question,choices,answer
"Originally was determined by measuring the interfering effect of noise in a Type 144 handset. A tone of 1 kHz, having a power level of 90 dBm was selected as the reference level.","[""Noise figure"",""S\/N ratio"",""Signal Figure"",""Figure of Merit""]",1
"If a power of 0.25 mW is launched into a fiber system with an overall loss of 15 dB the output power would be:","[""250 \u00b5\/W"",""31.6 \u00b5W"",""7.9 \u00b5W"",""15 dBm""]",1
"A system having an input power of 2 mW an output power of 0.8 mW has a loss of:","[""2.98 dBm"",""3.98 dB"",""3.98 \u00b5W"",""1.98 mW""]",1
"An output of -10 dB means that the power has been","[""Halved in value"",""Increased by a factor of 10"",""Reduced by a factor of 10"",""Doubled""]",2
"Any unwanted form of energy interfering the reception of wanted signal is called","[""Noise"",""Sideband"",""Harmonics"",""Modulation""]",0
"Is the reduction of signal amplitude as it passed over the transmission medium.","[""Noise"",""Distortion"",""Attenuation"",""Interference""]",2
"Signal waveform perturbation or deviation caused by imperfect response of the system to the desired signal","[""Noise"",""Aliasing"",""Distortion"",""Interference""]",2
"Signal attenuation can be corrected by","[""Filtering"",""Modulation"",""Equalization"",""Amplification""]",3
"Distortion in a waveform can be corrected by","[""Filtering"",""Modulation"",""Equalization"",""Amplification""]",2
"Signal contamination by extraneous or external sources, such as, other transmitters, power lines, and machinery.","[""Noise"",""Distortion"",""Harmonics"",""Interference""]",3
"Man-made or industrial noise is also known as","[""Noise"",""Distortion"",""Interference"",""Thermal Noise""]",2
"The noise performance of a receiver or circuit. It is expressed as ratio of the S/N power at the output.","[""Noise figure"",""S\/N ratio"",""Signal figure"",""Figure of merit""]",0
"Noise that is caused by natural disturbances such as lightning discharge.","[""Static noise"",""Space noise"",""Atmospheric noise"",""A or C""]",3
"Atmospheric or static noise becomes less severe at frequencies","[""Below 30 KHz"",""Between 30 KHz and 300 KHz"",""Between 300 KHz and 30 MHz"",""Above 30 MHz""]",3
"Considered as space noise or extraterrestrial noise","[""Solar noise"",""Cosmic noise"",""Black-body noise"",""All of the above""]",3
"Which statement is true","[""Industrial noise is usually of impulse type"",""Distant stars produce atmospheric noise"",""Active switches are sources of man-made noise"",""Static noise is due to lightning discharges and other natural electric disturbances occurring in the atmosphere.""]",1
"Noise performance of microwave system is usually expressed in terms of","[""Noise voltage, Vn = \u221a4KTBR"",""Noise power, Pn = KTB"",""Noise temperature, Te = (F \u2013 1)290"",""Noise figure, F = (S\/N)<sub>I<\/sub> \/ (S\/N)<sub>O<\/sub>""]",2
"Which circuit contributes most to the noise at the receiver?","[""RF amplifier"",""Mixer"",""Detector"",""Local Oscillator""]",0
"Which noise figure represents the lowest noise?","[""1.5 dB"",""2.0 dB"",""3.7 dB"",""4.1 dB""]",0
"Denote the interference of noise in dB above an adjusted reference noise. The adjusted reference noise level was a 1 kHz tone, set at -85 dBm","[""dBa"",""dBm"",""dBa0"",""pWp""]",0
"The extent of noise referred to a test tone level of zero dBm.","[""dBa"",""dBm"",""dBa0"",""pWp""]",2
"An amplifier operating over a 4 MHz bandwidth has a 100 Ω input resistance and is operating at 300°K. Determine the noise power generated.","[""1.656 x 10^-14 Watts"",""1656 nW"",""1.656 pW"",""1.656 uW""]",0
"Generally used when noise readings are measured using the C-message weighting network. The reference level was 1 kHz tone, set at -90 dBm","[""dBa"",""dBm"",""dBaO"",""dBmC""]",3
"The measurement of noise was made with a C-message filter, and the reading is taken at a test point where the level is zero dBm.","[""dBaO"",""dBmCo"",""dBa"",""dBmC""]",1
"Which of the following is not an important cause of distortion in DC signaling","[""line resistance"",""line inductance"",""line capacitance"",""all of the above""]",1
"There are a number of different sources of radio noise, the most important being","[""Galactic noise"",""Man-made noise"",""Atmospheric noise"",""All of the above""]",3
"The amount of noise power is measured using a psophometric weighting network. This unit of measurement is generally used in Europe where the standard reference tone is 800 hertz, 1 picowatt.","[""dBa"",""dBm"",""dBaO"",""pWp""]",3
"Noise produced mostly by lightning discharges in thunderstorms.","[""White noise"",""Industrial noise"",""Atmospheric noise"",""Extraterrestrial noise""]",2
"Propagation of man made noise is chiefly by","[""Transmission over power lines and by ground wave"",""Space wave"",""Sky wave"",""None of these""]",0
"A more precise evaluation of the quality of a receiver as far as noise is concerned","[""S\/N"",""VSWR"",""Noise factor"",""Noise margin""]",2
"NIF stands for","[""Non-intrinsic figure"",""Noise interference figure"",""Noise improvement factor"",""Narrow intermediate frequency""]",2
"External noise fields are measured in terms of","[""Dc values"",""Rms values"",""Peak values"",""Average values""]",2
"Form of interference caused by rain, hail, snow or dust storms","[""Shot noise"",""Galactic noise"",""Impulse noise"",""Precipitation static""]",3
"Extra-terrestrial noise is observable at frequencies from","[""0 to 20 KHz"",""8 MHz to 1.43 GHz"",""5 to 8 GHz"",""15 to 160 MHz""]",1
"Industrial noise is observable from","[""15 to 160 MHz"",""200 to 3000 MHz"",""0 to 10 kHz"",""8 Mhz to 1.43 GHz""]",0
"Noise that becomes significant at VHF range and above","[""Atmospheric"",""Transit-time"",""Galactic"",""White""]",1
"Noise figure for an amplifier with noise is always","[""0 dB"",""Infinite"",""Less than 1"",""Greater than 1""]",3
"The noise generated by the tube, transistor or integrated circuit in an amplifier.","[""White noise"",""Amplification noise"",""Active noise"",""Dynamic Noise""]",1
"Electrical noise inherent to a particular device, circuit or system that remains when no other signal is present.","[""Shot noise"",""Thermal noise"",""Background noise"",""Static noise""]",2
"A wideband form of impulse noise generated by the electric arc in the spark plugs of an internal combustion engine. This noise is a common problem in mobile radio system.","[""Thermal noise"",""Shot noise"",""Amplification noise"",""Ignition noise""]",3
"The amount of power in dB referred to one Kilowatt","[""dBW"",""dBk"",""dBm"",""Dbv""]",1
"Noise in any form of electromagnetic interference that can be traced to non-natural causes.","[""Man-made noise"",""Distortion"",""External noise"",""Internal noise""]",0
"The frequency range wherein noise is said to be intense.","[""Noise equivalent bandwidth"",""Spectral response"",""Cut-off frequency"",""Noise cut-off frequency""]",0
"Refers to the temperature that corresponds to the spectral energy distribution of a noise.","[""Absolute temperature"",""Temperature band"",""Noise-equivalent temperature"",""Critical temperature""]",2
"A passive circuit, usually consisting of capacitance and/or inductance, that I inserted in series with the a-c power cord of an electronic device which will allow the 60-Hz current to pass and suppressed high frequency noise components.","[""Noise filter"",""Noise limiter"",""Noise floor"",""Noise quieting""]",0
"What do you call the level of background noise, relative to some reference signal.","[""Noise figure"",""Minimum noise"",""Reference noise"",""Noise floor""]",3
"A circuit often used in radio receivers that prevents externally generated noise from exceeding amplitude. They are also called noise clippers","[""Noise floor"",""Noise filter"",""Noise limiter"",""Noise clamper""]",2
"It is referred to as a short burst of electromagnetic energy.","[""Pulse"",""Noise pulse"",""Spike"",""Noise floor""]",1
"The reduction of internal noise level in a frequency-modulated (FM) receiver as a result of an incoming signal.","[""Noise quieting"",""Noise limiting"",""Noise suppression"",""Noise degradation""]",0
"Noise generated within electronic equipment by either passive or active components.","[""Shot noise"",""Thermal noise"",""Circuit noise"",""External noise""]",2
