question,choices,answer
"The outline of the peaks of a carrier has the shape of modulating signal and is called _______.","[""trace"",""wave shape"",""envelope"",""carrier variation""]",2
"The new signal produced by modulation are called __________.","[""spurious emission"",""harmonics"",""intermodulation products"",""sidebands""]",3
"An AM signal has a carrier power of 5W, the percentage of modulation is 80 percent. The total power sideband is _________.","[""0.8 W"",""1.6 W"",""2.5 W"",""4.0 W""]",1
"For 100 percent modulation, what percentage of power is in each sideband","[""25 percent"",""33.3 percent"",""50 percent"",""` d. 100 percent""]",1
"An AM transmitter has a percentage of modulation of 88, the carrier power is 440 W. The power in one sideband is","[""85 W"",""110 W"",""170 W"",""610 W""]",0
"An AM signal without the carrier is called ______.","[""SSB"",""vestigial sidebands"",""FM signal"",""DSB""]",3
"It is a form of amplitude modulation in which the carrier is transmitted at full power, but only one of the sidebands is transmitted.","[""SSBFC"",""SSBSC"",""SSBRC"",""ISB""]",0
"With single-sideband full carrier, 100% modulation would mean a carrier power of how many percent of the total transmitted power?","[""80%"",""20%"",""50%"",""40%""]",0
"It is a form of amplitude modulation in which the carrier is suppressed and one of the sidebands removed","[""SSBFC"",""ISB"",""vestigial sideband"",""SSBSC""]",3
"It is a form of amplitude modulation in which one sideband is totally removed and the carrier voltage is reduced to approximately 10% of its unmodulated amplitude","[""independent sideband"",""SSBFC"",""SSBRC"",""SSBSC""]",2
"It is a form of amplitude modulation in which a single carrier frequency is independently modulated by two different modulating signal.","[""vestigial sideband"",""DSBFC"",""independent sideband"",""SSBFC""]",2
"It is a form of amplitude modulation in which the carrier and one complete sideband are transmitted, but only part of the second sideband is transmitted.","[""independent sideband"",""vestigial sideband"",""DSBFC"",""SSBSC""]",1
"It is the rms power developed at the crest of the modulation envelope of SSBSC.","[""carrier power"",""total transmitted power"",""sideband power"",""peak envelope power""]",3
"Which of the following is not true about single-sideband transmission?","[""power is conserved"",""selective fading is eliminated"",""bandwidth is conserved"",""tuning is easy""]",3
"A circuit that produces a double sideband suppressed carrier signal is called ____________.","[""filter"",""mixer"",""demodulator"",""balanced modulator""]",3
"A balanced modulator is sometimes called _________.","[""balanced ring modulator"",""balanced resistor modulator"",""balanced lattice modulator"",""any of these""]",2
"A type of filter that receives electrical energy, converts it to mechanical vibrations and then converts the vibrations back to electrical energy at its output.","[""crystal filter"",""mechanical filter"",""LC filter"",""SAW filter""]",1
"A type of filter that uses acoustic energy rather than electromechanical energy to provide excellent performance for precise bandpass filtering.","[""SAW filter"",""RC filter"",""mechanical filter"",""crystal filter""]",0
"The difference between the IF and the BFO frequencies is called _________.","[""information signal"",""beat frequency"",""carrier signal"",""heterodyned signal""]",0
"It is a circuit which is a narrowband PLL that tracks the pilot carrier in the composite SSBRC receiver signal and uses the recovered carrier to regenerate coherent local oscillator frequencies in the synthesizer.","[""beat frequency oscillator"",""mechanical filter"",""local oscillator"",""carrier recovery circuit""]",3
"A system that provides narrowband voice communications for land mobile services with nearly the quality achieved with FM systems and do it using less than one-third the bandwidth.","[""SSBSC"",""DSBFC"",""ACSSB"",""SSBAC""]",2
"It is a process of combining transmissions from more than one source and transmitting them over a common facility such as metallic or optical fiber cable or a radio-frequency channel.","[""buffering"",""modulation"",""multiplexing"",""demultiplexing""]",2
"It is an analog method of combining two or more analog sources that originally occupied the same frequency band in such a manner that the channels do not interfere with each other.","[""ATM"",""FDM"",""TDM"",""WDM""]",1
"It is a multiplexing method that uses double-sideband suppressed-carrier transmission to combine two information sources into a single composite waveform.","[""QM"",""WDM"",""TDM"",""FDM""]",0
"Single-sideband transmitters are rated in _________.","[""rms power"",""dc power"",""average power"",""peak envelope power""]",3
"In an SSB transmitter, one is most likely to find a __________.","[""class C audio amplifier"",""tuned modulator"",""class B RF amplifier"",""class A RF output amplifier""]",3
"Indicate in which one of the following only one sideband is transmitted:","[""H3E"",""A3E"",""B8E"",""C3F""]",0
"One of the following cannot be used to remove the unwanted sideband in SSB. This is the","[""filter system"",""phase-shift method"",""third method"",""balanced modulator""]",3
"R3E modulation is sometimes used to","[""allow the receiver to have a frequency synthesizer"",""simplify the frequency stability problem in reception"",""reduce the power that must be transmitted"",""reduce the bandwidth required for transmission""]",1
"To provide two or more voice circuits with the same carrier, it is necessary to use","[""ISB"",""carrier reinsertion"",""SSB with pilot carrier"",""Lincomplex""]",0
"The main advantage of SSB over standard AM or DSB is","[""less spectrum is used"",""simpler equipment is used"",""less power is consumed"",""a higher modulation percentage""]",0
"In SSB, which sideband is the best to use?","[""upper"",""lower"",""neither"",""depends upon the use""]",3
"The output of an SSB transmitter with a 3.85 MHz carrier and a 1.5 kHz sine wave modulating tone is","[""a 3.8485 MHz sine wave"",""a 3.85 MHz sine wave"",""3.85, 3.8485 and 3.8515 MHz sine waves"",""3848.5 and 3851.5 MHz sine waves""]",0
"An SSB transmitter produces a 400 V peak to peak signal across a 52 ohm antenna load. The PEP output is","[""192.2 W"",""384.5 W"",""769.2 W"",""3077 W""]",1
"The output power of SSB transmitter is usually expressed is terms of","[""average power"",""RMS power"",""peak to peak power"",""peak envelope power""]",3
"An SSB transmitter has a PEP rating of 1 kilowatts. The average output power is in the range of","[""150 to 450 W"",""100 to 300 W"",""250 to 333 W"",""3 to 4 kW""]",2
"In amplitude modulation technique, the unmodulated carrier is referred to as having___..","[""100% modulation"",""0% modulation"",""50% modulation"",""overmodulated""]",1
"What is the process in radio communication where the information or intelligent signal is at lower frequency is put unto higher radio frequency for transmission to receiving station?","[""detection"",""mixing"",""modulation"",""demodulation""]",2
"Which of the following signals is suppressed by balanced modulator circuit?","[""1st IF signal"",""carrier signal"",""harmonics"",""2nd IF signal""]",1
"Results whenever the phase angle of sinusoidal wave is varied with respect to time","[""angle modulation"",""digital modulation"",""amplitude modulation"",""pulse modulation""]",0
"In the spectrum of a frequency -modulated wave","[""the carrier frequency disappears with a large modulation index"",""the amplitude of any sideband depends on the modulation index"",""the total number of sidebands depends on the modulation index"",""the carrier frequency cannot disappear""]",1
"What is the frequency swing of an FM broadcast transmitter when modulated 60%","[""60 kHz"",""45 kHz"",""30 kHz"",""25 kHz""]",1
"Varying the frequency of a constant -amplitude carrier directly proportional to the amplitude to the modulating signal at a rate equal to the frequency of the modulating signal","[""amplitude modulation"",""angle modulation"",""phase modulation"",""frequency modulation""]",3
"The amount of frequency deviation from the carrier center frequency in an FM transmitter is proportional to what characteristic of the frequency signal?","[""amplitude"",""frequency"",""phase"",""shape""]",0
"It is a modulation where the angle of a wave carrier is varied from its reference value","[""amplitude modulation"",""angle modulation"",""analog modulation"",""digital modulation""]",1
"Both FM and PM are types of what kind of modulation?","[""amplitude"",""phase"",""angle"",""duty cycle""]",2
"Varying the phase of a constant amplitude carrier displacement proportional to the amplitude of the modulating signal at a rate equal to the frequency of the modulating signal.","[""amplitude modulation"",""angle modulation"",""phase modulation"",""frequency modulation""]",2
"The difference between phase and frequency modulation","[""is purely theoretical because they are the same in practice"",""is too great to make the two systems compatible"",""lies in the poorer audio responses of phase modulation"",""lies in the different definitions of the modulation index""]",3
"The relative angular displacement of the carrier phase in radians with respect to the reference phase is called __________.","[""phase deviation"",""carrier deviation"",""frequency deviation"",""information deviation""]",0
"If the amplitude of the modulating signal decreases, the carrier deviation","[""increases"",""decreases"",""remains constant"",""goes to zero""]",1
"On an FM signal, maximum deviation occurs at what point on the modulating signal?","[""zero-crossing points"",""peak positive amplitudes"",""peak negative amplitude"",""both peak positive and negative amplitudes""]",3
"The amount of oscillator frequency increase and decrease around the carrier frequency is called _________.","[""frequency deviation"",""phase shift"",""intelligence frequency"",""baseband""]",0
"The relative displacement of the carrier frequency in hertz in respect to its unmodulated value is called _____________.","[""frequency deviation"",""phase deviation"",""information deviation"",""carrier deviation""]",0
"A pre-emphasis circuit provides extra noise immunity by","[""boosting the bass frequencies"",""amplifying the higher audio frequencies"",""pre-amplifying the whole audio band"",""converting the phase modulation to FM""]",1
"It is the instantaneous change in phase of the carrier at a given instant of time and indicates how much phase of the carrier is changing with respect to its reference phase.","[""instantaneous frequency"",""instantaneous frequency deviation"",""instantaneous phase"",""instantaneous phase deviation""]",3
"Calculate the amount of frequency deviation caused by a limited noise spike that still cause an undesired phase shift of 35 degrees when the input frequency is 5 kHz.","[""2.40 kHz"",""3.05 kHz"",""1.29 kHz"",""4.45 kHz""]",1
"Which of the following determines the rate of carrier deviation?","[""intelligence frequency"",""frequency deviation"",""carrier frequency"",""broadband frequency""]",0
"It is the precise phase of the carrier at a given instant of time","[""instantaneous phase deviation"",""instantaneous phase"",""instantaneous frequency deviation"",""instantaneous frequency""]",1
"In PM, a frequency shift occurs while what characteristic of the modulating signal is changing?","[""shape"",""phase"",""frequency"",""amplitude""]",3
"In FM, it is a device that in which amplitude variations are derived in response to frequency or phase variations","[""detector"",""discriminator"",""demodulator"",""receiver""]",1
"Maximum frequency deviation of a PM signal occurs at","[""zero-crossing points"",""peak positive amplitudes"",""peak negative amplitude"",""peak positive and negative amplitude""]",0
"Since noise phase-modulates the FM wave, as the noise sideband frequency approaches the carrier frequency, the noise amplitude","[""remains constant"",""is decreased"",""is increased"",""is equalized""]",1
"It is the instantaneous change in frequency of the carrier and is defined as the first time derivative of the phase deviation","[""instantaneous frequency"",""instantaneous frequency deviation"",""instantaneous phase"",""instantaneous phase deviation""]",1
"Since noise phase- modulates the FM wave, as the noise sideband frequency approaches the carrier frequency, the noise amplitude","[""remains constant"",""is decreased"",""is increased"",""is equalized""]",1
"It is the precise frequency of the carrier at a given instant of time is defined as the first time derivative of the instantaneous phase.","[""instantaneous frequency"",""instantaneous frequency deviation"",""instantaneous phase"",""instantaneous phase deviation""]",0
"It is the output-versus-input transfer functions for modulators which give the relationship between the output parameter changes in respect to specified changes in the input signal.","[""frequency deviation"",""deviation sensitivity"",""transconductance curve"",""phase deviation""]",1
"When the modulating frequency is doubled, the modulation index is halved, and the modulating voltage remains constant. The modulation system is","[""amplitude modulation"",""phase modulation"",""frequency modulation"",""any of the above""]",2
"In PM, carrier frequency deviation is not proportional to:","[""modulating signal amplitude"",""carrier amplitude and frequency"",""modulating signal frequency"",""modulator phase shift""]",1
"To compensate for increases in carrier frequency deviation with an increase in modulating signal frequency, what circuit is used between the modulating signal and phase modulator?","[""low-pass filter"",""high-pass filter"",""phase shifter"",""bandpass filter""]",0
"Indicate which one of the following is not an advantage of PM over AM:","[""better noise immunity is provided"",""lower bandwidth is required"",""the transmitted power is more useful"",""less modulating power is required""]",1
"With phase modulation, the maximum frequency deviation occurs during what value of the modulating signal?","[""positive peak value"",""rms value"",""negative peak value"",""zero crossings""]",3
"With frequency modulation, maximum frequency deviation occurs _____ of the modulation signal.","[""positive peak value"",""both positive and negative peak value"",""negative peak value"",""zero crossings""]",1
"What was the first broadcast FM system called?","[""Arc transmitter"",""MOPA"",""Armstrong"",""crystal""]",2
"With phase modulation, peak phase deviation is called _________.","[""modulation index"",""frequency deviation"",""phase deviation"",""instantaneous phase""]",0
"The FM produced by PM is called","[""FM"",""PM"",""indirect FM"",""indirect PM""]",2
"In a broadcast superheterodyne receiver, the","[""local oscillator operates below the signal frequency"",""mixer input must be tuned to the signal frequency"",""local oscillator frequency is normally double the OF"",""RF amplifier normally works at 455kHz above the carrier frequency""]",1
"If the amplitude of the modulating signal applied to a phase modulator is constant, the output signal will be","[""zero"",""the carrier frequency"",""above the carrier frequency"",""below the carrier frequency""]",1
"To prevent overloading of the last IF amplifier in the receiver, one should use the","[""squelch"",""variable sensitivity"",""variable selectivity"",""double conversion""]",1
"The peak-to-peak frequency deviation is sometimes called __________.","[""phase deviation"",""peak phase deviation"",""carrier swing"",""instantaneous frequency""]",2
"A 100MHz carrier is deviated 50 kHz by 4kHz signal. The modulation index is","[""5"",""8"",""12.5"",""20""]",2
"With angle modulation, it is defined as the ratio of the frequency deviation actually produced to the maximum frequency deviation allowed by law stated in percent form.","[""modulation index"",""percent modulation"",""frequency deviation"",""phase deviation""]",1
"In a broadcast FM system, the input S/N = 4. Calculate the worst case S/N at the output if the receiver’s internal noise effect is negligible.","[""19.8:1"",""21.6:1"",""23:1"",""15:1""]",0
"It is a circuit in which the carrier is varied in such a way that its instantaneous phase is proportional to the modulating signal.","[""frequency modulators"",""amplitude modulators"",""phase modulators"",""mixers""]",2
"In a ratio detector","[""the linearity is worse than in a phase discriminator"",""stabilization against signal strength variations is provided"",""the output is twice that obtainable from the similar phase discriminator"",""the circuit is the same as in a discriminator, except that the diodes are reversed""]",0
"The maximum deviation of an FM carrier is 2 kHz by a maximum modulating signal of 400 Hz. The deviation ratio is","[""0.2"",""5"",""8"",""40""]",1
"The unmodulated carrier is a single-frequency sinusoid commonly called _________.","[""unrest frequency"",""rest frequency"",""frequency-modulated frequency"",""carrier frequency""]",1
"It is a circuit in which the carrier is varied in such a way that its instantaneous phase is proportional to the integral of the modulating signal","[""phase modulator"",""phase deviator"",""amplitude deviator"",""frequency modulator""]",3
"The typical squelch circuit","[""cuts off an audio amplifier when the carrier is absent"",""eliminates the RF interference when the signal is weak"",""cuts off an IF amplifier when the AGC is maximum"",""cuts off an IF amplifier when the AGC is minimum""]",0
"A 70 kHz carrier has a frequency deviation of 4 kHz with a 1000 Hz signal. What is the bandwidth of the FM signal?","[""4 kHz"",""7kHz"",""10 kHz"",""28 kHz""]",2
"The controlled oscillator synthesizer is sometimes preferred to the direct one because","[""it is simpler piece of equipment"",""its frequency stability is better"",""it does not require crystal oscillators"",""it is relatively free of spurious frequencies""]",3
"A system with a differentiator followed by an FM modulator is called","[""PM modulator"",""FM modulator"",""PM demodulator"",""FM demodulator""]",0
"The image frequency of a superheterodyne receiver","[""is created within the receiver itself"",""is due to insufficient adjacent channel rejection"",""is not rejected by the IF tuned circuits"",""is independent of the frequency to which the receiver is tuned""]",2
"A system with FM demodulator followed by an integrator","[""PM modulator"",""PM demodulator"",""FM modulator"",""FM demodulator""]",1
"A system with an integrator followed by a PM modulator","[""PM modulator"",""FM modulator"",""PM demodulator"",""FM demodulator""]",1
"An FM transmitter has a maximum deviation of 12 kHz and a maximum modulating frequency of 12 kHz. The bandwidth by Carson’s rule is","[""24 kHz"",""33.6 kHz"",""38.8 kHz"",""48 kHz""]",3
"A system with PM demodulator followed by a differentiator","[""PM modulator"",""FM modulator"",""PM demodulator"",""FM demodulator""]",3
"A receiver has poor IF selectivity. It will therefore also have poor","[""blocking"",""double-spotting"",""diversity reception"",""sensitivity""]",0
"Three point tracking is achieved with","[""variable selectivity"",""the padder capacitor"",""double spotting"",""double conversion""]",1
"He mathematically proved that for a given modulating signal frequency a frequency-modulated wave cannot be accommodated in a narrower bandwidth than an amplitude modulated wave.","[""R.C. Alpine"",""E.H. Armstrong"",""J.R. Carson"",""J.J. Thomson""]",2
"The maximum allowed deviation of the FM sound signal in TV is 25 kHz. If the actual deviation is 18 kHz, the percent modulation is","[""43 percent"",""72 percent"",""96 percent"",""139 percent""]",1
"The local oscillator of a broadcast receiver is tuned to a frequency higher than the incoming frequency","[""to help the image frequency rejection"",""to permit easier tracking"",""because otherwise an intermediate frequency could not be produced"",""to allow adequate frequency coverage without switching""]",3
"Which of the following is not a major benefit of FM over AM?","[""greater efficiency"",""noise immunity"",""capture effect"",""lower complexity and cost""]",3
"Low-index FM systems are also known as __________.","[""wideband FM"",""narrowband FM"",""commercial FM"",""medium FM""]",1
"For high-index signal, a method of determining the bandwidth is called ________ approach","[""quasi-stationary"",""quasi-movement"",""quasi-deviation"",""any of these""]",0
"When a receiver has a good blocking performance, this means that","[""it does not suffer from double-spotting"",""its image frequency rejection is poor"",""it is unaffected by AGC derived from a nearby transmission"",""its detector suffers from burnout""]",2
"He established a general rule to estimate the bandwidth for all angle-modulated system regardless of the modulation index.","[""R.C. Alpine"",""E.H. Armstrong"",""J.R. Carson"",""J.J. Thomson""]",2
"An AM receiver uses a diode detector for demodulation. This enables it satisfactorily to receive","[""single-sideband, suppressed carrier"",""single-sideband, reduced carrier"",""independent sideband"",""single-sideband, full carrier""]",3
"The primary disadvantage of FM is its","[""higher cost and complexity"",""excessive use of spectrum space"",""noise susceptibility"",""lower efficiency""]",1
"A rule that approximates the bandwidth necessary to transmit an angle-modulated wave as twice the sum of the peak frequency deviation and the highest modulating frequency.","[""Carson\u2019s rule"",""Shannon\u2019s rule"",""Hartley\u2019s law"",""Hartley-Shannon law""]",0
"It is the worst case modulation index and is equal to the maximum peak frequency deviation divided by the maximum modulating signal frequency","[""peak phase deviation"",""frequency deviation"",""deviation ratio"",""signal to noise ratio""]",1
"The receiver circuit that rids FM noise is the","[""modulator"",""demodulator"",""limiter"",""low-pass filter""]",2
"The phenomenon of a strong FM signal dominating a weaker signal on a common frequency is referred to as the","[""capture effect"",""blot out"",""quieting factor"",""domination syndrome""]",0
"The highest side frequencies form one channel are allowed to spill over into adjacent channels producing an interference known as _________.","[""co-channel interference"",""adjacent channel interference"",""splatter"",""overmodulation""]",1
"A pre-emphasis is usually a ________.","[""high-pass filter"",""band-stop filter"",""low-pass filter"",""bandpass filter""]",0
"Frequency modulation transmitters are more efficient because their power is increased by what type of amplifier?","[""class A"",""class B"",""class C"",""all of the above""]",2
"Noise interferes mainly with modulating signals that are","[""sinusoidal"",""non-sinusoidal"",""low frequencies"",""high frequencies""]",3
"A de-emphasis is usually a _________.","[""high pass filter"",""band-stop filter"",""low-pass filter"",""bandpass filter""]",2
"A pre-emphasis is a __________.","[""integrator"",""differentiator"",""either integrator or differentiator"",""neither integrator or differentiator""]",1
"A de-emphasis is a _____________.","[""integrator"",""differentiator"",""either integrator or differentiator"",""neither integrator or differentiator""]",0
"Pre-emphasis circuit boost what modulating frequencies before modulation?","[""high frequencies"",""mid-range frequencies"",""low frequencies"",""all of the above""]",0
"The primary disadvantage of direct PM","[""relatively unstable LC oscillators must be used to produce carrier frequency which prohibits using crystal oscillators"",""relatively high frequency deviations and modulation indices are easily obtained due to the fact that the oscillators are inherently unstable."",""crystal oscillators are inherently stable and therefore more difficult for them to achieve high phase deviations and modulation indices"",""carrier oscillator is isolated form the actual modulator circuit and therefore can be stable source.""]",2
"It is an angle modulation in which the frequency of the carrier is deviated by the modulating signal","[""direct PM"",""PM"",""indirect FM"",""any of these""]",3
"One of the following is a method of performing frequency up conversion","[""heterodyning"",""amplification"",""modulation"",""none of these""]",0
"A pre-emphasis circuit is a","[""low-pass filter"",""high-pass filter"",""phase shifter"",""bandpass filter""]",1
"Pre emphasis is compensated for the receiver by a","[""phase inverter"",""bandpass filter"",""high-pass filter"",""low-pass filter""]",3
"A circuit that compares the frequency of the non-crystal carrier oscillator to a crystal reference oscillator and then produces a correction voltage proportional to the difference between the two frequencies","[""AFC"",""squelch circuit"",""AGC"",""heterodyning circuit""]",0
"A frequency selective device whose output voltage is proportional to the difference between the input frequency and its resonant frequency","[""modulator"",""squelch circuit"",""frequency discriminator"",""FM transmitters""]",2
"Allows FM receiver to differentiate between two signals received with the same frequency but different amplitudes","[""flywheel effect"",""amplitude limiting"",""noise immunity"",""capture effect""]",3
"If an FM transmitter employs one doubler, one tripler, and one quadrupler, what is the carrier frequency swing when the oscillator frequency swing is 2 kHz?","[""24 kHz"",""48 kHz"",""14 kHz"",""12 kHz""]",1
"The cut-off frequency of pre-emphasis and de-emphasis circuits is","[""1 kHz"",""2.122 kHz"",""5 kHz"",""75 kHz""]",1
"Which of the following is not a disadvantage of angle modulation?","[""wide bandwidth"",""complex"",""high cost"",""less noise""]",3
"In FM receivers, which of the following rejects the image frequency?","[""preselector"",""detector"",""IF amplifier"",""mixer""]",0
"In FM receivers, which of the following provides most gain and selectivity of the receiver?","[""detector"",""RF amplifier"",""local oscillator"",""IF amplifier""]",3
"Another name for Voltage Variable Capacitor is","[""PIN diode"",""varactor diode"",""snap diode"",""hot carrier diode""]",1
"The depletion region in a junction diode forms what part of a capacitor?","[""plates"",""leads"",""package"",""dielectric""]",3
"Which of the following removes the information from the modulated wave in FM receivers?","[""amplifiers"",""mixer"",""speakers"",""discriminator""]",3
"The final IF amplifier in FM receivers is sometimes called ___________.","[""tuned amplifier"",""limiter"",""passband filter"",""any of these""]",1
"Increasing the reverse bias on a varactor diode will it cause its capacitance to","[""decrease"",""increase"",""remains the same"",""drop to zero""]",0
"The capacitance of a varactor diode is in what general range?","[""pF"",""nF"",""uF"",""F""]",0
"Which of the following is the simplest form of tuned-circuit frequency discriminator?","[""Foster-Seeley discriminator"",""Ratio detector"",""slope detector"",""PLL detector""]",2
"It is simply two single-ended slope detectors connected in parallel and fed 180 degrees out phase.","[""Foster-Seeley discriminator"",""quadrature detector"",""balanced slope generator"",""PLL detector""]",2
"The frequency change in crystal oscillator produced by a varactor diode is","[""zero"",""small"",""medium"",""large""]",1
"A phase modulator varies the phase shift of the","[""carrier"",""modulating signal"",""modulating voltage"",""sideband frequency""]",0
"Which of the following tuned-circuit frequency discriminator is relatively immune to amplitude variations in its input signal?","[""ratio detector"",""slope detector"",""balanced slope detector"",""quadrature detector""]",0
"In FM demodulators, it is also called coincidence detector","[""quadrature demodulator"",""PLL demodulator"",""Foster-Seely discriminator"",""ratio detector""]",0
"The widest phase variation is obtained with ________.","[""RC low-pass filter"",""RC high-pass filter"",""LR low-pass filter"",""LC resonant circuit""]",3
"An FM receiver provides 100dB of voltage gain prior to the limiter. Calculate the receiver’s sensitivity if the limiter’s quieting for an FM receiver is 300 mV?","[""4.5 uV"",""3.0 uV"",""2.1 uV"",""1.3 uV""]",1
"The small frequency change produced by a phase modulator can be increased by using ___________.","[""amplifier"",""mixer"",""frequency multiplier"",""frequency divider""]",2
"In FM receiver, limiters produce a constant-amplitude output of all signals above a prescribed minimum input level called _________.","[""threshold voltage"",""capture level"",""quieting level"",""any of these""]",3
"The inherent ability of FM to diminish the effects of interfering signals is called _______.","[""capture effect"",""noise suppression"",""adjacent channel rejection"",""non of these""]",0
"A crystal oscillator whose frequency can be changed by an input voltage is called _______.","[""VCO"",""VXO"",""VFO"",""VHF""]",1
"Which oscillators are preferred for carrier generators because of their good frequency stability?","[""LC"",""RC"",""LR"",""crystal""]",3
"Which of the following frequency demodulators requires an input limiter?","[""Foster-Seely discriminator"",""Pulse-averaging discriminator"",""quadrature detector"",""PLL""]",0
"Provides a slight automatic control over the local oscillator circuit and compensates for its drift that would otherwise cause a station to become detuned.","[""AGC"",""AFC"",""VVC"",""VCO""]",1
"________ of an FM receiver is the maximum dB difference signal strength between two received signals necessary for the capture effect to suppress the weaker signal.","[""capture effect"",""capture gain"",""capture ratio"",""capture loss""]",2
"When two limiter stages are used, there is called ___________.","[""double limiting"",""two-time limiting"",""reserve limiting"",""ratio limiting""]",0
"Which discriminator averages pulses in a low-pass filter?","[""ratio detector"",""PLL"",""quadrature detector"",""pulse-averaging discriminator""]",2
"Which of the frequency demodulator is considered the best overall?","[""ratio detector"",""PLL"",""quadrature"",""pulse-averaging discriminator""]",1
"One of the prominent advantage of FM over PM is","[""FM requires frequency multipliers to increase the modulation index and frequency deviation to useful levels"",""the voltage controlled oscillators of FM can be directly modulated and produce outputs with high frequency deviations and high modulation"",""the modulation index of FM is independent of the modulating signal frequency"",""FM offers better signal-to-noise performance than PM""]",1
"What special speaker is used for low frequency?","[""baffle"",""base"",""tweeter"",""woofer""]",3
"Each speaker assembly at the receiver reproduces exactly the same information","[""monophonic"",""multiphonic"",""stereophonic"",""any of these""]",0
"In a pulse averaging discriminator, the pulse are produced by a(n)","[""astable multivibrator"",""zero-crossing detector"",""one-shot"",""low-pass filter""]",2
"A reactance modulator looks like a capacitance of 35pF in parallel with the oscillator-tuned circuit whose inductance is 50 uH and capacitance is 40 pF. What is the center frequency of the oscillator prior to FM?","[""1.43 MHz"",""2.6 MHz"",""3.56 MHz"",""3.8 MHz""]",2
"The frequency of an SCA channel subcarrier is _______.","[""38 kHz"",""15 kHz"",""67 kHz"",""53 kHz""]",2
"The L-R stereo channel in FM broadcasting is between","[""50 Hz to 15 kHz"",""60 kHz to 74 kHz"",""23 kHz to 53 kHz"",""20 Hz to 20 kHz""]",2
"An FM demodulator that uses a differential amplifier and tuned circuits to convert frequency variations into voltage variations is the","[""quadrature detector"",""Foster-Seeley discriminator"",""differential peak detector"",""phase-locked loop""]",2
"The output amplitude of the phase detector in a quadrature detector is proportional to","[""pulse width"",""pulse frequency"",""input amplitude"",""the phase shift value at center""]",0
"The output to a PLL is 2MHz. In order for the PLL to be locked. The VCO output must be","[""0 MHz"",""1 MHz"",""2 MHz"",""4 MHz""]",2
"With stereo transmission, the maximum frequency deviation is","[""75 kHz"",""15 kHz"",""25 kHz"",""3 kHz""]",0
"The L + R stereo channel occupies _________.","[""50 Hz to 15 kHz"",""60 kHz to 74 kHz"",""23 kHz to 53 kHz"",""20 Hz to 20 kHz""]",0
"The band of frequencies over which a PLL will acquire or recognize an input signal is called the","[""circuit bandwidth"",""capture range"",""band of acceptance"",""lock range""]",1
"The three primary frequency bands are allocated by FCC for two-way FM radio communications except:","[""132 MHz to 174 MHz"",""450 MHz to 470 MHz"",""806 MHz to 947 MHz"",""1026 MHz to 1035 MHz""]",3
"The maximum frequency deviation for two-way transmitters is typically","[""25 kHz"",""5 kHz"",""75 kHz"",""3 kHz""]",1
"Decreasing the input frequency to be locked PLL will cause the VCO output to","[""decrease"",""increase"",""remains constant"",""jump to the free-running frequency""]",3
"The range of frequencies over which a PLL will track input signal variations is known as the","[""circuit bandwidth"",""capture range"",""band of acceptance"",""lock range""]",3
"The maximum modulating signal frequency for two-way transmitter is typically","[""3 kHz"",""5 kHz"",""15 kHz"",""75 kHz""]",0
"Over a narrow range of frequencies, the PLL acts like a","[""low-pass filter"",""bandpass filter"",""tunable oscillator"",""frequency modulator""]",1
"The output of a PLL frequency demodulator is taken from the","[""low-pass filter"",""VCO"",""phase detector"",""none of these""]",0
"The primary advantage of FM over AM","[""capture effect"",""noise immunity"",""FM can use class C amplifiers"",""FM is more efficient""]",1
"The usual cutoff frequency of pre-emphasis and de-emphasis in broadcast FM?","[""50 Hz"",""75 Hz"",""2122 Hz"",""3183 Hz""]",2
"The maximum deviation for narrowband FM?","[""2500"",""5"",""1.67"",""75""]",2
"Which of the following is best frequency demodulator in use?","[""Foster-Seeley discriminator"",""ratio detector"",""slope detector"",""PLL""]",3
"The range of frequencies over which the PLL will capture an input signal is known as ________.","[""lock range"",""capture range"",""bandwidth"",""sidebands""]",1
"Type of FM demodulator that is widely used in TV audio demodulators","[""ratio detector"",""quadrature detector"",""PLL"",""pulse-averaging discriminator""]",1
"A variation of Foster-Seeley discriminator widely used in older TV receiver designs","[""ratio detector"",""PLL"",""quadrature detector"",""crosby modulator""]",0
"The range of frequencies over which a PLL will track an input is called","[""lock range"",""capture range"",""track range"",""driving range""]",0
"What is the maximum deviation for stereo TV sound?","[""25 kHz"",""75 kHz"",""50 kHz"",""125 kHz""]",2
"In FM stereo broadcasting, the L + R signal","[""double-sideband modulates a subcarrier"",""modulates the FM carrier"",""frequency modulates a subcarrier"",""is not transmitted""]",1
"In FM stereo broadcasting, the L – R signal","[""double-sideband modulates a subcarrier"",""modulates the FM carrier"",""frequency modulates a subcarrier"",""none of these""]",0
"The SCA signal if used in FM broadcasting is transmitted via","[""a 19 kHz subcarrier"",""a 38 kHz subcarrier"",""a 67 kHz subcarrier"",""the main FM carrier""]",2
"Which of the following is considered as an indirect method of generating FM?","[""reactance modulator"",""balanced modulator"",""varactor diode modulation"",""armstrong system""]",3
"In an FM system, if the modulation index is doubled by halving the modulating frequency, what will be the effect on the maximum deviation?","[""remains the same"",""doubles"",""decrease by 1\/2"",""increase by 1\/4""]",0
"Determine from the following the common use of DSB in broadcast and telecommunication.","[""satellite communications"",""FM\/TV stereo"",""two-way communications"",""telephone systems""]",1
"Phase modulation emission type","[""F3F"",""G3E"",""F3E"",""F3C""]",1
