question,choices,answer
"________ is a hollow structure that has no center conductor but allows waves to propagate down its length.","[""Waveguide"",""Hybrid"",""Pipe"",""Directional coupler""]",0
"To connect a coaxial line to a parallel wire line, _______ is used.","[""hybrid circuit"",""balun"",""directional coupler"",""quarter-wave transformer matching circuit""]",1
"What length for which the input power has been halved for a transmission line with an attenuation of 6 dB/km?","[""1.5 km"",""0.5 km"",""63 km"",""2 km""]",1
"Ina waveguide, _______ is a specific configuration of electric and magnetic fields that allows a wave to propagate.","[""set-up"",""coupler"",""channel"",""mode""]",3
"A rectangular waveguide has dimensions of 3 cm x 5 cm. What is the dominant mode cut-off frequency?","[""2 GHz"",""3 GHz"",""2.5 GHz"",""3.5 GHZ""]",1
"________ are transmission lines which can convey electromagnetic waves only in higher order modes?","[""Coaxial cables"",""Twisted pairs of telephone wire"",""Power cables"",""Waveguides""]",3
"The amount of uncertainty in a system of symbols is also called","[""bandwidth"",""loss"",""entropy"",""quantum""]",2
"The twists in twisted wire pairs","[""reduced electromagnetic interference"",""occur at a 30-degree angle"",""eliminate loading"",""were removed due to cost""]",0
"An example of a bounded medium is","[""coaxial cable"",""waveguide"",""fiber-optic cable"",""all of the above""]",3
"Loading means the addition of","[""resistor"",""capacitor"",""bullet"",""inductance""]",3
"What is the most commonly used transmission line for high frequency application?","[""Two-wire balance line"",""Single wire"",""Three-wire line"",""Coaxial""]",3
"The characteristic impedance of a transmission line does not depend upon its","[""length"",""conductor diameter"",""conductor spacing"",""dielectric material""]",0
"One of the following is not a common transmission line impedance.","[""50 ohms"",""75 ohms"",""120 ohms"",""300 ohms""]",2
"The mismatch between antenna and transmission line impedance cannot be corrected for by","[""using LC matching network"",""adjusting antenna length"",""using a balun"",""adjusting the length of transmission line""]",3
"________ is a pattern of voltage and current variations along a transmission line not terminated in its characteristic impedance.","[""An electric field"",""Radio waves"",""Standing waves"",""A magnetic field""]",2
"Which is the desirable SWR on a transmission line?","[""0"",""1"",""2"",""Infinity""]",1
"A 50ohm coax is connected to a 73-ohm antenna. What is the SWR?","[""0.685"",""1"",""1.46"",""2.92""]",2
"What is the most desirable reflection coefficient?","[""0"",""0.5"",""1"",""Infinity""]",0
"What is the ratio expressing the percentage of incident voltage reflected on a transmission line?","[""Velocity factor"",""Standing-wave ratio"",""Reflection coefficient"",""Line efficiency""]",2
"The minimum voltage along a transmission line is 260 V, while the maximum is 390 V, the SWR is","[""0.67"",""1.0"",""1.2"",""1.5""]",3
"One meter is one wavelength at a frequency of","[""150 MHz"",""164 MHz"",""300 MHz"",""328 MHz""]",2
"At very high frequencies, transmission lines act as","[""Tuned circuits"",""Antennas"",""Insulators"",""Resistors""]",1
"A shorted quarter-wave line at the operating frequency acts like a/an","[""Capacitor"",""Inductor"",""Series resonant circuit"",""Parallel resonant circuit""]",3
"A shorted half-wave line at the operating frequency acts like a/an","[""Capacitor"",""Inductor"",""Series resonant circuit"",""Parallel resonant circuit""]",2
"A medium least susceptible to noise?","[""Shielded pair"",""Twisted pair"",""Fiber-optic"",""Coaxial""]",3
"A medium most widely used in LANs?","[""Parallel-wire line"",""Twisted pair"",""Fiber-optic cable"",""Coaxial""]",1
"The most commonly used transmission line in television system.","[""Parallel-wire line"",""Coaxial cable"",""Waveguide"",""Open-wire ceramic supports""]",1
"The impedance of a TV transmission line depends on several factors. Which is not one of those factors?","[""Diameter"",""Length of the wire"",""Dielectric material"",""Separation between conductors""]",1
"DC blocks are used in coaxial transmission line for the purpose of","[""passing DC while blocking AC"",""passing AC voltage but prevent DC"",""preventing AC voltage from reaching the pre-amplifier"",""preventing AC power supply voltage from being shorted by a balun or band splitter""]",3
"_______ is a type of interference caused by off-air TV channels 2 and 4, plus a satellite dish operating on channel 3.","[""Adjacent channel interference"",""Ghost"",""Co-channel interference"",""Crosstalk""]",0
"Dithering (in TVRO communication) is a process of","[""Reducing the effect of noise on the TVRO video signal"",""Centering the video fine tuning on TVRO channels"",""Moving the feedhorn rotor to the precise angle"",""Moving the actuator exactly onto the desired satellite beam""]",0
"A network that has an input of 75dB and an output of 35dB. The loss of the network is","[""-40 db"",""40 db"",""40 dBm"",""-4 dBm""]",1
"Important useful quantities describing waveforms.","[""Time and frequency"",""Voltage and current"",""Frequency and voltage"",""Power and frequency""]",2
"Halving the power means","[""6-dB gain"",""3-dB loss"",""3-dB gain"",""6-dB loss""]",1
"A signal is amplified 100 times in power. The dB gain is","[""20 dB"",""119 dB"",""15 dB"",""25 dB""]",0
"Which of the following is used to measure SWR?","[""Spectrum analyzer"",""Reflectometer"",""Oscilloscope"",""Multimeter""]",1
"214-056 twin lead which is commonly used for TV lead-in has a characteristic impedance of","[""52 ohms"",""75 ohms"",""600 ohms"",""300 ohms""]",3
"What is the characteristic impedance of a transmission line which is to act as a quarter wave matching transformer between a 175 ohms transmission line and 600 ohms load?","[""300.04 ohms"",""324.04 ohms"",""310.04 ohms"",""320.04 ohms""]",1
"What is the EIRP in dBW of a 50 dB antenna connected to a transmitter with an output of 10kW through a transmission line with loss of 5 dB?","[""85 dBW"",""955 dBW"",""90 dBW"",""80 dBW""]",0
"A coaxial cable is a good example of a/an","[""Unbounded medium"",""Transmission channel"",""Non-metallic medium"",""Bounded medium""]",3
"If a quarter wave transformer is required to match a 180 ohm load to a transmission line with and impedance of 300 ohms, what should be the characteristic impedance of the matching transformer? Assume that the matching transformer is to be connected directly to the load.","[""180 ohms"",""232 ohms"",""300 ohms"",""480 ohms""]",1
"A transmitter of 100W RF power output, 100% modulated is operating on a frequency of 169 MHz. The antenna transmission line consists of a 50 ohms coaxial cable 150 ft long. The coaxial inner conductor outer diameter is 0.162 in. determine the outside diameter of the outer conductor if the outer conductor has a thickness of 0.05 in (assume K = 1).","[""1.0 in"",""0.9 in"",""0.7 in"",""0.5 in""]",3
"In the preceding problem , calculate the line current.","[""1.7 A"",""1.3 A"",""1.5 A"",""1.0 A""]",0
"Determine also the total attenuation of the line in the preceding problem.","[""2.0 dB"",""1.5 dB"",""2.5 dB"",""1.0 dB""]",1
"What is the maximum subscriber loop length, in ft, of a telephone system if the signaling resistance is 1800 ohms using a telephone cable pair of gauge #26 with loop resistance of 83.5 ohms per 100 ft. Assume the telephone set resistance is equal to 200 ohms.","[""15,161.7 feet"",""19,161 feet"",""15,300 feet"",""20,000 feet""]",1
"If the same subscriber loop above limits the voice attenuation to a maximum of 6 dB, what is the maximum allowable subscriber loop length, in feet, using the same gauge #26 telephone wire? Assume a 2.7 dB loss per mile.","[""20,000 ft"",""13,900 ft"",""15,280 ft"",""11,733 ft""]",3
"The input is 0.1 W and the network gain is 13 dB, the output is","[""2.0 W"",""2.5 W"",""1.5 W"",""1.8 W""]",0
"Known as one-tenth of a neper.","[""dB"",""dBm"",""dBp"",""dNp""]",3
"the input impedance of a quarter wave short-circuited transmission line at its resonant frequency is","[""0 ohms"",""Infinite or an open circuit"",""Ohm"",""70 ohms""]",1
"The ratio of the largest rms value to the smallest rms value of the voltage in the line is called","[""SWR"",""ISWR"",""VSWR"",""Coefficient of reflection""]",2
"An open-wire, two-wire transmission line is to be connected to a dipole antenna through a quarter-wave matching stub. At a frequency of 10 MHz, compute the length of the dipole","[""20 meters"",""7.5 meters"",""15 meters"",""25 meters""]",2
"From the preceding problem, compute also the length of the quarter wave stub.","[""15 meters"",""7.5 meters"",""20 meters"",""25 meters""]",1
"To find the characteristic impedance of a coaxial cable, measurements are made with (a) the far end open circuited and (b) far end short circuited, the corresponding readings being a) Ro=3 ohms and Xc=55 ohms, capacitive b) RS = 10 ohms and XL = 90 ohms, inductive. What is the characteristic impedance Zo of the line?","[""75.7 \u2013 j2.0 ohms"",""70.7 + j1.19 ohms"",""87.5 \u2013 j5 ohms"",""70.7 \u2013 j1.97 ohms""]",3
"A TV antenna receives a signal measured at 200 mV and is immediately amplified by a preamplifier with a 15 dB gain. This amplified signal then passes through a coaxial cable with 3 dB loss, what is the resulting input to the TV set, in dBmV?","[""1.98"",""13.98"",""-1.98"",""-13.98""]",2
"The characteristic impedance of a transmission line does not depend upon its___________.","[""Conductor spacing"",""Conductor diameter"",""Length"",""Conductor radius""]",2
"What does a power difference of –3 dB mean?","[""A loss of one third of the power"",""A loss of one half of the power"",""A loss of three watts of power"",""No significant change""]",1
"Which of the following is an advantage of the balance transmission line?","[""Easy installation"",""Outer shield eliminates radiation losses"",""Low attenuation"",""None of these""]",2
"Waveguides are used mainly for microwave transmission because","[""They are bulky at lower frequencies"",""Losses are heavy at lower frequencies"",""They depend on straight line propagation"",""No generators are powerful enough to excite them""]",3
"The input is 1W and the network loss is 27 dB, the output is","[""1 mW"",""3 mW"",""2 mW"",""4 mW""]",2
"A combiner has two inputs +30 dBm and +30 dBm, what is the resultant output?","[""+36 dBm"",""+30 dBm"",""+60 dBm"",""+33 dBm""]",3
"The ratio of the smallest to the largest rms current value is called","[""SWR"",""VSWR"",""ISWR"",""Coefficient of reflection""]",2
"If the ratio of the maximum current to minimum current in a transmission line is 2:1 then the ratio of the maximum voltage to minimum voltage is","[""4:1"",""1:2"",""1:4"",""2:1""]",3
"Two wires of 600 ohms characteristic impedance is to be constructed out of a number 12 wire (81 mils). Find the attenuation of the line at 0.6 GHz per 100 feet length","[""0.05 dB"",""0.55 dB"",""0.44 dB"",""0.35 dB""]",2
"In the preceding problem, determine the spacing between wires from center to center.","[""6 in"",""4 in"",""5 in"",""3 in""]",0
"A lossless transmission line has a shunt capacitance of 100 nF/m and a series inductance of 4 mH/m. What is the characteristic impedance?","[""500 ohms"",""400ohms"",""300 ohms"",""200 ohms""]",3
"A ten times power change in transmission system is equivalent to","[""10 dBm"",""1 dB"",""20 dB"",""100 dB""]",1
"A type of transmission line employed where balanced properties are required.","[""Balun"",""Parallel-wire line"",""Coaxial line"",""Quarterwave line""]",1
"What is the characteristic impedance of a transmission line which has a capacitance of 40 nF/ft and an inductance of 0.5 mH/ft","[""111.8 ohms"",""110.8 ohms"",""112.8 ohms"",""109.8 ohms""]",0
"The input power to a loss-free cable is 5 W. If the reflected power is 7dB down on the incident power, the output power to the load is","[""4 W"",""5 W"",""6 W"",""7 W""]",0
"To be properly matched the ratio of a maximum voltage along a transmission line should be equal to","[""1"",""10"",""50"",""2""]",0
"A coaxial line with an outer diameter of 6mm has a 50 ohms characteristic impedance. If the dielectric constant of the insulation is 1.60., calculate the inner diameter.","[""2.09 cm"",""2.09 in"",""2.09 mm"",""2.09 m""]",2
"If an amplifier has equal input and out impedance, what voltage ratio does the gain of 50 dB represent?","[""316.2"",""325.2"",""320.1"",""315.0""]",0
"What is the inductance per foot of a cable that has a capacitance of 50 pF/ft and a characteristic impedance of 60 ohms?","[""0.167uH\/ft"",""0.178 uH\/ft"",""0.19 uH\/ft"",""0.18 uH\/ft""]",3
"The ratio between the energy absorbed by a surface to the total energy received by the surface.","[""Reflection coefficient"",""Absorption coefficient"",""Linear coefficient"",""Thermal coefficient""]",1
"When the diameter of the conductors of a wire transmission line is held constant, the effect of decreasing the distance between the conductors is","[""Increase the surge impedance"",""Increase the radiation resistance"",""Decrease the SWR"",""Decrease the impedance""]",3
"The higher the gauge number if a conductor","[""The bigger the diameter"",""The higher the resistance or the smaller the diameter"",""The higher the resistance"",""None of the above""]",1
"A short length transmission line used to reduce/eliminate standing waves in the main transmission line.","[""Stub"",""Balun"",""\u03bb\/4 transformer"",""slot""]",2
"ratio of reflected power to incident power?","[""Incidence"",""Reflectance"",""Reflection index"",""None of these""]",1
"A quarter wave transformer is used to match a 600 ohms lad antenna to a ling of 52 ohms impedance, the characteristic impedance of the matching transformer is","[""200 ohms"",""150 ohms"",""176 ohms"",""300 ohms""]",2
"What is the capacitance of 55 miles #44 copper wire spaced 18 inches? From wire tables, #44 wire has a radius to 0.10215 in.","[""0.476 uF"",""0.476 nF"",""0.476 pF"",""0.476 fF""]",0
"A two-transmission line consists of No. 12 wire AWG (81mils). The distance between wire centers is 10 inches. What is the characteristic impedance of the line?","[""650 ohms"",""300 ohms"",""600 ohms"",""660 ohms""]",3
"In the preceding problem, what is the attenuation in dB per 100 ft of the line for a frequency of 4 MHz?","[""0.05"",""0.03"",""0.04"",""0.06""]",1
"What is the SWR when a transmission line is terminated in a short circuit?","[""Zero"",""One"",""Infinite"",""indeterminate""]",2
"If the return loss is 20 dB, find the present reflected power.","[""1%"",""10%"",""5%"",""20%""]",0
"Convert “ten times bigger” to the equivalent numerical dB","[""20 dB"",""15 dB"",""5 dB"",""10 dB""]",3
"Convert “one-half as large” to equivalent numerical dB","[""3 dB"",""-3 dB"",""2 dB"",""-2 dB""]",1
"Special semiconductor diode use for electronically adjustable attenuation","[""Ideal diode"",""PIN diode"",""Zener diode"",""Tunel diode""]",1
"A 50 ohm line is probed and found to have a SWR of 2.6, what are the two possible quarter wave transformers sizes that may be used to match the load to the line of the transformer are properly positioned.","[""22 ohm, 82 ohm"",""31 ohm, 80.5 ohm"",""26.2 ohm, 12.71 ohm"",""12.32 ohm, 26.7 ohm""]",1
"A balanced load of 900 ohm pure resistance is fed through a balanced 600 ohm transmission line which is 90 electrical degree long. The balanced 600 ohm transmission line is in turn fed from a 50 ohm coaxial line by means of a half-wave balancing section. What is the standing wave ratio on the 600 ohm line?","[""1.0"",""2.5"",""1.5"",""2.0""]",2
"Given cascaded circuit; first stage is a filter circuit with insertion loss of 3 dB, followed by an amplifier with a gain of 10 dB and followed by cable having an insertion loss of 1 dB. If the input power of the filter circuit is 1 mW, find the total insertion loss.","[""6 dBm"",""5 dBm"",""7 dBm"",""2 dBm""]",0
"For a short circuited line or open circuited line, the standing wave ratio value is always _____.","[""Unity"",""Infinity"",""Zero"",""Cannot be determined""]",1
"If the voltage reading at a particular section of a transmission line is maximum, the current reading should be:","[""Maximum"",""Minimum"",""Average"",""Zero""]",1
"If five signals entered to an X-device at 3 dBm each, find the output power in dBm.","[""12 dBm"",""11 dBm"",""10 dBm"",""8 dBm""]",2
"Given incident power of 0.4 mW and insertion loss of 3 dB, find the transmitted power.","[""0.2 mW"",""0.3 mW"",""0.4 mW"",""0.5 mW""]",0
"The reflected voltage and reflected current along the transmission line are always:","[""180\u00b0 out of phase"",""In phase"",""Same value"",""90\u00b0 in phase""]",0
"If the direction of the reflection coefficient is 90°, the nature of the lien is,","[""Resistive"",""Purely inductive"",""Purely capacitive"",""None of these""]",1
"What are the three types of microwave transmission line?","[""Coaxial cable, open wire line, waveguide"",""Coaxial cable, stripline, waveguide"",""Open-wire line, waveguide, coaxial line"",""None of these""]",1
"If the incident power is -27 dBm and insertion loss of 20 dB, find for the transmitted power.","[""12 dBm"",""7 dBm"",""2 dBm"",""0 dBm""]",1
"Energy applied to a transmission line may become dissipated before reaching the load.","[""Radiation"",""Conductor heating"",""Dielectric heating"",""All of the above""]",3
"The velocity of light is very nearly 3 x 10^8 m/s in a vacuum and ___ in all other media.","[""Higher"",""Slower"",""Same"",""All of these""]",1
"At a point exactly a quarter-wavelength from the load, the current is ______.","[""180 degrees in of phase"",""180 degrees out of phase"",""Permanently zero"",""None of these""]",2
"Is a piece of transmission line which is normally short-circuited at the far end.","[""Terminator"",""Stub"",""Quarter wave transformer"",""None of these""]",1
"For high frequencies, the best dielectric may be_______.","[""Polyethylene"",""Polyethylene foam"",""Teflon"",""None of these""]",2
"Characteristic impedance are sometimes called _______.","[""Ohmic resistance"",""Surge impedance"",""Wave impedance"",""None of these""]",1
"A transmission line is connected to a mismatched load. Calculate the VSWR in dB if the reflection coefficient is 0.25","[""2.6 dB"",""1.67 dB"",""4.3 dB"",""3.6 dB""]",2
"Is a power tool for the RF design","[""Calculator"",""Graphical solution"",""Smith chart"",""None of these""]",2
"When will the system encounter a tremendous increase of interference.","[""When return loss is 0 dB"",""When the incident power is higher than the reflected"",""When the transmission line used is coaxial cable"",""None of these""]",0
"In a two-stage amplifier, amplifier 1 has a noise figure of 3 dB and a gain of 20 dB. The second amplifier has a noise figure of 6 dB. Find the total noise figure.","[""3.1 dB"",""4.2 dB"",""2.6 dB"",""2.27 dB""]",0
"If the return loss is 13 dB, find the equivalent SWR.","[""1.6"",""3.2"",""1.56"",""2.6""]",2
"Which of the following will you choose in order to minimize mismatch?","[""SWR = 1.4"",""T1 = 0.81"",""Return loss = 20 dB"",""None of these""]",1
"If the equipment has input power of 33 dBm, what is the gain of the resulting output power is 10 dBm.","[""-26 dBm"",""-23 dBm"",""-33 dBm"",""33 dBm""]",1
"A stripline transmission line is built on a 4 mm thick printed wiring board that has a relative dielectric constant of 5.5. Calculate the characteristics impedance of the width of the strip is 2 mm.","[""256 ohms"",""321 ohms"",""126 ohms"",""425.35 ohms""]",1
"A 50 ohms transmission line is connected to a 30 ohm resistive load. Calculate reflection coefficient.","[""0.35"",""0.25"",""0.10"",""0.15""]",1
"The term _________ implies a sine wave of constant amplitude, phase and frequency.","[""Steady state"",""State of constant"",""State of calamity"",""Constant sine wave""]",0
"Is defined as the ratio of the reflected signal to the incident signal.","[""VSWR"",""SWR"",""Reflection coefficient"",""None of these""]",2
"It is a measure of one way loss of power in a transmission line due to reflection from the load.","[""Return loss"",""Transmission loss"",""Propagation loss"",""None of these""]",1
"If the velocity factor is equal to 0.66, the speed of light will be_____.","[""Increase"",""Decrease"",""Same"",""None of these""]",1
"In 1939, _________ published a graphical device for solving transmission line design.","[""Phillip A. Smith"",""Phillip R. Smith"",""Phillip H. Smith"",""Phillip S. Smith""]",2
"In order to make the smith chart universal, the impedances along the pure resistance line are _________.","[""Normal"",""Normalized"",""Open circuit"",""Short circuit""]",1
"Calculate the gain off an amplifier with an input power 10 kW and an output power of 200 kW.","[""15 dB"",""13 dB"",""20 dB"",""10 dB""]",1
"A perfect termination for a transmission line.","[""Receiving end"",""Load"",""Antenna"",""Terminal end""]",1
"It can be measured, and includes losses due to reflection and absorption inside the component","[""Fading"",""Attenuation"",""Insertion loss"",""Return loss""]",2
"A component that samples the microwave signal traveling in one direction down a transmission line","[""Isolator"",""Directional coupler"",""Combiner"",""attenuator""]",1
"A transmission line having air dielectric is operated at a frequency of 110 MHz. What is the phase shift constant of the line is degrees per inch?","[""2.56"",""3.35"",""4.6"",""1.25""]",1
"Consider the three networks in series, the first is an attenuator with a 12 dB loss, the second network is an amplifier with 35 dB gain, and the third has an insertion loss of 10 dB. The input of the first network is 4 mW; what is the output of the third network in watts?","[""0.798 W"",""0.00798 W"",""0.0798 W"",""798 W""]",2
"Is a power level related to 1 mW.","[""dB"",""dBm"",""dBM"",""dBW""]",1
"A transmission unit used in a number of Northern European countries as an alternative to the decibel is ________.","[""Attenuation"",""Loss"",""Neper"",""dB loss""]",2
"Adding two +30 dBm will produce how much dBm at the output.","[""60 dBm"",""15 dBm"",""23 dBm"",""33 dBm""]",3
"Determines how the voltage or current decreases with distance","[""Phase-shift coefficient"",""Attenuation coefficient"",""Propagation coefficient"",""Numerical coefficient""]",1
"Determines the phase angle of the voltage or current variation with distance","[""Phase-shift coefficient"",""Attenuation coefficient"",""Propagation coefficient"",""Numerical coefficient""]",0
"Determines variation of voltage or current with distance along transmission line","[""Phase-shift coefficient"",""Attenuation coefficient"",""Propagation coefficient"",""Numerical coefficient""]",2
"The R, L, G, and C in the transmission line are called________.","[""Passive elements"",""Active elements"",""Line primary constant"",""Reactances""]",2
"There is an improper impedance match between a 30 W transmitter and the antenna and 5 W is reflected. How much power is actually transmitted?","[""35 W"",""25 W"",""30 W"",""20 W""]",2
"What is the actual length in feet of a one quarter-wavelength of a coax with a velocity factor of 0.69 at 40 MHz?","[""6.15"",""4.244"",""5.904"",""16.974""]",1
"A quarter-wave line is connected to an RF generator and is shorted out at the far end. What is the input impedance to the line at the generator?","[""A low value of resistance"",""A high value of resistance"",""A capacitive reactance which is equal in value to the line\u2019s surge impedance"",""A value of resistance equal to the characteristic impedance of the line""]",1
"A coaxial cable has a capacitance of 90 pF/m and a characteristic impedance of 75 ohms. Find the inductance of a 2 m length.","[""1.013 uH"",""450 nH"",""506.25 nH"",""225 nH""]",0
"If the SWR on a transmission line has high value, the reason could be","[""An impedance mismatch between the line and the load"",""That the line is nonresonant"",""A reflection coefficient of zero at the load"",""A high degree of attenuation between the load and the position where the SWR is measured""]",0
"Calculate the velocity factor of a coaxial cable used as a transmission line with the characteristic impedance of 50 ohms; capacitance is 40 pF/m and an inductance equal to 50 microH/m.","[""0.7450"",""0.7504"",""0.0745"",""0.0475""]",2
"If a quarter-wave transmission line is shorted at one end","[""There is minimum current at the shorted end"",""The line behaves as a parallel-tuned circuit in relation to the generator"",""The line behaves as a series tuned circuit in relation to the generator"",""There is a maximum voltage at the shorted end""]",1
"What is the velocity factor for a cable with a Teflon dielectric (relative permittivity = 2.1)?","[""0.69"",""0.476"",""2.1"",""1.449""]",0
"A 50-ohm transmission line is feeding an antenna which represents a 50-ohm resistive load. To shorten the line, the length must be","[""Any convenient value"",""An odd-multiple of three-quarters of a wavelength"",""An even multiple of a quarter of a wavelength"",""An odd multiple of an eight of a wavelength""]",0
"A feature of an infinite transmission line is that","[""Its input impedance at the generator is equal to the line\u2019s surge impedance"",""Its phase velocity is greater than the velocity of light"",""The impedance varies at different positions on the line"",""The input impedance is equivalent to a short circuit""]",0
"The outer conductor of the coaxial cable is usually grounded","[""At the beginning and at the end of the cable"",""Only at the beginning of the cable"",""Only at the end of the cable"",""The outer conductor must never be grounded""]",0
"What is the impedance of a balance 4-wire with a diameter of 0.25 cm and spaced 2.5 cm apart using an insulator with a dielectric constant of 2.56?","[""100 ohms"",""160.5 ohms"",""88.93 ohms"",""25.8 ohms""]",0
"An attenuator has a loss of 26 dB. If a power of 3 W is applied to the attenuator, find the output power.","[""1.65 watts"",""7.54 milliwatts"",""1194 watts"",""5.459 watts""]",1
"When surge impedance of a line is matched to a load, the line will","[""Transfer maximum current to the load"",""Transfer maximum voltage to the load"",""Transfer maximum power to the load"",""Have a VSWR equal to zero""]",2
"A lossless line is terminated by a resistive load which is not equal to the surge impedance. If the value of the reflection coefficient is 0.5, the VSWR is","[""2"",""3"",""1.5"",""5""]",1
"The best insulation at UHF is","[""Black rubber"",""Bakelite"",""Paper"",""Mica""]",3
"Neglecting line losses, the RMS voltage along an RF transmission line having no standing waves","[""Is equal to the impedance"",""Is one-half of the surge impedance"",""Is the product of the surge impedance and the lien current"",""Varies sinusoidally along the line""]",2
"What length of standard RG-8/U coaxial cable would be required to obtain a 30 degree-phase shift at 250 MHz?","[""0.792 m"",""0.99 m"",""0.066 m"",""0.124 m""]",2
"Nitrogen is placed in transmission lines to","[""Improve the skin-effect of microwaves"",""Reduce arcing in the line"",""Reduce the standing wave ratio of the line"",""Prevent moisture from entering the line""]",3
"Referred to the fundamental frequency, a shorted stub line attached to the transmission line to absorb even harmonics could have a wavelength of","[""1.41 wavelength"",""\u00bd wavelength"",""\u00bc wavelength"",""1\/6 wavelength""]",2
"Nitrogen gas in concentric RF transmission lines is used to","[""Keep moisture out"",""Prevent oxidation"",""Act as insulator"",""Both A and B""]",3
"If a transmission line has a power loss of 6 dB per 100 feet, what is the power at the feed point to the antenna at the end of a 200 foot-transmission line fed by a 100 watt transmitter?","[""70 watts"",""50 watts"",""25 watts"",""6 watts""]",3
"Two adjacent minima on a slotted line are 20 cm apart. Find the wavelength assuming a velocity factor of 95 %.","[""38 m"",""43.7 m"",""46 cm"",""40 cm""]",1
"What would be the approximate series impedance of a quarter-wave matching line used to match a 600 ohm-feed to 70 ohm-antenna?","[""205 ohms"",""210 ohms"",""25.88 ohms"",""102.5 ohms""]",0
"Which of the following represents the best SWR?","[""1:1"",""1:2"",""1:15"",""2:1""]",0
"An optical domain reflectometer display shows a discontinuity 1.4 microseconds from the start. If the line has a velocity factor of 0.92, how far is the fault from the reflectometer?","[""168 m"",""193.2 m"",""210 m"",""386 m""]",1
"A high SWR creates losses in a transmission line. A high standing wave ratio might be caused by","[""Improper turns ratio between primary and secondary in the plate tank transformer"",""Screen grid current flow"",""An antenna electrically too long for its frequency"",""An impedance mismatch""]",3
"A properly connected transmission line","[""Is grounded at the transmitter end"",""Is cut to a harmonic of the carrier frequency"",""Is cut to an even harmonic of the carrier frequency"",""Has a standing wave ratio as near as 1:1 as possible""]",3
"If a ¾ wavelength transmission is shorted at one end, the impedance at the open will be","[""Zero"",""Infinite"",""Decreased"",""Increased""]",1
"The characteristic impedance of a transmission line does not depend upon its","[""Length"",""Conductor diameter"",""Conductor spacing"",""None of the above""]",0
"Which of the following is not a common transmission line impedance?","[""50 ohms"",""75 ohms"",""120 ohms"",""300 ohms""]",2
"A ratio expressing the percentage of incident voltage reflected on a transmission line is known as the","[""Velocity factor"",""Standing wave ratio"",""Reflection coefficient"",""Line efficiency""]",2
"A series tuned circuit operating at a frequency of 1 GHz is to be constructed from a shorted section of Teflon-dielectric coaxial cable. What length should be used? ( relative dielectric = 2.1)","[""0.325 m"",""0.10 m"",""0.217 m"",""0.143 m""]",1
"A 75 ohm line is terminated in a 30 ohm resistance. Find the SWR.","[""0.6"",""0.429"",""2.5"",""0.4""]",2
"A generator sends 50 mW down a 50 ohm line. The generator is matched to the line but the load is not. If the coefficient of reflection is 0.6, how much power is reflected?","[""18 mW"",""20 mW"",""30 mW"",""32 mW""]",0
"At very high frequencies, transmission lines are used as","[""Tuned circuits"",""Antennas"",""Insulators"",""Resistors""]",0
"Transmission line shielding is grounded","[""At the input only"",""At both the input and output"",""At the output only"",""If the antenna is a Marconi design""]",1
"A shorted quarter-wave line at the operating frequency acts like a(an)","[""Series resonant circuit"",""Parallel resonant circuit"",""Capacitor"",""Inductor""]",1
"A transmitter is required to deliver 100 W to an antenna through 5 m of coaxial cable with a loss of 3 dB / 100 m. What must be the output power of the transmitter, assuming the line is matched?","[""136 W"",""153 W"",""151 W"",""116.815 W""]",0
"A generator sends 50 mW down a 50 ohm line. The generator is matched to the line but the load is not. If the coefficient of reflection is 0.25, how much power is dissipated in the load?","[""46.9 mW"",""37.5 mW"",""3.125 mW"",""12.5 mW""]",0
"Determine the Q of an antenna if it has a bandwidth of 0.06 MHz and is cut to a frequency of 30 MHz.","[""50"",""100"",""150"",""250""]",0
"The main disadvantage of the two-hole directional coupler is","[""Low directional coupling"",""Poor directivity"",""High SWR"",""Narrow bandwidth""]",3
"A shorted half-wave line at the operating frequency acts like a(an)","[""Capacitor"",""Inductor"",""Series resonant circuit"",""Parallel resonant circuit""]",2
"A load impedance of 100 + j25 ohms is normalized on a 100 ohm-line. The normalized value is","[""2 + j0.5 ohms"",""0.25 \u2013 j1 ohms"",""0.94 \u2013 j24 ohms"",""1 + 0.25 ohms""]",3
"A pattern of voltage and current variations along a transmission line not terminated in its characteristic impedance is called","[""Electric field"",""Radio waves"",""Standing waves"",""Magnetic field""]",2
"A 75-j50 ohms is connected to a coaxial transmission line of ZO = 75 ohms, at 10 GHz. The best method of matching consists in connecting","[""A short-circuited stub at the load"",""An inductance at the load"",""A capacitance at some specific distance from the load"",""A short-circuited stub at some specific distance from the load""]",3
"Calculate the impedance seen looking into a 75 ohm line 1 m long terminated in a load impedance of 100 ohms, if the line has a velocity factor 0f 0.8 and operates at a frequency of 30 MHz.","[""72 \u2013 j21 ohms"",""75 \u2013 j25 ohms"",""40 \u2013 j30 ohms"",""50 \u2013 j25 ohms""]",0
"The velocity factor of a transmission line","[""Depends on the dielectric of the material used"",""Increases the velocity along the transmission line"",""Is governed by the skin effect"",""Is higher for a solid dielectric than for air""]",0
"A transmitter supplies 50 W to a load through a line with an SWR of 4:1. Find the power absorbed by the load.","[""44.4 W"",""5.6 W"",""32 W"",""18 W""]",2
"The conductive connections between elements which carry signals.","[""Load"",""Antenna"",""Frequency allocations"",""Transmission Lines""]",3
