question,choices,answer
"It is proposed network designed by major telephone companies in conjunction with the ITU-T with the intent of providing worldwide telecommunications support for voice, data, video and facsimile information within the same network","[""ISDN"",""Broadband communications"",""ATM"",""Ethernet""]",0
"Full duplex operation","[""requires two pair of cables"",""can transfer data in both directions at once"",""requires modems at both ends of the circuit"",""all of these""]",3
"The most widely used data communications code is","[""Morse code"",""ASCII"",""Baudot"",""EBCDIC""]",1
"Ten bit error occurs in two million transmitted. The bit error rate is","[""2 x 10^-5"",""5 x 10^-5"",""5 x 10^-6"",""2 x 10^-6""]",2
"It is a type of FSK where the mark and space frequencies are synchronized with the input binary rate","[""QFSK"",""GFSK"",""CPFSK"",""GSK""]",2
"A form of digital modulation similar to PSK except the digital information is contained in both the amplitude and the phase of the transmitted carrier.","[""ASK"",""FSK"",""QAM"",""PSK""]",2
"For the 16-PSK and a transmission system with a 10kHz bandwidth, determine the maximum bit rate","[""40,000 bps"",""80,000 bps"",""20,000 bps"",""16,000 bps""]",0
"It is an empirical record of a system’s actual bit error performance.","[""probability of error"",""error detection"",""error control"",""bit error rate""]",3
"It is a function of the carrier-to-noise power ratio and the number of possible encoding conditions used","[""probability of error"",""error detection"",""error control"",""bit error rate""]",0
"It is used to compare two or more digital modulation systems that use different transmission rates, modulation scheme or encoding techniques","[""Energy per b it-to-noise power density ratio"",""Noise power density"",""Power density ratio"",""Carrier-to-noise ratio""]",0
"Indicate which of the following is not a binary code","[""Morse"",""Baudot"",""CCITT-2"",""ARQ""]",0
"To permit the selection of 1 out of 16 equiprobable events, the number of bits required is","[""2"",""log 16 base 10"",""8"",""4""]",3
"The type of modulation most often used with direct-sequence spread spectrum is","[""QAM"",""SSB"",""FSK"",""PSK""]",3
"Indicate the false statement. In order to combat noise,","[""the channel bandwidth may be increased"",""redundancy may be used"",""the transmitted power may be increased"",""the signaling rate may be reduced""]",0
"Which of the following is not commonly used method of error detection?","[""Parity"",""BCC"",""CRC"",""redundancy""]",3
"Quantizing noise occurs in","[""time-division multiplex"",""frequency-division multiplex"",""pulse-code modulation"",""pulse-width modulation""]",2
"In order to reduce quantizing noise, one must","[""increase the number of standard amplitudes"",""send pulses whose sides are more nearly vertical"",""use an RF amplifier at the receiver"",""increase the number of samples per second""]",0
"Companding is used","[""to overcome quantizing noise in PCM"",""in PCM transmitters, to allow amplitude limiting in the receiver"",""to protect small signals in PCM form quantizing distortion"",""in PCM receivers, to overcome impulse noise""]",2
"Transmitting data as serial binary word is called _______.","[""digital communications"",""quantizing"",""PAM"",""PCM""]",3
"Emphasizing low-level signals and compressing higher level signals is called","[""quantizing"",""companding"",""pre-emphasis"",""sampling""]",1
"Which circuit is most common to both frequency-hopping and direct-sequence spread spectrum transmitters?","[""correlator"",""frequency synthesizer"",""PSN code generator"",""Sweep generator""]",2
"One of the most important aspect of any communication system because it is costly and limited","[""bandwidth"",""equipments"",""time"",""personnel""]",0
"It consist essentially of sampling analog information signals and then converting those samples into discreet pulses of transporting the pulses from the source to destination over a physical transmission medium","[""Pulse modulation"",""Amplitude modulation"",""Frequency modulation"",""Digital modulation""]",0
"He is credited with inventing PCM in 1937","[""N. S. Kapany"",""A. H. Reeves"",""E. H. Alpine"",""A. C. S. Van Heel""]",1
"Data communications uses","[""Analog methods"",""Digital methods"",""All of these"",""None of these""]",1
"An integrated circuit that performs the PCM encoding and decoding functions","[""Codec"",""Modem"",""Muldem"",""Digital-to-analog converter""]",0
"A synchronous transmission usually begins with which character?","[""SYN"",""STX"",""SOH"",""ETB""]",0
"A theory that establishes the minimum sampling rate that can be used for a given PCM systems","[""Nyquist sampling theorem"",""Nyquist minimum bandwidth"",""Nyquist minimum bandwidth"",""Any of these""]",0
"Sixteen different levels (symbols) are used to encode binary data. The channel bandwidth is 36 MHz. The maximum channel capacity is","[""18 Mbps"",""72 Mbps"",""288 Mbps"",""2.176 Gbps""]",2
"Assigning PCM codes to absolute magnitudes","[""Coding"",""Quantizing"",""Sampling"",""Any of these""]",1
"A popular PC protocol is","[""Parity"",""Xmodem"",""CRC"",""LRC""]",1
"It is the ratio of the largest possible magnitude to the smallest possible magnitude that can be decoded by the digital-to-analog converter in the receiver","[""Coding efficiency"",""Companding"",""Pre-emphasis"",""Dynamic range""]",3
"Devices used for digitizing speech signals only","[""codec"",""muldem"",""vocoders"",""modem""]",2
"What is the minimum bandwidth required to transmit a 56 kbps binary signal with no noise?","[""14 kHz"",""56 kHz"",""28 kHz"",""112 kHz""]",2
"Type of PCM that uses single-bit PCM code to achieve digital transmission of analog signals","[""Adaptive delta modulation"",""Pulse code modulation"",""Differential modulation"",""Delta modulation""]",3
"It is a delta modulation system where the step size of the digital-to-analog converter is automatically varied, depending on the analog input signal.","[""Adaptive Delta Modulation"",""PCM"",""Differential modulation"",""Delta modulation""]",0
"A QAM modulator does not use ____.","[""XNOR"",""Bit Splitter"",""Balanced modulator"",""2-to-4 level converter""]",0
"It is a form of phase-division multiplexing where two data channels modulate the same carrier frequency that is shifted 90 degrees in phase.","[""PSK"",""FSK"",""QAM"",""ASK""]",2
"One eight-bit PCM code is called ______.","[""FDM frame"",""TDM time slot"",""TDM frame"",""FDM time slot""]",2
"It is communications system that uses digital pulse rather than analog signals to encode information","[""Digital carrier system"",""Digital baseband system"",""Digital service system"",""Digital broadband system""]",0
"A special device that upgrades signals from one level to a higher level of the hierarchy in multiplexing","[""Muldem"",""Vocoder"",""Modem"",""Codec""]",0
"A transmission of binary data which involves the transmission of only a single non-zero voltage level.","[""Unipolar"",""Bipolar"",""Polar"",""Non-return to zero""]",0
"It is a popular type of line encoding that produces a strong timing component for clock recovery and does not cause wandering","[""Digital biphase"",""diphase"",""Manchester code"",""Any of these""]",3
"Statistical TDMs are also called","[""Intelligent TDMs"",""Asynchronous TDM"",""Stat mux"",""Any of these""]",3
"A chip that combines the codec and filter functions in the same LSI chip","[""Monolithic"",""Combo chip"",""Film IC"",""Hybrid chip""]",1
"It is the basic building block of FDM hierarchy","[""Character channel"",""Broadband channel"",""Message channel"",""Information capacity""]",2
"It is the next higher level in the FDM hierarchy above the basic message channel and consequently is the first multiplexing step for combining message channels","[""Supergroup"",""Group"",""Mastergroup"",""Jumbogroup""]",1
"It is the modulating signal in a communications system","[""Broadband"",""Baseband"",""Carrier"",""Any of these""]",1
"What type of mastergroup that can be further multiplexed and used for higher-capacity microwave radio systems?","[""A600"",""U600"",""L600"",""L400""]",1
"It is essentially the same with FDM, where several signals are transmitted using different carriers, occupying non-overlapping bands of frequency and wavelengths.","[""Time division multiplexing"",""Wave division multiplexing"",""Space division multiplexing"",""Frequency division multiplexing""]",3
"In order to separate channels in the TDM receiver, it is necessary to use","[""AND gates"",""bandpass filters"",""differentiation"",""integration""]",0
"To separate channels in an FDM receiver, it is necessary to use","[""AND gates"",""bandpass filters"",""differentiation"",""integration""]",1
"In FDM, multiple signals","[""transmit at different times"",""share a common bandwidth"",""use multiple channels"",""modulate one another""]",1
"Frequency modulation in FDM usually accomplished with a","[""reactance modulator"",""varactor"",""VCO"",""PLL""]",2
"Which of the following is not a common LAN medium?","[""twin lead"",""twisted pair"",""fiber-optic cable"",""coax""]",0
"A mainframe computer connected to multiple terminals and PCs usually uses which configuration?","[""bus"",""ring"",""star"",""tree""]",2
"How many voice channels are there in supermaster group?","[""300"",""900"",""3600"",""10800""]",1
"In a PAM/TDM system, keeping the multiplexer and DEMUX channels step with one another is done by a","[""clock recovery circuit"",""sync pulse"",""sampling"",""sequencer""]",1
"It is the process of volume compression before transmission and expansion after detection.","[""pre-emphasis"",""de-emphasis"",""coding"",""companding""]",3
"Which of the following is correct?","[""The bit rate may be greater than the baud rate"",""The baud rate may be greater than the bit rate"",""The bit and baud rate are always the same"",""The bit and baud rates are not related""]",0
"Function of data link protocol that coordinates the rate at which data are transported over a link and generally provides an acknowledgement mechanism that ensures that data are received in the destination.","[""Flow control"",""Line discipline"",""Polling"",""Selection""]",0
"A classification of protocol, which is a discipline for a serial-by-bit information transfer over data communications channel.","[""Message oriented"",""Bit-oriented protocol"",""Clock oriented protocol"",""Asynchronous protocol""]",1
"A LAN device that interconnects two or more device running identical internetwork protocols.","[""Bridges"",""Gateways"",""Switches"",""Routers""]",3
"The magnitude of a quantum in quantization of PCM codes.","[""Maximum decodable voltage"",""Dynamic range"",""Resolution"",""Coding level""]",2
"It comprises of either a single L600 mastergroup or up to three U600 mastergroups","[""Message channel"",""Radio channel"",""Baseband channel"",""Wide channel""]",1
"It is a multiplexing system similar to conventional time-division multiplexing except that it was developed to be used with optical fibers","[""SONET"",""Frame relay"",""ATM"",""X.25""]",0
"Higher order TDM levels are obtained by","[""dividing pulse widths"",""using the a-law"",""using u-law"",""forming supermastergroups""]",0
"Results when the sample exceeds the highest quantization interval","[""Overload distortion"",""Quantization error"",""Quantization noise"",""Granular noise""]",0
"The event which marked the start of the modern computer age was","[""design of the ENIAC computer"",""development of Hollerith code"",""development of the transistor"",""development of disk drives for data storage""]",2
"A forward error correcting code corrects errors by","[""requiring partial transmission of the entire signal"",""requiring retransmission of the entire signal"",""requiring no part of the signal to be transmitted"",""using parity to correct the errors in all cases""]",2
"The carrier used with a BPSK demodulator is","[""Generated by an oscillator"",""The BPSK signal itself"",""Twice the frequency of the transmitted carrier"",""Recovered from the BPSK signal""]",1
"Digital signals","[""do not provide a continuous set of values"",""represent values as discrete steps"",""can utilize decimal or binary systems"",""all of these""]",3
"Each signal in an FDM signal","[""modulates the main carrier"",""modulates the final carrier"",""is mixed with all the others before modulation"",""serves as a subcarrier""]",0
"In digital modulation, if the information signal is digital and the amplitude of the carrier is varied proportional to the information signal.","[""Quaternary Shift Keying (QAM)"",""Phase Shift Keying (PSK)"",""Frequency Shift Keying (FSK)"",""Amplitude Shift Keying (ASK)""]",3
"Slow speed modems","[""FSK"",""BPSK"",""QPSK"",""QAM""]",0
"The data rate for IEEE 802.11b is _____.","[""10 Mbps"",""1.544 Mbps"",""2.048 Mbps"",""11 Mbps""]",3
"Type of analog companding used in the United States and Japan","[""log-PCM companding"",""A-law companding"",""u-law companding"",""any of these""]",2
"A rule of procedure that defines how data is to be transmitted is called","[""handshake"",""error-detection"",""data specifications"",""protocol""]",3
"A longitudinal redundancy check produces","[""block check character"",""parity bit"",""CRC"",""error correction""]",0
"Multiplexing is the process of","[""Several signal sources transmitting simultaneously to a receiver on common frequency"",""Sending the same signal over multiple channels to multiple destinations"",""Transmitting multiple signals over multiple channels"",""Sending multiple signals simultaneously over a single channel""]",3
"What is the relationship of bit rate and baud in QPSK and 8-PSK?","[""bit rate is greater than baud"",""bit rate is always less than the baud"",""bit rate is never greater than the baud"",""bit rate is slightly less than the baud""]",0
"A common method of achieving carrier recovery for BPSK","[""Trellis code"",""Bandwidth efficiency"",""Squaring loop"",""Carrier recovery""]",2
"What is the relationship of bit rate and baud in FSK and PSK?","[""greater than"",""slightly greater than"",""less than"",""equal""]",3
"The modulation used in FDM telephone system is","[""AM"",""FM"",""SSB"",""PSK""]",2
"In digital modulation, a diagram which is similar to phasor diagram except that the entire phasor is not drawn and only the peaks of the phasor are shown","[""constellation diagram"",""Venn diagram"",""phasor diagram"",""schematic diagram""]",0
"Digital signals may be transmitted over the telephone network if","[""their speed is low enough"",""they are converted to analog first"",""they are ac instead of dc"",""they are digital only""]",1
"Most FDM telemetry system use","[""AM"",""FM"",""SSB"",""PSK""]",1
"In TDM, multiple signals","[""share a common bandwidth"",""modulate subcarriers"",""are sampled at high speeds"",""take turns transmitting""]",3
"It is highly theoretical study of efficient use of bandwidth to propagate information through electronic communications system","[""information capacity"",""data communications"",""information theory"",""information technology""]",2
"Another name for parity is","[""Vertical redundancy check"",""Block check character"",""Longitudinal redundancy check"",""Cyclic redundancy check""]",0
"It is the process of gathering data on some particular phenomenon without the presence of human monitors","[""Telemetry"",""Telecommand"",""Telecommunications"",""Remote control""]",0
"Spread spectrum stations sharing a band are identified by and distinguished from one another","[""PSN code"",""Frequency of operation"",""Clock rate"",""Modulation type""]",0
"The ASCII code has","[""4 bits"",""5 bits"",""7 bits"",""8 bits""]",2
"The first file transfer protocol designed to facilitate transferring data between two personal computers over the public switched telephone network","[""X modem protocol"",""Y modem protocol"",""Z modem protocol"",""BLAST""]",0
"For a single-channel PCM system with a sample rate of 6000 samples per second and a seven-bit compressed PCM code, what is the line speed?","[""21,000 bps"",""42,000 bps"",""14,000 bps"",""12,000 bps""]",1
"It is often used to compare the performance of one digital modulation technique to another","[""Bandwidth efficiency"",""Spectral efficiency"",""Information density"",""All of these""]",3
"It is the process of extracting a phase-coherent reference carrier from a receiver signal","[""Phase referencing"",""Trellis code"",""Squaring loop"",""any of these""]",0
"It is the measure of how much information can be propagated through a communication system and is a function of a bandwidth of the transmission line","[""information theory"",""information capacity"",""information technology"",""digital communications""]",1
"In delta modulation, the modulator is sometimes called _____.","[""continuous ADC"",""tracking ADC"",""variable slope ADC"",""slope ADC""]",1
"The code which provides for parity checks is","[""Baudot"",""ASCII"",""CCITT-2"",""EBCDIC""]",1
"Form of multiplexing that constitutes propagating signals from different cables that sre contained within the same trench","[""Wavelength division multiplexing"",""Wave division multiplexing"",""Space division multiplexing"",""Frequency division multiplexing""]",2
"For an 8-PSK system, operating with an information bit rate of 24 kbps, determine the bandwidth efficiency","[""8 bits\/cycle"",""2 bits\/cycle"",""3 bits\/cycle"",""4 bits\/cycle""]",2
"Element of a PCM system that periodically samples the analog input signal and converts those samples to a multilevel PAM signal","[""Bandpass filter"",""Sample-and-hold circuit"",""Analog-to-digital converter"",""Digital-to-analog converter""]",1
"It is the ratio of the average carrier power to the thermal noise power","[""Signal-to-noise ratio"",""Noise figure"",""Noise factor"",""Carrier-to-noise ratio""]",3
"A form of switching which is hold and forward","[""Packet switching"",""Message switching"",""Circuit switching"",""Digital switching""]",0
"It can be used to categorize the type of transmission","[""Duty cycle"",""Companding"",""Coding efficiency"",""Dynamic range""]",0
"Type of multiplexing where multiple sources that originally occupied the same frequency spectrum are each converted to a different frequency band and transmitted simultaneously over a single transmission medium.","[""FDM"",""ATM"",""TDM"",""Spread spectrum""]",0
"It is a solicitation sent from the primary to a secondary to determine if the secondary has data to transmit","[""Selection"",""Polling"",""Error control"",""Master control""]",1
"Function of data link control that specifies the means of detecting and correcting transmission errors","[""Error control"",""Selection"",""Protocol"",""Synchronization""]",0
"The Hartley law states that","[""the maximum rate of information transmission depends on the channel bandwidth"",""the maximum rate of information depends on the depth of modulation"",""redundancy is essential"",""only binary codes may be used""]",0
"It represents the number of independent symbols that can be carried through a system in a given unit of time.","[""information theory"",""information capacity"",""information technology"",""digital communications""]",1
"The Shannon-Hartley law","[""refers to distortion"",""defines the bandwidth"",""describes signaling rates"",""refers to noise""]",3
"The most basic digital symbol used to represent information","[""bit"",""baud"",""bits per second"",""any of these""]",0
"Function of data link protocol that coordinates hop-to-hop data delivery where a hop maybe a computer, a network controller or a network-connecting device such as router.","[""Flow control"",""Error control"",""Line discipline"",""Selection""]",2
"Quadrature amplitude modulation is","[""Amplitude modulation only"",""QPSK only"",""AM plus QPSK"",""AM plus FSK""]",2
"The most common modulation system used for telegraphy is","[""frequency-shift keying"",""two-tone modulation"",""pulse-code modulation"",""single-tone modulation""]",0
"It is used to encode the minimum amount of speech information necessary to reproduce a perceptible message with a fewer bits that those needed by a conventional encoder/decoder","[""codec"",""muldem"",""vocoders"",""modem""]",2
"It is the transmission of information in any form from one source to one or more destination","[""Modulation"",""Multiplexing"",""Encoding"",""Decoding""]",1
"A form of switching which is stored and forward","[""Packet switching"",""Message switching"",""Circuit switching"",""Digital switching""]",1
"In digital modulation, it is similar to standard amplitude modulation except there is only two amplitudes possible","[""frequency shift keying"",""quaternary amplitude modulation"",""amplitude shift keying"",""phase shift keying""]",2
"The technique of using modulation and FDM to transmit multiple data channels of a common medium is known as","[""baseband"",""broadband"",""ring"",""bus""]",1
"Which of the following is not a benefit of companding","[""minimizes noise"",""minimizes number of bits"",""minimizes quantizing error"",""minimizes signal bandwidth""]",3
"Transmissions from multiple sources occur in the same facility but not at the same time","[""Time Division Multiplexing"",""Frequency Division Multiplexing"",""Wave Division Multiplexing"",""Space Division Multiplexing""]",0
"A 9600-baud rate signal can pass over the voice grade telephone line if which kind of modulation is used?","[""BPSK"",""QPSK"",""DPSK"",""QAM""]",3
"Indicate which of the following pulse modulation systems is analog","[""PCM"",""PWM"",""Differential PCM"",""Delta""]",1
"The modulation system inherently most noise-resistant is","[""SSB, suppressed carrier"",""frequency modulation"",""pulse-position modulation"",""pulse-code modulation""]",3
"It is simply the number of bits transmitted during one second and expressed in bits per second","[""baud"",""bits"",""bit rate"",""pulse repetition rate""]",2
"It is the most prevalent encoding technique used for TDM signals","[""PAM"",""PLM"",""PPM"",""PCM""]",3
"The characters making up the message in a synchronous transmission are collectively referred to as the data","[""set"",""sequence"",""block"",""collection""]",2
"A virtual circuit which is logically equivalent to a two-point dedicated private-line circuit except slower","[""Switched Virtual Circuit"",""Permanent Virtual Circuit"",""Switched Leased Circuit"",""Permanent Leased Circuit""]",1
"To a conventional narrowband receiver, a spread spectrum signal appears to be like","[""Noise"",""Fading"",""A jamming signal"",""An intermittent connection""]",0
"It is a low-quality video transmission for use between non-dedicated subscribers","[""Digital phone"",""Picturephone"",""Cameraphone"",""Cellphone with camera""]",1
"Pulse code modulation is preferred to PAM because of its","[""resistance to quantizing error"",""simplicity"",""lower cost"",""superior noise immunity""]",3
"A CRC generator uses which component?","[""balanced modulator"",""shift register"",""binary adder"",""multiplexer""]",1
"A signaling element is sometimes called","[""information"",""data"",""symbol"",""intelligence""]",2
"Which of the following words has the correct parity bit? Assume odd parity. The last bit is the parity bit.","[""1111111 1"",""1100110 1"",""0011010 1"",""0000000 0""]",1
"It is a digital interface that provides the physical connection to the digital carrier network","[""Modem"",""Codec"",""Muldem"",""DSU\/CSU""]",3
"It is the only digitally encoded modulation technique that is commonly used for digital transmission","[""PAM"",""PCM"",""PLM"",""PPM""]",1
"The most common circuit used for demodulating binary FSK signals","[""phase locked loop"",""Foster-Seeley discriminator"",""varactor"",""phase shift method""]",0
"A digital modulation technique also known as “on-off” keying","[""PSK"",""FSK"",""QUAM"",""OOK""]",3
