question,choices,answer
"What kind of emission would your FM transmitter produce if its microphone failed to work?","[""An unmodulated carrier"",""A phase modulated carrier"",""An amplitude-modulated carrier"",""A frequency modulated carrier""]",0
"The main function of the RF amplifier in superheterodyne receiver is to","[""Provide improved tracking"",""Permits better adjacent channel rejection"",""Improve the rejection of the image frequency"",""All of these""]",2
"Local oscillator of a broadcast receiver always tunes to a frequency higher than the incoming frequency in order","[""To help the image frequency rejection"",""To allow easy tracking"",""To allow adequate frequency coverage without switching"",""All of these""]",2
"What is the first letter symbol for emission of unmodulated carrier?","[""A"",""N"",""H"",""F""]",1
"International broadcasting (short wave) uses frequency between _____ in accordance with international agreements.","[""7012 and 26100 kHz"",""6409 and 26100 kHz"",""5950 and 26100 kHz"",""10950 and 26100 kHz""]",2
"Which of the class station below is a regional channel?","[""Class I-A"",""Class II-D"",""Class III-B"",""Class IV""]",2
"The permissible power in kW of stations II-A during nighttime is","[""0.25 \u2013 50"",""10 \u2013 50"",""1 \u2013 5"",""None of these""]",0
"A term applied to third and higher order products, which can greatly degrade the performance of a system","[""Composite triple beat"",""Single dual mode"",""Field strength"",""Noise""]",0
"A station similar to a translator station in terms of equipment and service area, but is permitted to originate programming from virtually any source","[""DME"",""LPTV"",""HDTV"",""ITFS""]",1
"MDS means","[""Multipoint Distribution Service"",""Multipoint Digital Service"",""Multipoint Data Standard"",""Multipoint Drop Standards""]",0
"What is the channel number of an FM station with 88.1 MHz carrier?","[""201"",""202"",""203"",""204""]",0
"If an FM station has an effective radiated power of 100 kW then it is under what class?","[""Class A"",""Class B"",""Class C"",""Class D""]",2
"What is the range of an AM broadcast frequency tolerance above or below its assigned frequency?","[""25 kHz"",""20 Hz"",""60 kHz"",""120 kHz""]",1
"What type of emission is produced when amplitude modulated transmitter is modulated by a television signal?","[""A3F"",""F3C"",""F3F"",""A3C""]",0
"How would you best describe an example of a pilot tone system used in commercial frequency modulation broadcast radio stations?","[""Frequency simplex"",""Time division"",""Stereo multiplex"",""QSK""]",2
"What type of emission is produced when a frequency modulated transmitter is modulated by a facsimile signal?","[""A3F"",""F3F"",""A3C"",""F3C""]",3
"What is the highest assigned carrier frequency for standard AM broadcast?","[""107 kHz"",""535 kHz"",""540 kHz"",""1600 kHz""]",3
"One of the following refers to the standard frequency band limits of AM broadcast band.","[""30 \u2013 300 MHz"",""88 \u2013 108 MHz"",""3 \u2013 30 MHz"",""535 \u2013 1605 kHz""]",3
"What do you call the service area of a standard AM broadcast where fading is not allowed?","[""Secondary"",""Tertiary"",""Primary"",""Experimental""]",2
"In basic transmitter, ____ is a kind of transmitter that develops type B emission.","[""Arc"",""Spark"",""Alexanderson"",""High end""]",1
"High speed network as defined by the NTC memorandum circular are network in ICT that have a capacity of at least _______.","[""2.048 Mbps"",""3.048 Mbps"",""20.48 Mbps"",""5.05 Mbps""]",0
"Type of radio communication transmission utilizing frequency modulation technique","[""Television"",""Broadcasting in 535-1606 kHz"",""Single side band HF transmission"",""Television Audio""]",3
"What frequency standard can be used to calibrate the tuning dial of the receiver?","[""A sweep generator"",""A deviation meter"",""A calibrated voltmeter"",""Signals from WWV and WWVH""]",3
"In stereo FM, a 38 kHz subcarrier is used for the L-R signal. It is derive from a pilot subcarrier of","[""9.5 kHz"",""38 kHz"",""19 kHz"",""76 kHz""]",2
"An area characterized to have no interference but with fading or intermittent variations in intensity is ___.","[""Primary service area"",""Intermediate service area"",""Tertiary service area"",""Secondary service area""]",3
"Where does the FM broadcast band located in the spectrum band?","[""ELF band"",""UHF band"",""HF band"",""WHF band""]",3
"What is the reason why Frequency modulation is used in the broadcast video recording on tape?","[""High capacity"",""Low noise"",""Compressed bandwidth"",""Faster recording""]",1
"As part of the KBP Technical Requirement for FM which polarization was not recommended for use?","[""Horizontal"",""Vertical"",""Circular"",""Elliptical""]",1
"Antenna current, as specified in KBP definitions, is defined as a condition of","[""No modulation"",""80% modulation"",""85% modulation"",""100% modulation""]",0
"ABS-CBN’s DXAB medium frequency broadcast station operates in …","[""Luzon"",""Visaya"",""Mindanao"",""Manila""]",2
"International broadcast stations…","[""Broadcast on shortwave frequencies between 5.95 MHz and 26.1 MHz"",""Can be operated by both government and private entities"",""Has transmissions which are intended to be received directly by the general public in foreign countries"",""Is licensed by the NTC only when operated by private entities""]",0
"Two FM broadcast stations are in Quezon City and another in Manila proper may be authorized to operate with a frequency separation less than 800 kHz.","[""True"",""False"",""Cannot tell"",""Sometimes""]",1
"For Philippines AM broadcasting, according to standards, the maximum allowed modulation for satisfactory operation","[""75%"",""85%"",""90%"",""100%""]",1
"A third symbol radio emission represents telephone transmission including sound broadcasting.","[""W"",""F"",""C"",""E""]",3
"Which broadcast parameter of the primary FM station is allowed to be changed in the operation of FM broadcast translator?","[""Frequency"",""Power"",""Information content"",""A and B""]",3
"Input power, as defined by KBP, in the product of the voltage and current at the output of the last radio stage, measured…","[""At 85 % modulation"",""Without modulation"",""At 90% modulation"",""At 100% modulation""]",1
"In determining an antenna’s height above average terrain (HAAT), how many radial directions from the site are involved in the computation?","[""4"",""8"",""12"",""16""]",1
"If DZFE 89.7’s antenna height above average terrain (HAAT) is 190 feet, what is the depression angle of the radio horizon?","[""0.17\u00b0"",""0.21\u00b0"",""0.27\u00b0"",""0.31\u00b0""]",1
"The method of generating FM used by broadcasting station is","[""Direct"",""All of these"",""Indirect"",""Insertion""]",2
"The maximum power suggested by KBP on 919-1312 AM broadcast station in Metro Manila","[""10 kW"",""20 kW"",""15 kW"",""5 kW""]",1
"Production of radiation by transmitting station","[""Monitoring"",""Emission"",""Radiation"",""Transmission""]",1
"A form of single emission where the degree of carrier suppression enables the carrier to be reconstituted and be used for demodulation.","[""Half carrier single sideband emission"",""Full carrier single sideband emission"",""Reduced carrier single sideband emission"",""Double sideband emission""]",2
"When does a broadcast station conduct an equipment test?","[""During day time"",""At any time"",""During night time"",""During experimental period""]",3
"The lowest resistance grounding on earth.","[""Sand"",""Limestone"",""Surface loam soil"",""Clay""]",2
"The frequency spectrum of the stereophonic FM signal.","[""67 kHz"",""59.5 kHz \u2013 74.5 kHz"",""19 kHz \u2013 38 kHz"",""30 kHz \u2013 53 kHz""]",3
"What is the maximum color TV bandwidth?","[""1.6 MHz"",""0.5 MHz"",""1.5 MHz"",""1.3 MHz""]",3
"A beam antenna has a height of 10 meters over a service area. Determine the beam tilt angle.","[""0.088\u00b0"",""8.8\u00b0"",""9.2\u00b0"",""0.9\u00b0""]",0
"Listing of the date and time of events, programs, equipment, test, malfunctions, and corrections in communication system.","[""File"",""Documentation"",""Reporting"",""Log""]",3
"Sawtooth generator circuits produce the scanning raster but the sync pulses are needed for","[""linearity"",""timing"",""keystoning"",""line pairing""]",1
"Which of the following camera tubes has minimum lag?","[""Vidicon"",""Plumbicon"",""Saticon"",""Iconoscope""]",1
"The service are in standard AM broadcast is described as ______ if there is no fading of signal.","[""Class A"",""Secondary"",""Class B"",""Primary""]",3
"The vertical field-scanning frequency is ______ Hz.","[""30"",""60"",""525"",""15,750""]",1
"A 4.5-MHz signal which is equal to the difference between the picture and sound RF carrier frequencies in a 6-MHz TV channel.","[""Audio frequency"",""Video frequency"",""Intercarrier frequency"",""Subcarrier frequency""]",2
"A system where the modulated RF picture and sound carrier signals are distributed in a cable network, instead of wireless system.","[""CCTV"",""MATV"",""CATV"",""SATV""]",2
"A class A FM station is limited in antenna height of ______ feet above average terrain.","[""1000"",""2000"",""4000"",""5000""]",1
"What circuit in the TV receiver is used to develop the high voltage needed to operate the picture tube?","[""Low-voltage power supply"",""Horizontal output"",""Vertical sweep"",""Sync separator""]",1
"The modulated picture carrier wave includes the composite video signal as the","[""Average carrier level"",""Symmetric envelope of amplitude variations"",""Lower sideband without the upper sideband"",""Upper envelope without the lower envelope""]",1
"With which emission type is the capture-effect more pronounced?","[""CW"",""FM"",""SSB"",""AM""]",1
"The hue of color sync phase is","[""red"",""cyan"",""blue"",""yellow green""]",3
"How much is the equivalent internal resistance of the electron beam with a 1.2-mA beam current at 25 kV?","[""48 nano ohms"",""30 ohms"",""20.8 mega ohms"",""15.6 kilo ohms""]",2
"The difference between the picture and sound carrier frequencies for channel 3 is ______ MHz.","[""3.58"",""64.5"",""4.5"",""6.75""]",2
"Refers to the deviation of the operating frequency of a crystal oscillator from its nominal value due to temperature variations.","[""drift"",""flashover"",""frequency deviation"",""deviation ratio""]",0
"It is the measure of how many picture elements can be reproduced","[""definition"",""resolution"",""detail"",""any of these""]",3
"A 3.58-MHz subcarrier signal for color in television","[""Hue signal"",""Video signal"",""Audio signal"",""Chroma signal""]",3
"A class D FM station shall have an authorized power not exceeding ______ watts.","[""20"",""15"",""10"",""5""]",2
"Which of the following is not a benefit of cable TV?","[""Lower-cost reception"",""Greater stability"",""Less noise, stronger signal"",""Premium cable channels""]",0
"The width of the vertical sync pulse in the Philippine TV system is","[""21H"",""3H"",""H"",""0.5H""]",1
"Term in communication which is referred, “to send out in all direction”","[""announce"",""broadcast"",""transmit"",""media""]",1
"The number of frames per second in the Philippine TV system is","[""60"",""262 \u00bd"",""4.5"",""30""]",3
"It means multiple outlines of edges to the right in the picture.","[""ghosting"",""ringing"",""fading"",""snowing""]",0
"In the Sawtooth waveform for linear scanning,","[""the linear rise is for flyback"",""the complete cycle includes trace and retrace"",""the sharp reversal in amplitude produces trace"",""the beam moves faster during trace and retrace""]",1
"The purpose of pre-emphasis and de-emphasis in FM broadcasting is to:","[""increase the high frequency amplitude"",""improve the audio harmonic"",""decrease the low frequency amplitude"",""improve the S\/N ratio""]",3
"The part of the visible spectrum where camera pickup tubes have the greatest output is","[""red"",""blue"",""yellow-green"",""infrared""]",2
"The type of modulation of the sound carrier signal is ______.","[""Pulse motion"",""Phase modulation"",""Amplitude modulation"",""Frequency modulation""]",3
"A video or audio signal that can be used directly to reproduce the picture and sound.","[""Baseband signal"",""Broadband signal"",""Electromagnetic wave signal"",""Modulated signal""]",0
"Class B FM station should have an ERP not exceeding ______ kW.","[""50"",""40"",""30"",""20""]",2
"What technique is used to permit hundreds of TV signals to share a common cable?","[""Frequency modulation"",""Mixing"",""Frequency division multiplexing"",""Time division multiplexing""]",2
"Another name for the horizontal retrace in a TV receiver is the","[""ringing"",""burst"",""damper"",""flyback""]",3
"In the Philippine color television system, the intercarrier frequency, in MHz, is","[""3.58"",""3.579645"",""4.5"",""45.75""]",2
"In channel 14 (470 to 476 MHz), the 3.58-MHz color signal is transmitted at","[""471.25 MHz"",""473.25 MHz"",""474.83 MHz"",""475.25 MHz""]",2
"Interlaced scanning eliminates","[""snowing"",""flicker"",""distortion"",""fading""]",1
"Beam alignment magnets for the camera tube are adjusted while rocking which color?","[""Optical focus"",""Electrical focus"",""Beam current"",""Shading""]",1
"What is a frequency discriminator?","[""An FM generator"",""A circuit for detecting FM"",""A circuit for filtering two closely adjacent signals"",""An automatic bandwidth circuit""]",1
"A system used in television field operation to make on-the-spot video tape recordings using portable TV cameras and VTRs.","[""SNG"",""ENG"",""HAFC"",""MATV""]",1
"Class B FM station shall have an authorized transmitter power not exceeding ______ kW.","[""10"",""100"",""1000"",""10000""]",0
"The total bandwidth of an NTSC TV signal is","[""3.58 MHz"",""4.5 MHz"",""6 MHz"",""10.7 MHz""]",2
"Referred to the oscillator signal “leak through” from a property neutralized amplifier such as a master oscillator power amplifier.","[""carrier"",""stray signal"",""back wave"",""loss wave""]",2
"Interlacing is used in television to","[""produce the illusion of motion"",""ensure that all lines on the screen are scanned, not merely the alternate ones"",""simply the vertical sync pulse train"",""avoid flicker""]",3
"Coaxial cable for distribution system has an impedance of","[""50 ohms"",""75 ohms"",""150 ohms"",""300 ohms""]",1
"The average voltage value of the 3.58-MHz modulated chrominance signal is","[""zero for most colors"",""close to black for yellow"",""the brightness of the color"",""the saturation of the color""]",2
"When does broadcast station conduct an equipment test?","[""during day time"",""during night time"",""during experimental period"",""at any time""]",2
"It causes the picture information to spread out or crowded at one end of the rater compared to the opposite end.","[""Linear scanning"",""Interlaced scanning"",""Non-linear scanning"",""Retrace""]",2
"If the camera cannot be placed far away enough to include everything in the scene, change the lens to one with a","[""lower f rating"",""higher f rating"",""longer focal length"",""shorter focal length""]",3
"Type of radio communication transmission utilizing frequency modulation technique","[""television video"",""broadcasting in 535-1606 kHz"",""single sideband HF transmission"",""television audio""]",0
"The amount of color in the picture or color intensity in the ______.","[""color level"",""chroma level"",""saturation"",""any of these""]",3
"One of the early radio transmitters which produced keyed carrier generating purer waveform than spark transmitter, used for high powered RF transmission and are limited to radio frequency of about 500 kHz.","[""Arc transmitter"",""Hartley transmitter"",""Spark transmitter"",""Frequency transmitter""]",0
"A technique where segments of videotape are joined by electronic erasing and recording to create a single program.","[""masking"",""segmenting"",""editing"",""programming""]",2
"The assembly around the neck of a picture tube that produces the magnetic fields that deflect and scan the electron beams is called the _________.","[""shadow mask"",""phosphor"",""electron gun"",""yoke""]",3
"An odd number of lines per frame form part of every one of the world’s TV systems. This is _____________________.","[""done to assist interface"",""purely an accident"",""to ensure that line and frame frequencies can be obtained from the same original source"",""done to minimize interference with the chroma subcarrier""]",0
"The difference between the sound carrier and the color signal is","[""4.5 MHz"",""1.25 MHz"",""0.92 MHz"",""0.25 MHz""]",2
"In color television, it is made for uniform color in the raster.","[""beam-landing adjustment"",""degaussing"",""internal blanking adjustment"",""background control""]",0
"Which of the following camera tubes uses lead oxide for the photoconductive target plate?","[""vidicon"",""plumbicon"",""saticon"",""image orthicon""]",1
"The number of fields is ______ per frame.","[""2"",""60"",""525"",""262.5""]",0
"An RF carrier wave that is frequency – modulated by the baseband audio signal in TV broadcasting.","[""Audio signal"",""Video signal"",""Intercarrier signal"",""Color signal""]",0
"A class B FM station is limited in antenna height of ____ feet.","[""1000"",""500"",""250"",""100""]",1
"The HV anode supply for the picture tube of a TV receiver is generated in the","[""mains transformer"",""vertical output stage"",""horizontal output stage"",""horizontal deflection oscillator""]",2
"A tap for the subscriber drop line has a","[""high insertion loss"",""high tap loss"",""low tap loss"",""300-ohm impedance""]",0
"Which system can be used for both recording and playback?","[""CED"",""VHD"",""laser disk"",""VHS""]",3
"The hue 180 degrees out of phase with red is ______.","[""cyan"",""yellow"",""green"",""blue""]",0
"It is used around the phosphor dots to make a darker black which improves contrast in the picture.","[""black masking"",""convergence adjustment"",""shadow masking"",""color parity adjustment""]",0
"A lens with lower f rating is _____ lens that allows more light input.","[""slower"",""wider"",""narrower"",""faster""]",3
"Picture frames are repeated at the rate of ___ per second.","[""30"",""60"",""45"",""50""]",0
"The effective radiated power of a class A FM station should not exceed ______ kW.","[""125"",""30"",""10"",""1""]",0
"In television, 4:3 represents the","[""interface ratio"",""maximum horizontal deflection"",""aspect ratio"",""ration of the two diagonals""]",2
"Titling the video head gaps is necessary with the","[""color under"",""zero guard bands"",""FM luminance signal"",""Long \u2013 play tapes""]",1
"It is a special camera tube with a test pattern printed in the image plate.","[""vidicon"",""monoscope"",""oscilloscope"",""iconoscope""]",1
"The number of lines scanned per frame in the raster on the picture tube screen is","[""525"",""262 \u00bd"",""20"",""10""]",0
"One of the following is a high powered RF ac basic transmitter that has two or more stages, the oscillator stage which determines the frequency of operation and RF amplifier stage or stages that develop the high power output. The purpose of which is to develop a good frequency stability.","[""MOPA"",""Hartley"",""Alexanderson"",""Goldsmith""]",0
"Camera signal output without sync is called ______.","[""black burst"",""generator lock video"",""composite video"",""non-composite video""]",3
"The tint of the color is its _____.","[""brightness"",""contrast"",""chroma"",""hue""]",3
"Which frequency band is the standard AM radio broadcast?","[""HF"",""UHF"",""MF"",""VHF""]",2
"The I and Q composite color signals are multiplexed onto the picture carrier by modulating a 3.58 MHz subcarrier using","[""FM"",""PM"",""DSB AM"",""Vestigial sideband AM""]",2
"The shadow mask in color picture tube is used to","[""Reduce X-ray emission"",""Ensure that each beam hits only its dots"",""Increase screen brightness"",""Provide degaussing for the screen""]",1
"The video heads rotate at high velocity to increase the","[""tape speed"",""writing speed"",""reel rotation"",""tape tension""]",1
"How do you eliminate radio frequency variation of an oscillator transmitter caused by its supply voltage?","[""use of a regulated power supply"",""use of a new power supply"",""use of high capacitor in the supply circuit"",""loosen power supply shielding""]",0
"The composite video signal includes the camera signal with the following except","[""picture information"",""sync pulses"",""blanking pulses"",""camera signal""]",3
"A lens has an 8-cm focal length and 4-cm diameter. Its f rating is","[""2"",""4"",""8"",""32""]",0
"Which of the following is a possible cause for an abrupt frequency variation in a self – excited transmitter oscillator circuits resulting poor frequency stability to hold a constant frequency oscillation?","[""DC and RF AC heating of resistor which cause a change in values"",""Heating and expansion of oscillator coil"",""Heating of capacitor in the oscillator"",""Power supply voltage changes""]",3
"How long does it take to scan 2 picture elements when 400 are scanned in 50 microseconds?","[""25 microsec"",""0.25 microsec"",""2.5 microsec"",""0.5 microsec""]",1
"Anode voltage for the picture tube, developed from the output of the horizontal deflection circuit.","[""Yoke voltage"",""Flyback voltage"",""Aquadag voltage"",""Tube voltage""]",1
"The channel spacing in the Philippine FM broadcast standards","[""400 kHz"",""800 kHz"",""600 kHz"",""200 kHz""]",1
"What is the black-and-white or monochrome brightness signal in TV called?","[""RGB"",""Color subcarrier"",""Q an I"",""Luminance Y""]",3
"Which of the following is a midband cable TV channel?","[""6"",""7"",""14"",""23""]",2
"What is the primary purpose of an RF amplifier in a receiver?","[""to vary the receiver image rejection by utilizing the AGC"",""to provide most of the receiver gain"",""to develop the AGC voltage"",""to improve the receiver\u2019s noise figure""]",3
"The color with the most luminance is","[""red"",""yellow"",""green"",""blue""]",1
"It is the light flux intercepted by a one-foot-square surface that is one-foot from a one-candlepower source.","[""candela"",""footcandle"",""lux"",""lumens""]",1
"Refers to the possible cause of an abrupt frequency variations in a self-excited transmitter oscillator circuit resulting to a poor frequency stability to hold a constant oscillator.","[""poor soldered connections"",""heating of capacitor in the oscillator"",""DC and AC heating of resistors which cause change in values"",""Aging which cause change in condition in parts characteristics""]",0
"It is the difference in intensity between the black parts and white parts of the picture.","[""brightness"",""hue"",""contrast"",""illumination""]",2
"The stereophonic subcarrier suppression level in the Philippines standards","[""less than 4% modulation of the main carrier"",""less than 3% modulation of the main carrier"",""less than 2% modulation of the main carrier"",""less than 1% modulation of the main carrier""]",3
"The sound IF in a TV receiver is","[""4.5 MHz"",""10.7 MHz"",""41.25 MHz"",""45.75 MHz""]",2
"The circuit the separates sync pulse from the composite video waveforms is","[""the keyed AGC amplifier"",""a clipper"",""an integrator"",""a differentiator""]",1
"In the CED system, the disk capacitance varies with the","[""pit depth"",""disk size"",""speed of rotation"",""wavelength of the scanning light""]",0
"The final power amplifier in an FM transmitter usually operates class ______.","[""AB"",""C"",""B"",""A""]",1
"In a picture tube, it is the total angle that the beam can be deflected without touching the sides of the envelope.","[""screen angle"",""tube angle"",""picture angle"",""deflection angle""]",3
"It is necessary to time the scanning with respect to picture information","[""flyback"",""synchronization"",""blanking"",""scanning""]",1
"The intermediate frequency used in for FM broadcasting Philippine standards.","[""455 kHz"",""10.7 MHz"",""11.4 MHz"",""12.5 MHz""]",1
"In basic radio transmitter, the main advantage of a single-tube transmitter is","[""Frequency instability"",""Non-portable"",""Heating effect"",""Bulky""]",0
"The carrier transmitted 1.25 MHz above the bottom frequency in a Philippine TV channel is the","[""Sound carrier"",""Chroma carrier"",""Intercarrier"",""Picture carrier""]",3
"In camera tubes, it means that the old image remains too long after the picture information on the target plate has changed.","[""Light lag"",""Switch lag"",""Image lag"",""Camera lag""]",2
"What is the maximum color TV bandwidth?","[""1.6 MHz"",""0.5 MHz"",""1.0 MHz"",""1.3 MHz""]",3
"Class of FM station where its authorized power should not exceed 15 kW.","[""Class A"",""Class B"",""Class C"",""Class D""]",0
"What is the name of the solid state imaging device used in TV cameras that converts the light in a scene into an electrical signal?","[""CCD"",""Phototube matrix"",""Vidicon"",""MOSFET array""]",0
"The signals sent by the transmitter to ensure correct scanning in the receiver is called","[""Sync"",""Chroma"",""Luminance"",""Video""]",0
"What signals are transmitted by a SSBSC transmitter when no modulating signal is present?","[""The upper sideband only"",""Both the upper and lower sideband"",""The lower sideband"",""No signal transmitted""]",3
"The second IF value for color in receivers, for any station, is","[""0.5 MHz"",""1.3 MHz"",""3.58 MHz"",""4.5 MHz""]",2
"In the frame for which interfaced scanning is used, alternate lines are skipped during vertical scanning because","[""The trace is slower than retrace"",""The vertical scanning frequency is doubled from 30 to 60 Hz"",""The horizontal scanning is slower than vertical scanning"",""The frame has a 4:3 aspect ratio""]",1
"A typical value of vidicon dark current is","[""0.2 microampere"",""About 200 microampere"",""8 milliampere"",""800 milliampere""]",0
"The smallest are of light or shade in the image is a picture element called","[""Chroma"",""Hue"",""Contrast"",""Pixel""]",3
"An entry of the time the station begins to supply power to the antenna and the time it stops.","[""Operating log entries"",""Program log entries"",""Operating schedule"",""Any of these""]",3
"What type of circuit is used to modulate and demodulate the color signals?","[""Phase-locked loop"",""Differential peak detector"",""Quadrature detector"",""Balanced modulator""]",3
"This is referred to as a fixed radio station that broadcast program material from audio to transmitter by radio link.","[""Aural BC intercity relay"",""Aural broadcast STL"",""Short wave station"",""Remove pick-up""]",1
"Indicate which of the following frequencies will not be found in the output of a normal TV receiver tuner.","[""4.5 MHz"",""41.25 MHz"",""45.75 MHz"",""42.17 MHz""]",0
"In all standard television broadcast channels , the difference between the picture and sound carrier frequencies is","[""0.25 MHz"",""1.25 MHz"",""4.5 MHz"",""6 MHz""]",2
"It is caused by phase distortion for video frequencies of about 100 kHz and lower.","[""Streaking"",""Snowing"",""Ringing"",""Fading""]",0
"Special effects and production switching are done by the","[""CCU"",""ENG camera"",""SEG"",""Sync generator""]",2
"A picture has 400 horizontal and 300 vertical picture elements. What is the total number of details in the picture?","[""120,000"",""700"",""0.75"",""100""]",0
"After the IF stages have been aligned, the next stage to align in FM receiver is","[""Local oscillator"",""Limiter stage"",""RF amplifier"",""Mixer stage""]",0
"What ensures proper color synchronization at the receiver?","[""Sync pulses"",""Quadrature modulation"",""4.5-MHz intercarrier sound"",""3.58-MHz color burst""]",3
"The interfering beat frequency of 920 kHz is between the 3.58-MHz color subcarrier and the","[""4.5-MHz intercarrier sound"",""Picture carrier"",""Lower adjacent sound"",""Upper adjacent picture""]",0
"Light is converted to video signal by the _____ tube.","[""Camera tube"",""Picture tube"",""Anode tube"",""Cathode tube""]",0
"The frequency spectrum of the stereophonic FM signal.","[""67 kHz"",""59.5 to 74.5 kHz"",""19 to 38 kHz"",""30 to 53 kHz""]",3
"Equalizing pulses in TV are sent during","[""Horizontal blanking"",""Vertical blanking"",""The serrations"",""The horizontal retrace""]",1
"Which signal has color information for 1.3 MHz bandwidth?","[""I"",""Y"",""R-Y"",""B-Y""]",0
"It is the distance from the center of the lens of the camera to the point at which parallel rays from a distant object come to a common focal point.","[""Focal length"",""Latus rectum"",""Major axis"",""Minor axis""]",0
"The method of generating FM used by broadcast station is","[""Direct"",""Indirect"",""Insertion"",""All of these""]",1
"The picture and sound carrier frequencies in a TV receiver IF are respectively.","[""41.25 and 45.75 MHz"",""45.75 and 41.25 MHz"",""41.75 and 45.25 MHz"",""45.25 and 41.75 MHz""]",1
"The channel width in the Philippine TV system, in MHz, is","[""41.25"",""6"",""4.5"",""3.58""]",1
"The cable converter output or the TV receiver is usually on channel","[""3"",""6"",""7"",""9""]",0
"One-half line spacing between the start positions for scanning even and odd fields produces","[""Linear scanning"",""Line pairing"",""Fishtailing"",""Exact interlacing""]",3
"Precise scanning size and linearity are most important in","[""A black-and-white camera"",""Plumbicon"",""A single-tube color pickup"",""A saticon""]",2
"A signal in which the sum of all signals which frequency-modulates the main carrier.","[""Composite baseband signal"",""FM baseband"",""Main channel signal"",""Stereophonic signal""]",0
"What is the total number of interlaced scan lines in one complete frame of a NTSC Philippine TV signal?","[""262 \u00bd"",""525"",""480"",""625""]",1
"The video voltage applied to the picture tube of a television receiver is fed in","[""Between grid and ground"",""To the yoke"",""To the anode"",""Between the grid and cathode""]",3
"How many dBmV units correspond to a 1-mV signal level?","[""0"",""1"",""3"",""6""]",0
"In color television, it is made to maintain neutral white from low to high levels of brightness.","[""Internal color adjustment"",""Color-temperature adjustments"",""Shadow masking"",""Convergence adjustment""]",1
"Average power of a radio transmitter supplied to the antenna transmission line by a transmitter during one radio frequency cycle taken under the condition or no modulation.","[""Peak envelope power"",""Rated power"",""Carrier power"",""Mean power""]",2
"The number of scanning lines is ____ per second.","[""525"",""262 \u00bd"",""15,750"",""30""]",2
"The ratio of the actual frequency swing to the frequency swing defined as 100 percent modulation, expressed in percentage.","[""Modulation index"",""Deviation ration"",""Maximum deviation"",""Percentage modulation""]",3
"In a TV receiver, the color killer","[""Cuts off the chroma stages during monochrome reception"",""Ensures that no color is transmitted to monochrome receivers"",""Prevents color coding"",""Make sure that the color burst is not mistaken for sync pulses, by cutting off reception during the back porch.""]",0
"How many TV fields are recorded on one slant track of tape?","[""1"",""2"",""4"",""60""]",0
"A communication circuit using class C amplifier is considered a narrow band amplifier if the bandwidth is less than _____ % of its resonant frequency.","[""15"",""13"",""10"",""20""]",2
"The width of a vertical sync pulse with its serrations includes the time of","[""Six half-lines, or three lines"",""Five lines"",""Three half-lines"",""Five half-lines""]",0
"A low-contrast picture in which white seems flat and lacking in detail suggests","[""Low beam current"",""High gain in the pre-amplifier"",""Excessive gamma"",""Insufficient scanning width""]",0
"The product of the transmitter power multiplied by the antenna power gain of the antenna field gain squared.","[""Field intensity"",""Field gain"",""ERP"",""Electric field strength""]",2
"What keeps the scanning process at the receiver in step with the scanning in the picture tube at the receiver?","[""Nothing"",""Sync pulses"",""Color burst"",""Deflection oscillators""]",1
"In a basic transmitter, ________is a kind of transmitter that develops type B emission.","[""Arc"",""Spark"",""Alexanderson"",""High end""]",1
"It is a number that indicates how contrast is expanded or compressed.","[""Alpha"",""Beta"",""Gamma"",""Sigma""]",2
"Color picture tubes have ______ guns for its phosphors.","[""1"",""2"",""3"",""4""]",2
"The FM broadcast band is divided into _____ channels are suggested by KBP.","[""200"",""100"",""50"",""25""]",3
"The output of the vertical amplifier, applied to the yoke in a TV receiver, consists of","[""Direct current"",""Amplified vertical sync pulse"",""A sawtooth voltage"",""A sawtooth current""]",3
"The frequency spectrum of the stereophonic FM signal.","[""67 kHz"",""59.5 kHz to 74.5 kHz"",""19 kHz to 38 kHz"",""30 kHz to 53 kHz""]",3
"What is the video frequency response corresponding to the horizontal resolution of 200 lines?","[""4 MHz"",""1.5 MHz"",""4.5 MHz"",""2.5 MHz""]",3
"The gamma of the picture tube is","[""0.4545"",""1.0"",""1.4"",""2.2""]",3
"It is the instantaneous departure of the frequency of the emitted wave from the center frequency resulting from modulation.","[""Deviation"",""Frequency swing"",""Phase shift"",""Deviation ratio""]",1
"If a TV sound transmitter has a carrier frequency of 197.75 MHz, the picture carrier is","[""191.75 MHz"",""193.25 MHz"",""202.25 MHz"",""203.75 MHz""]",1
"The number of lines per field in the Philippine TV system is","[""262 \u00bd"",""525"",""30"",""60""]",0
"What is the best site of an AM broadcast transmitter?","[""Marshy land"",""Dry land"",""Highly elevated"",""Average terrain""]",0
"What is the hue of a color 90 degrees leading sync burst phase?","[""Yellow"",""Cyan"",""Blue"",""Orange""]",1
"The two black conductive coatings of picture tubes are made up of","[""Phosphor"",""Aquadag"",""Cavity"",""Nickel""]",1
"The maximum power allocation of AM transmitter in Metro Manila in kW is","[""10 kW"",""20 kW"",""40 kW"",""30 kW""]",3
"The function of the serrations in the composite video waveforms is to","[""Equalize the change in the integrator before the start of vertical retrace"",""Help vertical synchronization"",""Help horizontal synchronization"",""Simplify the generation of the vertical sync pulse""]",2
"Which system uses a light beam for playback?","[""CED"",""VHD"",""Betamax"",""VLP""]",3
