question,choices,answer
"A robot program that has the ability to move a robot to any position within the range but without specific path.","[""positive-stop program"",""point-to-point program"",""continuous path program"",""compound program""]",1
"A robot program that has the ability to move a robot to any position within the range with specific path.","[""positive-stop program"",""point-to-point program"",""continuous path program"",""compound program""]",2
"When a robot moves on several axis at the same time, it is to have","[""intrinsic motion"",""extrinsic motion"",""compound motion"",""universal motion""]",2
"In robotics, SCARA means:","[""Selective Compliant Articulated Robot Arm"",""Selective Compliant Assembly Robot Arm"",""Selective Computer-Actuated Robot Arm"",""A and B are correct""]",3
"SCARA Robots has how many axis of motion?","[""2"",""4"",""6"",""8""]",1
"SCARA Robots are designed for what applications?","[""Machining"",""Welding"",""Assembling"",""Handling heavy loads""]",2
"Why is SCARA Robot attractive in industry?","[""because it is relatively cheaper"",""because it can carry very heavy loads"",""because it has unlimited movement"",""all of the above""]",0
"Inductive sensors are also known as______sensor.","[""eddy voltage"",""pierre current"",""eddy current"",""pierre voltage""]",2
"The development of a DC voltage between two regions of a photoconductive semiconductor when one of the regions is illuminated by diffusion of an optically generated hole and electron pairs away from the illuminated region.","[""Destriau effect"",""Isotope effect"",""Dember effect"",""Hawks effect""]",2
"What is the other term for thermoelectric effect?","[""Seebeck effect"",""Hall effect"",""Photoelectric effect"",""Thermal effect""]",0
"The fastest and most sensitive photodiode available is the","[""avalanche photodiode"",""PIN diode"",""photo-Darlington"",""germanium photodiode""]",0
"A transduction principle used primarily in optical sensors.","[""Photoconductive transduction"",""Photovoltaic transduction"",""Electromagnetic transduction"",""Piezoelectric transduction""]",1
"Which of the following transducer is preferred for measurement involving sound?","[""piezoelectric pickup"",""thermocouple"",""photo-emessive cell"",""all of these""]",0
"Germanium photodiodes have dark currents typically of the order of _______mA.","[""10"",""15"",""20"",""25""]",0
"Process in industrial electronics where electrons are emitted from the surface of certain metals when expose to the light is called","[""photonics"",""photosensitive"",""phoovoltaic"",""photoemission""]",3
"What type of bias is required for an LED to produce luminescence?","[""Reverse bias"",""Forward bias"",""Zero bias"",""Inductive bias""]",1
"An SCR whose state is controlled by the light falling upon a silicon semiconductor layer of the device.","[""SCS"",""GTO"",""Thyristor"",""LASCR""]",3
"It is used to measure along one axis and is insensitive to orthogonal directions","[""Tachometer"",""Potentiometer"",""Accelerometers"",""Speedometer""]",2
"The value of dark-current of a photoconductive cell is","[""negligibly small"",""very high"",""zero"",""high""]",0
"What are the solid state gallium arsenide devices that emit beam of radiant flux when forward biased?","[""LEDs"",""Photoconductive cells"",""IR emitters"",""Photodiodes""]",2
"What device measures humidity directly with a single sensing element?","[""UJT"",""Tachometer"",""Venturi meter"",""Hydrometer""]",0
"It is used in counting applications","[""Ultrasonic sensors"",""Photogates"",""proximity sensor"",""magnetic sensor""]",1
"The smallest change it can detect in the quantity that it is measuring.","[""sensitivity"",""resolution"",""precision"",""range""]",1
"The major advantage of a phototransistor as compared to a photodiode is its","[""Response to higher frequencies"",""AC operation"",""Increased sensitivity"",""Durability""]",2
"What is the typical operating current of an LED?","[""50 mA"",""10 mA"",""20 mA"",""5 mA""]",1
"Temperature range of RTD thermistor","[""-45\u00b0C \u2013 150\u00b0C"",""-65\u00b0C \u2013 170\u00b0C"",""-25\u00b0C \u2013 120\u00b0C"",""-85\u00b0C \u2013 190\u00b0C""]",0
"Converts pressure changes into electrical form.","[""piezoelectric crystal"",""microphone"",""speaker"",""tactile transducer""]",0
"LEDs are made out of","[""silicon."",""germanium."",""gallium."",""silicon and germanium, but not gallium.""]",2
"What is the normal operating voltage and current for a light-emitting diode?","[""60 volts and 20 mA"",""5 volts and 50 mA"",""1.7 volts and 20 mA"",""0.7 volts and 60 mA""]",2
"A law states that there is a transition temperature at which ferromagnetic materials exhibit paramagnetic behavior.","[""Curie-Weiss Law"",""Amperes\u2019s Law"",""Faraday\u2019s Law of Induction"",""Ohm\u2019s Law""]",0
"What is the typical power range of thermocouple sensors","[""0.1 mW to 100 W"",""0.1 \u00b5W to 100 mW"",""0.1 nW to 100 \u00b5W"",""0.1 pW to 100 nW""]",1
"The minimum magnitude of input signal required to produce a specified output signal having a specified signal-to-noise ratio.","[""sensitivity"",""precision"",""accuracy"",""resolution""]",0
"What sensor provides a change of resistance with typical power range of 1µW to 10mW and with maximum frequency greater than 100GHz?","[""Thermal converter"",""Diode sensor"",""Thermocouple sensor"",""Thermistor sensor""]",3
"In a phototransistor, base current is","[""set by bias voltage"",""directly proportional to light"",""inversely proportional to light"",""not a factor""]",1
"The average energy of an atom at room temperature.","[""6.3 x 10<sup>-21<\/sup> J"",""3.6 x 10<sup>-21<\/sup> J"",""6.3 x 10<sup>-22<\/sup> J"",""3.6 x 10<sup>-22<\/sup> J""]",0
"The process of emitting photons from a semiconductive material is called","[""photoluminescence."",""gallium arsenide."",""electroluminescence."",""gallium phosphide.""]",2
"Discovered piezoelectric effect in quartz crystal.","[""Marie Currie"",""Pierre Currie"",""Michael Faraday"",""Nikola Tesla""]",1
"A displacement sensor that can be angular or linear.","[""ammeter"",""voltmeter"",""multimeter"",""potentiometer""]",3
"A measure of how straight the line is when the target position is plotted against the driver’s output.","[""proportionality"",""equation of a line"",""exponentially"",""linearity""]",3
"What is the approximate voltage drop of LED?","[""0.3 V"",""0.7 V"",""1.5 V"",""3.8 V""]",2
"What semiconductor material is used in the construction of LED?","[""Silicon"",""Germanium"",""Gallium"",""Gallium arsenide""]",3
"When light strikes certain semiconductor materials, the resistance of the material decreases","[""lightning effect"",""Photoconductive Effect"",""faraday effect"",""Currie effect""]",1
"A coil resist a change in magnetic field by generating an opposing voltage/current","[""Curie-Weiss Law"",""Amperes\u2019s Law"",""Faraday\u2019s Law of Induction"",""Lenz Law""]",2
"The basic principle of optoelectronic device is","[""to free electrons from matter"",""to provide electrons to matter"",""interaction of photon with matter"",""bombarding of electrons on matter""]",0
"A ________ is a light-sensitive device whose number of free electrons generated is proportional to the intensity of the incident light.","[""Varicap"",""Photodiode"",""Schottky diode"",""LED""]",1
". What diode gives off light when energized?","[""Photodiode"",""LED"",""Photoconductive cell"",""Tunnel diode""]",1
"The final result of the accumulated error sources that exist in any measurement system.","[""sensitivity"",""efficiency"",""accuracy"",""precision""]",2
"Characterizes the degree of mutual agreement among a series of individual measurements.","[""sensitivity"",""accuracy"",""precision"",""resolution""]",2
"The elastic scattering of photons by electron. Since the total energy and total momentum are conserved in the collisions, the wavelength of the scattered radiation is changed by an amount that depends on the angle of scattering, and part of the photon energy is transferred to electrons. This effect is called","[""Compton effect"",""Hall effect"",""Malter effect"",""Thomson effect""]",0
"An artificial olfaction device with an array of chemical gas sensors, a sampling system, and a system with a pattern-classification algorithm used for analysis of gases, vapors, or odors.","[""e-nose"",""scent sensor"",""multi-gas sensor"",""aroma sensor""]",0
"A transduction principle used primarily in optical sensors.","[""Photoconductive transduction"",""Photovoltaic transduction"",""Electromagnetic transduction"",""Piezoelectric transduction""]",1
"The electric charge of a single electron","[""-1.6 x 10<sup>-17<\/sup>"",""-6.1 x 10<sup>-19<\/sup>"",""-1.6 x 10<sup>-19<\/sup>"",""-6.1 x 10<sup>-17<\/sup>""]",2
"An LED is forward-biased. The diode should be on, but no light is showing. A possible trouble might be","[""the diode is open."",""the series resistor is too small."",""none. The diode should be off if forward-biased."",""the power supply voltage is too high.""]",0
"Temperature range of RTD","[""-166\u00b0C \u2013 452\u00b0C"",""-176\u00b0C \u2013 462\u00b0C"",""-186\u00b0C \u2013 472\u00b0C"",""-196\u00b0C \u2013 482\u00b0C""]",3
"A law states that a current carrying conductor in a magnetic field experiences a force","[""Amperes\u2019s Law"",""Lenz Law"",""Faraday\u2019s Law"",""Curie-Weiss Law""]",0
"Measure of closeness on reading a measurement to a standard value","[""accuracy"",""precision"",""sensitivity"",""resolution""]",0
"Evaluate the integral of dx / (x + 2) from -6 to -10.","[""21\/2"",""1\/2"",""ln 3"",""ln 2""]",3
"Integrate xcos (2x<sup>2</sup> + 7) dx.","[""(1\/4)sin (2x<sup>2<\/sup> + 7) + C"",""(1\/4)cos (2x<sup>2<\/sup> + 7) + C"",""((sin \u03b8) \/ 4(x<sup>2<\/sup> + 7)) + C"",""sin (2x<sup>2<\/sup> + 7) + C""]",0
"Integrate: (7x<sup>3</sup> + 4x<sup>2</sup>) dx","[""(7x<sup>3<\/sup>\/3) + (4x<sup>2<\/sup>\/2) + C"",""(7x<sup>4<\/sup>\/4) + (4x<sup>2<\/sup>\/5) + C"",""(7x<sup>4<\/sup>\/4) + (4x<sup>3<\/sup>\/3) + C"",""7x<sup>4<\/sup> + (4x<sup>2<\/sup>\/2) + C""]",2
"What is the integral of sin<sup>5</sup> x cos<sup>3</sup> x dx if the lower limit is zero and the upper limit is π/2?","[""0.0203"",""0.0307"",""0.0417"",""0.0543""]",2
"What is the integral of sin<sup>5</sup> x dx if the lower limit is 0 and the upper limit is π/2?","[""0.233"",""0.333"",""0.433"",""0.533""]",3
"Find the integral of 12 sin<sup>5</sup> x cos<sup>5</sup> x dx if the lower limit is 0 and the upper limit is π/2.","[""0.2"",""0.333"",""0.433"",""0.533""]",0
"Evaluate the integral of sin<sup>6</sup> x dx from 0 to π/2.","[""\u03c0\/32"",""2\u03c0\/17"",""3\u03c0\/32"",""5\u03c0\/32""]",3
"Evaluate the integral of x(x – 5)<sup>12</sup> dx from 5 to 6.","[""0.456"",""0.556"",""0.656"",""0.756""]",0
"Evaluate the integral of ((x dx) / (x + 1)<sup>8</sup>) from 0 to 1.","[""0.011"",""0.022"",""0.033"",""0.044""]",1
"Evaluate the integral of (cos 3A)<sup>8</sup> dA from 0 to π/6.","[""27\u03c0\/363"",""35\u03c0\/768"",""23\u03c0\/765"",""12\u03c0\/81""]",1
"Integrate (1 / (3x + 4)) with respect to x and evaluate the result from x = 0 and x = 2.","[""0.278"",""0.336"",""0.252"",""0.305""]",3
"Evaluate the integral of cos<sup>2</sup> ydy.","[""(y\/2) + (sin 2y\/4) + C"",""y + 2cos y + C"",""(y\/4) + (sin 2y\/4) + C"",""y + sin 2y + C""]",0
"Integrate the square root of (1 – cos x) dx.","[""-2\u221a2 cos (x\/2) + C"",""-2\u221a2 cos x + C"",""2\u221a2 cos (x\/2) + C"",""2\u221a2 cos x + C""]",0
"Evaluate the integral of cos x dx limits from π/4 to π/2.","[""0.423"",""0.293"",""0.923"",""0.329""]",1
"Evaluate the integral of ln x dx, the limit are 1 and e.","[""0"",""1"",""2"",""3""]",1
"Evaluate the integral of (2log<sub>10</sub> e dx) / x from 1 to 10.","[""2.0"",""49.7"",""3.0"",""5.12""]",0
"What is the integral of cos 2x e<sup>sin 2x</sup> dx?","[""(e<sup>sin 2x<\/sup> \/ 2) + C"",""\u2013( e<sup>sin 2x<\/sup> \/ 2) + C"",""\u2013 e<sup>sin 2x<\/sup> + C"",""e<sup>sin 2x<\/sup> + C""]",0
"The integral of cos x with respect to x is","[""sin x + C"",""sec x + C"",""\u2013sin x + C"",""csc x + C""]",0
"Find the integral of [(e<sup>x</sup> – 1) / (e<sup>x</sup> + 1)] dx","[""ln (e<sup>x<\/sup> \u2013 1)<sup>2<\/sup> + x + C"",""ln (e<sup>x<\/sup> + 1) \u2013 x + C"",""ln (e<sup>x<\/sup> \u2013 1) + x + C"",""ln (e<sup>x<\/sup> + 1)<sup>2<\/sup> \u2013 x + C""]",3
"Evaluate the double integral of <i>r sin u dr du</i>, the limits of r is 0 and cos u and the limit of u are 0 and pi.","[""1"",""1\/2"",""0"",""1\/3""]",3
"Evaluate the integral of (3x<sup>2</sup> + 9y<sup>2</sup>) dx dy if the interior limits has an upper limit of y and a lower limit of 0, and whose outer limit has an upper limit of 2 and a lower limit of 0.","[""10"",""20"",""30"",""40""]",3
"Find the area of the region bounded by y<sup>2</sup> = 8x and y = 2x.","[""1.22 sq. units"",""1.33 sq. units"",""1.44 sq. units"",""1.55 sq. units""]",1
"What is the area bounded by the curve x<sup>2</sup> = -9y and the line y + 1 = 0?","[""3 sq. units"",""4 sq. units"",""5 sq. units"",""6 sq. units""]",1
"What is the area (in square units) bounded by the curve y<sup>2</sup> = x and the line x – 4 = 0?","[""30\/3 sq. units"",""31\/3 sq. units"",""32\/3 sq. units"",""29\/3 sq. units""]",2
"Find the area bounded by the curve y = x<sup>2</sup> + 2 and the lines x = 0 and y = 0 and x = 4.","[""88\/3 sq. units"",""64\/3 sq. units"",""54\/3 sq. units"",""64\/5 sq. units""]",0
"Find the area bounded by the parabolas y = 6x – x<sup>2</sup> and y = x<sup>2</sup> – 2x. Note. The parabolas intersect at points (0, 0) and (4, 8).","[""44\/3 sq. units"",""64\/3 sq. units"",""74\/3 sq. units"",""54\/3 sq. units""]",1
"Find the area bounded by the parabola x<sup>2</sup> = 4y and y = 4.","[""21.33 sq. units"",""33.21 sq. units"",""31.32 sq. units"",""13.23 sq. units""]",0
"Find the area bounded by the line x – 2y + 10 = 0, the x-axis, the y-axis and x = 10.","[""75 sq. units"",""50 sq. units"",""100 sq. units"",""25 sq. units""]",0
"What is the area (in square units) bounded by the curve y<sup>2</sup> = 4x and x<sup>2</sup> = 4y?","[""5.33 sq. units"",""6.67 sq. units"",""7.33 sq. units"",""8.67 sq. units""]",0
"Find the area enclosed by the curve x<sup>2</sup> + 8y + 16 = 0, the x-axis, the y-axis and the line x – 0.","[""7.67 sq. units"",""8.67 sq. units"",""9.67 sq. units"",""10.67 sq. units""]",3
"What is the area bounded by the curve y = x<sup>3</sup>, the x-axis, and the line x = -2 and x = 1?","[""4.25 sq. units"",""2.45 sq. units"",""5.24 sq. units"",""5.42 sq. units""]",0
"Find the area in the first quadrant bounded by the parabola y<sup>2</sup> = 4x, x = 1, and x = 3.","[""9.555 sq. units"",""9.955 sq. units"",""5.955 sq. units"",""5.595 sq. units""]",3
"Find the area (in sq. units) bounded by the parabolas x<sup>2</sup> – 2y = 0 and x<sup>2</sup> + 2y – 8 = 0.","[""11.77 sq. units"",""4.7 sq. units"",""9.7 sq. units"",""10.7 sq. units""]",3
"What is the area between y = 0, y = 3x<sup>2</sup>, x = 0, x – 2?","[""8 sq. units"",""24 sq. units"",""12 sq. units"",""6 sq. units""]",0
"What is the area bounded by the curve y<sup>2</sup> = x and the line x – 4 = 0?","[""11 sq. units"",""31\/3 sq. units"",""10 sq. units"",""32\/3 sq. units""]",3
"Find the area of the curve r<sup>2</sup> = a<sup>2</sup>cos 2θ.","[""a sq. units"",""2<sup>2<\/sup> sq. units"",""a<sup>2<\/sup> sq. units"",""a<sup>3<\/sup> sq. units""]",2
"Locate the centroid of the plane area bounded by y = x<sup>2</sup> and y = x.","[""0.4 from the x-axis and 0.5 from the y-axis"",""0.5 from the x-axis and 0.4 from the y-axis"",""0.5 from the x-axis and 0.5 from the y-axis"",""0.4 from the x-axis and 0.4 from the y-axis""]",1
"Find the coordinates of the centroid of the plane area bounded by the parabola y = 4 – x<sup>2</sup> and the x-axis.","[""(0, 1)"",""(0, 1.6)"",""(0, 2)"",""(1, 0)""]",1
"Locate the centroid of the plane area bounded by the equation y<sup>2</sup> = 4x, x = 1 and the x-axis on the first quadrant.","[""(3\/4, 3\/5)"",""(3\/5, 3\/4)"",""(2\/3, 3\/5)"",""(3\/5, 2\/3)""]",1
"Find the length of the arc of the parabola x<sup>2</sup> = 4y from x = -2 to x = 2.","[""4.2 units"",""4.6 units"",""4.9 units"",""5.2 units""]",1
"Find the surface area (in square units) generated by rotating the parabola arc y = x<sup>2</sup> about the x-axis from x = 0 to x = 1.","[""5.33"",""4.98"",""5.73"",""4.73""]",0
"The area enclosed by the ellipse (x<sup>2</sup>/9) + (y<sup>2</sup>/4) = 1 is revolved about the line x = 3. What is the volume generated?","[""355.3 cubic units"",""360.1 cubic units"",""370.3 cubic units"",""365.1 cubic units""]",0
"The area in the second quadrant of the circle x<sup>2</sup> + y<sup>2</sup> = 36 is revolved about line y + 10 = 0. What is the volume generated?","[""2218.33 cubic units"",""2228.83 cubic units"",""2233.43 cubic units"",""2208.53 cubic units""]",1
"The area bounded by the curve y<sup>2</sup> = 12x and the line x = 3 is revolved about the line x = 3. What is the volume generated?","[""179 cubic units"",""181 cubic units"",""183 cubic units"",""185 cubic units""]",1
"Given the area in the first quadrant bounded by x<sup>2</sup> = 8y, the line y – 2 = 0 and the y-axis. What is the volume generated when the area is revolved about the line y – 2 = 0?","[""28.41 cubic units"",""27.32 cubic units"",""25.83 cubic units"",""26.81 cubic units""]",3
"Find the volume (in cubic units) generated by rotating a circle x<sup>2</sup> + y<sup>2</sup> + 6x + 4y + 12 = 0 about the y-axis.","[""39.48 cubic units"",""47.23 cubic units"",""59.22 cubic units"",""62.11 cubic units""]",2
"Given the area in the first quadrant by x<sup>2</sup> = 8y, the line x = 4 and the x-axis. What is the volume generated by revolving this area about the y-axis.","[""53.26 cubic units"",""52.26 cubic units"",""51.26 cubic units"",""50.26 cubic units""]",3
"Find the moment of inertia with respect to x-axis of the area bounded by the parabola y<sup>2</sup> = 4x and the line x = 1.","[""2.03"",""2.13"",""2.33"",""2.53""]",1
"Find the length of the curve r = 4Sin θ from θ = 0° to θ = 90° and also the total length of curve.","[""\u03c0 ; 2\u03c0"",""2\u03c0 ; 4\u03c0"",""3\u03c0 ; 6\u03c0"",""4\u03c0 ; 8\u03c0""]",1
"Find the length of the curve r = a (1 – Cosθ) from θ = 0° to θ = π and also the total length of the curve.","[""2a ; 4a"",""3a ; 6a"",""4a ; 8a"",""5a ; 9a""]",2
"Find the total length of the curve r = a Cosθ.","[""\u03c0a"",""2\u03c0a"",""1.5\u03c0av"",""0.67\u03c0a""]",0
"Find the length of the curve having a parametric equations of x = a Cos3θ, y = a Sin<sup>2</sup>θ from θ = 0° to θ = 2π.","[""5a"",""6a"",""7a"",""8a""]",1
"Find the centroid of the area bounded by the curve y = 4 – x<sup>2</sup>, the line x = 1 and the coordinate axes.","[""(0.24, 1.57)"",""(1.22, 0.46)<b><i> <\/i><\/b>"",""(0.48, 1.85)"",""(2.16, 0.53)""]",2
"Find the centroid of the area under y = 4 – x<sup>2</sup> in the first quadrant.","[""(0.75, 1.6)"",""(1.6, 0.95)<b><i> <\/i><\/b>"",""(0.74, 1.97)"",""(3.16, 2.53)""]",0
"Find the centroid of the area in first quadrant bounded by the curve y<sup>2</sup> = 4ax and the latus rectum.","[""(0.6a, 0.75a)"",""(1.23a, 0.95a)<b><i> <\/i><\/b>"",""(0.94a, 2.97a)"",""(1.16a, 0.53a)""]",0
"A triangular section has coordinates of A(2, 2), B(11, 2), and C(5, 8). Find the coordinates of the centroid of the triangular section.","[""(7, 4)"",""(6, 4)"",""(8, 4)"",""(9, 4)""]",1
"The following cross section has the following given coordinates. Compute for the centroid of the given cross section. A(2, 2), B(5, 8), C(7, 2), D(2, 0), and E(7, 0).","[""(4.6, 3.4)"",""(4.8, 2.9)<b><i> <\/i><\/b>"",""(5.2, 3.8)"",""(5.3, 4.1)""]",0
"Sections ABCD is a quadrilateral having the given coordinates A(2, 3), B(8, 9), C(11, 3), and D(11, 0). Compute for the coordinates of the centroid of the quadrilateral.","[""(5.32, 3)"",""(6.23, 4)<b><i> <\/i><\/b>"",""(7.33, 4)"",""(8.21, 3)""]",2
"A cross section consists of a triangle and a semi circle with AC as its diameter. If the coordinates of A(2, 6), B(11, 9), and C(14, 6). Compute for the coordinates of the centroid of the cross section.","[""(4.6, 3.4)"",""(4.8, 2.9)<b><i> <\/i><\/b>"",""(5.2, 3.8)"",""(5.3, 4.1)""]",0
"A 5 m x 5 cm is cut from a corner of 20 cm x 30 cm cardboard. Find the centroid from the longest side.","[""10.99 m"",""11.42 m<b><i> <\/i><\/b>"",""10.33 m"",""12.42 m""]",2
"Locate the centroid of the area bounded by the parabola y<sup>2</sup> = 4x, the line y = 4 and the y-axis.","[""(0.4, 3)"",""(0.6, 3)"",""(1.2, 3)"",""(1.33, 3)""]",2
"Find the centroid of the area bounded by the curve x<sup>2</sup> = –(y – 4), the x-axis and the y-axis on the first quadrant.","[""(0.25, 1.8)"",""(1.25, 1.4)<b><i> <\/i><\/b>"",""(1.75, 1.2)"",""(0.75, 1.6)""]",3
"Locate the centroid of the area bounded by the curve y<sup>2</sup> = -1.5(x – 6), the x-axis and the y-axis on the first quadrant.","[""(2.2, 1.38)"",""(2.4, 1.13)"",""(2.8, 0.63)"",""(2.6, 0.88)<b><i> <\/i><\/b>""]",1
"Locate the centroid of the area bounded by the curve 5y<sup>2</sup> = 16x and y<sup>2</sup> = 8x – 24 on the first quadrant.","[""(2.20, 1.51)"",""(1.50, 0.25)<b><i> <\/i><\/b>"",""(2.78, 1.39)"",""(1.64, 0.26)""]",0
"Locate the centroid of the area bounded by the parabolas x<sup>2</sup> = 8y and x<sup>2</sup> = 16(y – 2) in the first quadrant.","[""(3.25, 1.2)"",""(2.12, 1.6)"",""(2.67, 2.0)"",""(2.00, 2.8)""]",1
"Given the area in the first quadrant bounded by x<sup>2</sup> = 8y, the line y – 2 = 0 and the y-axis. What is the volume generated when revolved about the line y – 2 = 0?","[""53.31 m<sup>3<\/sup>"",""45.87 m<sup>3<\/sup><b><i> <\/i><\/b>"",""26.81 m<sup>3<\/sup>"",""33.98 m<sup>3<\/sup>""]",2
"Given the area in the first quadrant bounded by x<sup>2</sup> = 8y, the line x = 4 and the x-axis. What is the volume generated by revolving this area about the y-axis?","[""78.987 m<sup>3<\/sup>"",""50.265 m<sup>3<\/sup>"",""61.253 m<sup>3<\/sup>"",""82.285 m<sup>3<\/sup>""]",1
"Given the area in the first quadrant bounded by x<sup>2</sup> = 8y, the line y – 2 = 0 and the y-axis. What is the volume generated when this area is revolved about the x-axis.","[""20.32 m<sup>3<\/sup>"",""34.45 m<sup>3<\/sup><b><i> <\/i><\/b>"",""40.21 m<sup>3<\/sup>"",""45.56 m<sup>3<\/sup>""]",2
"Find the volume formed by revolving the hyperbola xy = 6 from x = 2 to x = 4 about the x-axis.","[""23.23 m<sup>3<\/sup>"",""25.53 m<sup>3<\/sup><b><i> <\/i><\/b>"",""28.27 m<sup>3<\/sup>"",""30.43 m<sup>3<\/sup>""]",2
"The region in the first quadrant under the curve y = Sinh x from x = 0 to x = 1 is revolved about the x-axis. Compute the volume of solid generated.","[""1.278 m<sup>3<\/sup>"",""2.123 m<sup>3<\/sup><b><i> <\/i><\/b>"",""3.156 m<sup>3<\/sup>"",""1.849 m<sup>3<\/sup>""]",0
"A square hole of side 2 cm is chiseled perpendicular to the side of a cylindrical post of radius 2 cm. If the axis of the hole is going to be along the diameter of the circular section of the post, find the volume cutoff.","[""15.3 m<sup>3<\/sup>"",""23.8 m<sup>3<\/sup>"",""43.7 m<sup>3<\/sup>"",""16.4 m<sup>3<\/sup>""]",0
"Find the volume common to the cylinders x<sup>2</sup> + y<sup>2</sup> = 9 and y<sup>2</sup> + z<sup>2</sup> = 9.","[""241 m<sup>3<\/sup>"",""533 m<sup>3<\/sup>"",""424 m<sup>3<\/sup>"",""144 m<sup>3<\/sup>""]",3
"Given is the area in the first quadrant bounded by x<sup>2</sup> = 8y, the line, the line x = 4 and the x-axis. What is the volume generated by revolving this area about the y-axis.","[""50.26 m<sup>3<\/sup>"",""52.26 m<sup>3<\/sup>"",""53.26 m<sup>3<\/sup>"",""51.26 m<sup>3<\/sup>""]",0
"The area bounded by the curve y<sup>2</sup> = 12x and the line x = 3 is revolved about the line x = 3. What is the volume generated?","[""185"",""187"",""181"",""183""]",2
"The area in the second quadrant of the circle x<sup>2</sup> + y<sup>2</sup> = 36 is revolved about the line y + 10 = 0. What is the volume generated?","[""2128.63"",""2228.83"",""2233.43"",""2208.53""]",1
"The area enclosed by the ellipse 0.11x<sup>2</sup> + 0.25y<sup>2</sup> = 1 is revolved about the line x = 3, what is the volume generated?","[""370.3"",""360.1"",""355.3"",""365.1""]",2
"Find the volume of the solid formed if we rotate the ellipse 0.11x<sup>2</sup> + 0.25y<sup>2</sup> = 1 about the line 4x + 3y = 20.","[""40 \u03c0 2m<sup>3<\/sup>"",""45\u03c02m<sup>3<\/sup>"",""48 \u03c0 2m<sup>3<\/sup>"",""53 \u03c0 2m<sup>3<\/sup>""]",2
"The area on the first and second quadrant of the circle x<sup><i>2 </i></sup>+ y<sup><i>2 </i></sup>= 36 is revolved about the line x = 6. What is the volume generated?","[""2131.83"",""2242.46"",""2421.36"",""2342.38""]",0
"The area on the first quadrant of the circle x<sup><i>2 </i></sup>+ y<sup><i>2 </i></sup>= 25 is revolved about the line x = 5. What is the volume generated?","[""355.31"",""365.44"",""368.33"",""370.32""]",0
"The area of the second and third quadrant of the circle x<sup><i>2 </i></sup>+ y<sup><i>2 </i></sup>= 36 is revolved about the line x = 4. What is the volume generated?","[""2320.30<b><i> <\/i><\/b>"",""2545.34"",""2327.25"",""2520.40""]",2
"The area on the first quadrant of the circle x<sup><i>2 </i></sup>+ y<sup><i>2 </i></sup>= 36 is revolved about the line y + 10 = 0. What is the volume generated?","[""3924.60<b><i> <\/i><\/b>"",""2229.54"",""2593.45"",""2696.50""]",1
"The area enclosed by the ellipse 0.0625x<sup><i>2 </i></sup>+ 0.1111y<sup><i>2 </i></sup>= 1 on the first and 2nd quadrant, is revolved about the x-axis. What is the volume generated?","[""151.40<b><i> <\/i><\/b>"",""155.39"",""156.30"",""150.41""]",3
"The area enclosed by the curve 9x<sup><i>2 </i></sup>+ 16y<sup><i>2 </i></sup>= 144 on the first quadrant, is revolved about the y-axis. What is the volume generated?","[""98.60"",""200.98"",""100.67"",""54.80""]",2
"Find the volume of an ellipsoid having the equation 0.04x<sup>2</sup> + 0.0625y<sup>2</sup> + 0.25z<sup>2</sup> = 1.","[""167.55"",""178.40"",""171.30"",""210.20""]",0
"Find the volume of a spheroid having equation 0.04x<sup>2</sup> + 0.111y<sup>2</sup> + 0.111z<sup>2</sup> = 1.","[""178.90"",""184.45"",""188.50"",""213.45""]",2
"The region in the first quadrant which is bounded by the curve y<sup>2</sup> = 4x, and the lines x = 4 and y = 0, is revolved about the x-axis. Locate the centroid of the resulting solid revolution.","[""2.667"",""2.333"",""1.111"",""1.667""]",0
"The region in the first quadrant, which is bounded by the curve x<sup>2</sup> = 4y, the line x = 4, is revolved about the line x = 4. Locate the centroid of the resulting solid revolution.","[""0.6"",""0.5"",""1.0"",""0.8""]",3
"The area bounded by the curve x<sup>3</sup> = y, the line y = 8 and the y-axis, is to be revolved about the y-axis. Determine the centroid of the volume generated.","[""4"",""5"",""6"",""7""]",1
"The area bounded by the curve y = x<sup>3</sup> and the x-axis. Determine the centroid of the volume generated.","[""2.25"",""1.75"",""1.25"",""0.75""]",1
"Find the moment of inertia of the area bounded by the curve x<sup>2</sup> = 4y, the line y = 1 and the y-axis on the first quadrant with respect to x-axis.","[""1.2<b><i> <\/i><\/b>"",""3.5"",""0.57"",""1.14""]",2
"Find the moment of inertia of the area bounded by the curve x<sup>2</sup> = 4y, the line y = 1 and the y-axis on the first axis with respect to y axis.","[""6.33"",""1.07"",""0.87"",""0.94""]",1
"Find the moment of inertia of the area bounded by the curve x<sup>2</sup> = 8y, the line x = 4, and the x-axis on the first quadrant with respect to x-axis.","[""1.52"",""2.61"",""1.98"",""2.36""]",0
"Find the moment of inertia of the area bounded by the curve x<sup>2</sup> = 8y, the line x = 4, and the x-axis on the first quadrant with respect to y-axis.","[""21.8"",""25.6"",""31.6"",""36.4""]",1
") Find the moment of inertia of the area bounded by the curve y<sup>2</sup> = 4x, the line x = 1, and the x-axis on the first quadrant with respect to x-axis.","[""1.067"",""1.142"",""1.861"",""1.232""]",0
"Find the moment of inertia of the area bounded by the curve y2 = 4x, the line x = 1, and the x-axis on the first quadrant with respect to y-axis.","[""0.436"",""0.682"",""0.571"",""0.716""]",2
