question,choices,answer
"Solve the value of “<strong>a</strong>” in the equation a^8 – 17a^4 + 16 = 0.","[""\u00b1 2"",""\u00b1 3"",""\u00b1 4"",""\u00b1 5""]",0
"Solve for x that satisfies the equation 6x^2 – 7x – 5 = 0.","[""5\/3 or -1\/2"",""3\/2 or 3\/8"",""7\/5 or -7\/15"",""3\/5 or 3\/4""]",1
"Find the values of x in the equation 24x^2 + 5x – 1 = 0.","[""(1\/6 , 10"",""(1\/6 , 1\/5)"",""(1\/2 , 1\/5)"",""(1\/8, 1\/3)""]",1
"Determine k so that the equation 4x^2 + kx + 1 = 0 will have just one real solution.","[""3"",""4"",""5"",""6""]",1
"Solve for x: 10x^2 + 10x +1 = 0","[""-0.113, -0.887"",""-0.331, -0.788"",""-0.113, -0.788"",""-0.311, -0.887""]",1
"If 1/3 and -3/2 are the roots of a quadratic equation, then the equation is","[""6x^2 + 7x \u2013 3 = 0"",""6x^2 \u2013 7x + 3 = 0"",""6x^2- 7x \u2013 3 = 0"",""6x^2- 7x + 1 = 0""]",2
"Which of the following is a root of this quadratic equation, 30x^2 + 49x + 20 = 0?","[""0.6"",""-0.6"",""-0.8"",""0.75""]",2
"What is the discriminant of the equation 4x^2 = 8x – 5?","[""8"",""-16"",""16"",""-8""]",1
"Given the equation 3x^2 + Bx + 12 = 0. What is the value of B so that the roots of the equation are equal?","[""4"",""8"",""10"",""-12""]",2
"Find the term involving y5 in the expansion of (2x^2+ y)^10.","[""8064x^10 y^5"",""8046 x^5 y^5"",""8046 x^10 y^5"",""4680 x^5 y^5""]",2
"Find the 5th term of the expansion of (x^2 + 1/x)^10","[""260x^6"",""5040x^6"",""210x^6"",""420x^6""]",2
"In the expression of (x + 4y)^12, the numerical coefficient of the 5th term is,","[""63,360"",""126,720"",""506,880"",""253,440""]",2
"What is the fourth term of the expansion of (x + x^2)^1000?","[""1650x^103"",""161700x^103"",""167100x^103"",""167100x^103""]",2
"What is the numerical coefficient of the next term next to 495x^8y^4?","[""660"",""792"",""990"",""1100""]",1
"Find the 6th term of the expression of ((1/2a) – 3)^16","[""-66939\/256a^11"",""-66339\/128a^11"",""-33669\/256a^11"",""-39396\/128^11""]",1
"What is the coefficient of the term free of x of the expression of (2x – 5y)^4?","[""256"",""526"",""265"",""625""]",1
"Find the 6th term of (3x – 4y)^6.","[""-148,288x^3y^5"",""-548x^3y^5"",""-154,288x^3y^5"",""-1,548,288x^3y^5""]",1
"What is the sum of the coefficients of the expansion of (2x – 1)^20?","[""0"",""1"",""2"",""3""]",2
"What is the sum of the coefficients of the expansion of (x + y – z)^8","[""0"",""1"",""2"",""3""]",2
"Find the value of log848","[""1.86"",""1.68"",""1.78"",""1.98""]",2
"Evaluate the log6 845 = x.","[""3.76"",""5.84"",""4.48"",""2.98""]",2
"What is the value of log to the base 10 of 1000^3.3?","[""10.9"",""99.9"",""9.9"",""9.5""]",2
"What is the value of (log 5 to the base 2) + (log 5 to the base 3)?","[""7.39"",""3.79"",""3.97"",""9.37""]",1
"Find the value of log<sub>4</sub> (log<sub>3</sub> 5)","[""1.460"",""0.275"",""1.273"",""0.165""]",1
"Find: log<sub>4</sub> (1/7)","[""1\/n"",""n"",""-1\/n"",""\u2013n""]",1
"IF log<sub>a</sub> 10 = 0.25, what is the value of log10 = a?","[""2"",""4"",""6"",""8""]",0
"Given: log<sub>b</sub> y = 2x + log<sub>b</sub> x. Which of the following is true?","[""y = b^2x"",""y = 2xb"",""y = (2x\/b)"",""y = xb^2x""]",1
"Which value is equal to log to the base e of e to the -7x power?","[""-7x"",""10 to the -7x power"",""7"",""-7 log to the base 10""]",1
"Log of the nth root x equals log of x to 1/n power and also equal to:","[""log x \/ n"",""n log x"",""log(x to the base 1\/n power)\/n"",""(n \u2013 1)log x""]",1
"Log (MN) is equal to:","[""Log M \u2013 N"",""Log M + N"",""N Log M"",""Log M + Log N""]",3
"What expression is equivalent to log(x) – log(y + z)?","[""log x + log y + log z"",""log [x \/ (y + z)]"",""log x \u2013 log y \u2013 log z"",""log y + log (x + z)""]",1
"Solve for the value of x in the following equation: x<sup>3</sup>logx = 100x.","[""12"",""8"",""30"",""10""]",1
"Given: log 6 + log 4 = log 4 log (32 + 4^x). Find: x","[""2"",""3"",""4"",""6""]",0
"If log of 2 to the base 2 plus log of x to the base 2 is equal to 2, then the value of x is,","[""4"",""-2"",""2"",""-1""]",2
"Find the value of x if log12 x = 2.","[""144"",""414"",""524"",""425""]",2
"Mary is 24 years old. Mary is twice as old as Ann was when Mary has as old as ANN is now. How old is Ann now?","[""16"",""18"",""12"",""15""]",1
"The sum of Kim’s and Kevin’s ages is 18. In 3 years, Kim will be twice as old as Kevin. What are their ages now?","[""4, 14"",""5, 13"",""7, 11"",""6, 12""]",1
"Robert is 15 years older than his brother Stan. However “y” years ago, Robert was twice as old as Stan. If Stan is now “b” years old and b&gt;y, find value of (b – y)?","[""15"",""16"",""17"",""18""]",0
"JJ is three times as old as Jan – Jan. Three years ago, JJ was four times as old as Jan – Jan. The sum of their ages is","[""20"",""24"",""28"",""36""]",3
"A girl is one-third as old as her brother and 8 years younger than her sister. The sum of their ages is 38 years. How old is the girl?","[""4"",""5"",""6"",""7""]",2
"Paula is now 18 yrs. old and her colleague Monica is 14 yrs. old. How many years ago was Paula twice as old as Monica?","[""5"",""7"",""8"",""10""]",3
"A father tells his son, “I was your age now when you where born”. If the father is now 38 yrs. old, how old was his son 2 years ago?","[""15"",""17"",""19"",""21""]",1
"Six years ago, Karen was five times as old as Gina. In five years, Karen will be three times as old as Gina. What is the present age of Gina?","[""17"",""16"",""15"",""14""]",0
"At present, the sum of the parents’ ages is twice the sum of the children’s ages. Five years ago, the sum of the parents’ ages was 4 times the sum of the children’s ages. Fifteen years hence, the sum of the parents’ ages will be equal to the sum of the children’s ages. How may children are there?","[""3"",""4"",""5"",""6""]",2
"Nhicole is now twice as old as Vryan. Four years ago, Nhicole was three times as old as Vryan then. How old is Nhicole?","[""14"",""16"",""18"",""24""]",1
"A 400-mm pipe can fill the tank alone in 5 hours and another 600-mm pipe can fill the tank alone in 4 hours. A drain pipe 300-mm can empty the tank in 20 hours. With all the three pipes open, how long will it take to fill the tank?","[""2.00 hours"",""2.50 hours"",""2.25 hours"",""2.75 hours""]",1
"A tank is filled with an intake pipe in 2 hours and emptied by an outlet pipe in 4 hours. If both pipes are opened, how long will it take to fill the empty tank?","[""3 hours"",""4 hours"",""5 hours"",""6 hours""]",1
"A tank can be filled in 9 hours by one pipe, 12 hours by second pipe and can be drained when fully by a third pipe in 15 hours. How long will it take to fill an empty tank with all pipes operation?","[""7 hrs and 12 mins."",""7 hrs and 32 mins."",""7 hrs and 42 mins."",""7 hrs and 50 mins.""]",3
"If A can do the work in “x” days and B in “y” days, how long will they finish the job working together?","[""(x + y)\/xy"",""(x + y)\/2"",""(xy)\/(x + y)"",""Sqrt(x)""]",2
"Pedro can paint a fence 50% faster than Juan and 20% faster than Pilar, and together they can paint a given fence in 4 hours. How long will it take Pedro to paint the same fence if he had to work alone?","[""6"",""8"",""10"",""12""]",2
"Glenn can paint a house in 9 hours while Stewart can paint the same house in 16 hours. They work together for 4 hours. After 4 hours, Stewart left and Glenn finished the job alone. How many more days did it take Glenn to finish the job?","[""2.75 hours"",""2.50 hours"",""2.25 hours"",""3.00 hours""]",0
"It takes Butch twice as long as it takes Dan to do a certain piece of work. Working together they can do the work in 6 days. How long would it take Dan to do it alone?","[""9 days"",""10 days"",""11 days"",""12 days""]",0
"A and B working together can finish painting a house in 6 days. A working alone can finish it in 5 days less than B. How long will it take each of them to finish the work alone?","[""8, 13"",""10, 15"",""6, 11"",""7, 12""]",1
"A and B can do a piece of work in 42 days, B and C in 31 days and C and A in 20 days. In how many days can all of them do the work together?","[""19"",""17"",""21"",""15""]",0
"It takes Myline twice as long as Jeana to do a certain piece of work. Working together, they can finish the work in 6 hours. How long could it take Jeana to do it alone?","[""9 hours"",""18 hours"",""12 hours"",""14 hours""]",1
"Mike, Loui and Joy can mow the lawn in 4, 6 and 7 hours respectively. What fraction of the yard can they mow in 1 hour if they work together?","[""47\/84"",""45\/84"",""84\/47"",""39\/60""]",0
"A farmer can plow the field in 8 days. After working for 3 days, his son joins him and together they plow the field in 3 more days. How many days will it require for the son to plow the field alone?","[""10"",""11"",""12"",""13""]",2
"Crew no.1 can finish installation of an antenna tower in 200 man-hour while Crew no.2 can finish the same job in 300 man-hour. How long will it take both crews to finish the same job, working together?","[""100 man-hour"",""120 man-hour"",""140 man-hour"",""160 man-hour""]",1
"On one job, two power shovels excavate 20,000 cubic meters of earth, the larger shovel working 40 hours and the smaller for 35 hours. On another job, they removed 40,000 cubic meters with the larger shovel working 70 hours and the smaller working 90 hours. How much earth can each remove 1 hour working alone?","[""169.2, 287.3"",""178.3, 294.1"",""173.9, 347.8"",""200.1, 312.4""]",2
"Ten liters of 25% salt solution and 15 liter of 35% salt solution are poured into a drum originally containing 30 liters of 10% salt solution. What is the percent concentration of salt in the mixture?","[""19.55%"",""22.15%"",""27.05%"",""25.72%""]",0
"A Chemist of a distillery experimented on two alcohol solutions of different strength, 35% alcohol and 50% alcohol, respectively. How many cubic meters of each strength must he use in order to produce a mixture of 60 cubic meters that contain 40% alcohol?","[""20 m^3 of solution w\/ 35% alcohol, 40 m^3 of solution w\/ 50% alcohol"",""50 m^3 of solution w\/ 35% alcohol, 20 m^3 of solution w\/ 50% alcohol"",""20 m^3 of solution w\/ 35% alcohol, 50 m^3 of solution w\/ 50% alcohol"",""40 m^3 of solution w\/ 35% alcohol, 20 m^3 of solution w\/ 50% alcohol""]",3
"A goldsmith has two alloys of gold, the first being 70% pure and the second being 60% pure. How many ounces of the 60% pure gold must be used to make 100 ounces of an alloy which will be 66% gold?","[""40"",""35"",""45"",""38""]",0
"Two thousand (2000) kg of steel containing 8% nickel is to made by mixing a steel containing 14% nickel with another containing 6% nickel. How much of each is needed?","[""1500 kg of steel w\/ 14% nickel, 500 kg of steel w\/ 6% nickel"",""750 kg of steel w\/ 14% nickel, 1250 kg of steel w\/ 6% nickel"",""500 kg of steel w\/ 14% nickel, 1500 kg of steel w\/ 6% nickel"",""1250 kg of steel w\/ 14% nickel, 750 kg of steel w\/ 6% nickel""]",2
"How much water must be evaporated from 10 kg solution which has 4% salt to make a solution of 10% salt?","[""4 kg"",""5 kg"",""6 kg"",""7 kg""]",2
"If a two digit number has x for its unit’s digit and y for its ten’s digit, represent the number","[""10x + y"",""10y + x"",""yx"",""xy""]",1
"One number is 5 less than the other. If their sum is 135, What are the numbers?","[""85, 50"",""80, 55"",""70, 65"",""75,60""]",2
"Ten less than four times a certain number is 14. Determine the number.","[""6"",""7"",""8"",""9""]",0
"The sum of two numbers is 21 and one number is twice the other. Find the numbers.","[""6, 15"",""7, 14"",""8, 13"",""9, 12""]",1
"If eight is added to the product of nine and the numerical number, the sum is seventy-one. Find the unknown number.","[""5"",""6"",""7"",""8""]",2
"Find the fraction such that if 2 is subtracted from its terms becomes 1/4, but if 4 is added to its terms it becomes 1/2.","[""3\/5"",""5\/12"",""5\/14"",""6\/13""]",2
"The product of 1/4 and 1/5 of a number is 500. What is the number?","[""50"",""75"",""100"",""125""]",2
"If 3 is subtracted from the numerator of a certain fraction, the value of the fraction became 3/5. If 1 is subtracted from the denominator of the same fraction, it becomes 2/3. Find the original fraction.","[""35\/55"",""36\/55"",""3\/7"",""32\/41""]",1
"The denominator of a certain fraction is three more than twice the numerator. If 7 is added to both terms of the fraction, the resulting fraction is 3/5. Find the original fraction.","[""8\/5"",""13\/5"",""5\/13"",""3\/5""]",2
"Find the product of two numbers such that twice the first added to the second equals 19 and three times the first is 21 more than the second.","[""24"",""32"",""18"",""20""]",0
"The tens’ digit of a number is 3km than the units ‘, digit. If the number is divided by the sum of the digits, the quotient is 4 and the remainder is 3. What is the original number?","[""36"",""47"",""58"",""69""]",1
"The second of the four numbers is three less than the first, the third is four more than the first and the fourth is two more than the third. Find the fourth number if their sum is 35?","[""10"",""11"",""12"",""13""]",3
"A jogger starts a course at a steady rate of 8 kph. Five minutes later, a second jogger starts the same course at 10 kph. How long will it take the second jogger to catch the first?","[""20 min"",""21 min"",""22 min"",""18 min""]",0
"A boat man rows to a place 4.8 miles with the stream and back in 14 miles with the stream in the same time as 3 mile against the stream.","[""1.5 mile per hour"",""1 mile per hour"",""0.8 mile per hour"",""0.6 mile per hour""]",3
"A man rows downstream at the rate 5 mph and upstream at the rate of 2 mph. How far downstream should he go if he is to return 7/4 hours after leaving?","[""2.5 miles"",""3.3 miles"",""3.1 miles"",""2.7 miles""]",0
"An airplane flying the wing, took 2 hours to travel 1000 km and 2.5 Hours in flying back. What was the wind velocity in kph?","[""50"",""60"",""70"",""40""]",0
"A boat travels downstream in 2/3 of the time as it goes going upstream. If the velocity of the river’s current is still water.","[""40 kph"",""50 kph"",""30 kph"",""60 kph""]",0
"Two planes level Manila for a southern city, a distance of 900km. Plane A travels as a ground speed of 90 kph faster than the plane B. Plane A arrived in their destination 2 hours and 15 min ahead a plane B. What is the ground speed of plane A?","[""205 kph"",""315 kph"",""20 kph"",""287 kph""]",2
"A train, an hour after starting, meets with accidents which detain it an hour, after which if proceeds at 3/5 of its former rate and arrives three hour after time; but had the accident happened 50 miles farther on the line, it would have arrived a one and one-half hour sooner. Find the length of the journey.","[""910\/9 miles"",""800\/9 miles"",""920\/9 miles"",""850\/9 miles""]",1
"On a certain trip, Edgar drive 231 km in exactly the same time as Erwin drive 308 km. If Erwin’s rate exceeded that of Edgar by 13 kph, determine the rate Erwin.","[""39 kph"",""44 kph"",""48 kph"",""52 kph""]",3
"In how many minutes after 2 o’clock will the hands of the clock extend in opposite directions for the first time?","[""42.4 minutes"",""42.8 minutes"",""43.2 minutes"",""43.6 minutes""]",3
"In how many minutes after 7 o’clock will the hands be directly opposite each other for the first time?","[""5.22 minutes"",""5.33 minutes"",""5.46 minutes"",""5.54 minutes""]",2
"What time after 3 o’clock will the hands of the clock be together for the first time?","[""3:02.30"",""3:17.37"",""3:14.32"",""3:16.36""]",3
"At what time after 12:00 noon will the hour hand and minute hand of the clock first form an angle of 1200?","[""12:18.818"",""12:21.818"",""12:22.818"",""12:24.818""]",1
"At what time between 8 and 9 o’clock will the minute hand coincide with the hour hand?","[""8:42.5"",""8:43.2"",""8:43.6"",""8:43.9""]",2
"A man left his home at past 3:00 o’clock PM as indicated in his wall clock, between 2 to 3 hours after, he returns home and noticed the hands of the clock interchanged. At what time did the man leave his home?","[""3:31.47"",""3:21.45"",""3:46.10"",""3:36.50""]",0
"From the time 6:15 PM to the time 7:45 PM of the same day, the minute hand of a standard clock describe an arc of","[""60\u00b0"",""90\u00b0"",""180\u00b0"",""540\u00b0""]",0
"A storage battery discharge at a rate which is proportional to the charge. If the charge is reduced by 50% of its original value at the end of 2 days, how long will it take to reduce the charge to 25% of its original charge?","[""3"",""4"",""5"",""6""]",0
"The resistance of a wire varies directly with its length and inversely with its area. If a certain piece of wire 10 m long and 0.10 cm in diameter has a resistance of 100 ohms, what will its resistance be if it is uniformly stretched so that its length becomes 12 m?","[""80"",""90"",""144"",""120""]",3
"Given that “<strong>w</strong>” varies directly as the product of “x” and “y” and inversely as the square of “z” and that w = 4 when x = 2, y = 6 and z = 3. Find the value of “<strong>w</strong>” when x = 1, y = 4, and z = 2.","[""3"",""4"",""5"",""6""]",0
"The electric power which a transmission line can transmit is proportional to the product of its design voltage and current capacity, and inversely to the transmission distance. A 115-kilovolt line rate at 100 amperes can transmit 150 megawatts over 150 km. how much power, in megawatts can a 230 kilovolt line rate at 150 amperes transmit over 100 km?","[""785"",""485"",""675"",""595""]",2
"The time required for an elevator to lift a weight varies directly with the weight and the distance through which it is to be lifted and inversely as the power of the motor. If it takes 30 seconds for a 10 hp motor to lift 100 lbs. through 50 feet, what size of motor is required to lift 800 lbs. in 40 seconds through 40 feet?","[""42"",""44"",""46"",""48""]",3
"The selling price of TV set is double that of its cost. If the TV set was sold to a customer at a profit of 25% of the net cost, how much discount was given to the customer?","[""33.7%"",""35.7%"",""37.5%"",""34.7%""]",2
"A group of EE examinees decided to hire a mathematics tutor from Excel Review Center and planned to contribute equal amount for the tutor’s fee. If there were 10 more examinees, each would have paid P 2 less. However, if there were 5 less examinees, each would have paid P 2 more. How many examinees are there in the group?","[""14"",""16"",""18"",""20""]",1
"A bookstore purchased a best selling price book at P 200.00 per copy. At what price should this book be sold so that giving a 20% discount, the profit is 30%?","[""P 450"",""P 500"",""P 357"",""P 400""]",2
"Jojo bought a second hand Betamax VCR and then sold it to Rudy at a profit of 40%. Rudy then sold the VCR to Noel at a profit of 20%. If Noel paid P 2,856 more than it cost to Jojo, how much did Jojo paid for the unit?","[""P 4,000"",""P 4,100"",""P 4,200"",""P 4,300""]",2
"In a certain community of 1,200 people, 60% are literate. Of the males, 50% are literate and of the females 70% are literate. What is the female population?","[""850"",""500"",""550"",""600""]",3
"A merchant has three items on sale, namely a radio for P 50, a clock for P 30 and a flashlight for P1. At the end of the day, he sold a total of 100 of the three items and has taken exactly P 1,000 on the total sales. How many radios did he sale?","[""16"",""20"",""18"",""24""]",0
"The arithmetic mean of a and b is","[""(a + b)\/2"",""sqrt(ab)"",""(ab)\/2"",""(a \u2013 b)\/2""]",0
"The sum of three arithmetic means between 34 and 42 is","[""114"",""124"",""134"",""144""]",0
"Gravity causes a body to fall 16.1 ft. in the first second, 48.3 in the 2nd second, 80.5 in the 3rd second. How far did the body fall during the 10th second?","[""248.7 ft."",""308.1 ft."",""241.5 ft."",""305.9 ft.""]",3
"If the first term of an arithmetic progression is 25 and the fourth term is 13, what is the third term?","[""17"",""18"",""19"",""20""]",0
"Find the 30th term of the arithmetic progression 4, 7, 10…","[""75"",""88"",""90"",""91""]",3
"How many terms of the progression 3, 5, 7… must be taken in order that their sum will be 2600?","[""48"",""49"",""50"",""51""]",2
"In a pile of logs, each layer contains one more log than the layer above and the top contains just one log. If there are 105 logs in the pile, how many layers are there?","[""11"",""12"",""13"",""14""]",3
"What is the sum of the progression 4, 9, 14, 19… up to the 20th term?","[""1030"",""1035"",""1040"",""1045""]",0
"A stack of bricks has 61 bricks in the bottom layer, 58 bricks in the second layer, 55 bricks in the third layer, and so on until there are 10 bricks in the last layer. How many bricks are there all together?","[""638"",""637"",""639"",""640""]",2
"Determine the sum of the progression if there are 7 arithmetic mean between 3 and 35","[""171"",""182"",""232"",""216""]",0
"A besiege fortress is held by 5700 men who have provisions for 66 days. If the garrison losses 20 men each day, for how many days can the provision hold out?","[""72"",""74"",""76"",""78""]",0
"In the recent “Gulf War” in the Middle east, the allied forces captured 6400 of Saddam’s soldiers and with provisions on hand it will last for 216 meals while feeding 3 meals a day. The provision lasted 9 more days because of daily deaths. At an average, how many died per day?","[""15"",""16"",""17"",""18""]",1
"A Geodetic Engineering student got a score of 30% on Test 1 of the five number test in Surveying. On the last number he got 90% in which a constant difference more on each number that he had on the immediately preceding one. What was his average score in Surveying?","[""50"",""55"",""60"",""65""]",2
"If the sum is 220 and the first term is 10, find the common difference if the last term is 30.","[""2"",""5"",""3"",""2\/3""]",0
"Once a month, a man puts some money into the cookie jar. Each month he puts 50 centavos more into jar than the month before. After 12 years, he counted his money, he had P 5,436. How much money did he put in the jar in the last month?","[""P73.50"",""P75.50"",""P74.50"",""P72.50""]",0
"A girl on a bicycle coasts downhill covering 4 feet the first second 12 feet the second second, and in general, 8 feet more each second than the previous second. If she reaches the bottom at the end of 14 seconds, how far did she coasts?","[""782 feet"",""780 feet"",""784 feet"",""786 feet""]",2
"When all odd numbers from 1 to 101 are added, the result is","[""2500"",""2601"",""2501"",""3500""]",1
"How many times will a grandfather’s clock strikes in one day if it strikes only at the hours and strike once at 1 o’clock, twice at 2 o’clock, thrice at 3 o’clock ad so on?","[""210"",""24"",""156"",""300""]",2
"To conserve energy due to the present energy crisis, the Meralco tried to readjust their charges to electrical energy users who consumes more than 2000 kw-hours. For the first 100 kw-hr, they charged 40 centavos and increasing at a constant rate more than the preceding one until the fifth 100 kw-hr, the charge is 76 centavos. How much is the average charge for the electrical energy per 100 kw-hr?","[""58 centavos"",""60 centavos"",""62 centavos"",""64 centavos""]",0
"The 3rd term of a harmonic progression is 15 and the 9th term is 6. Find the 11th term","[""4"",""5"",""6"",""7""]",2
"Find the fourth term of the progression 1/2, 0.2, 0.125…","[""1\/10"",""1\/11"",""0.102"",""0.099""]",2
"Find the 9th term of the harmonic progression 3, 2, 3/2…","[""3\/5"",""3\/8"",""4\/5"",""4\/9""]",0
"Find the sum of 4 geometric means between 160 and 5","[""130"",""140"",""150"",""160""]",2
"The fourth term of a geometric progression is 216 and the 6th term is 1944. Find the 8th term","[""17649"",""17496"",""16749"",""17964""]",1
"Determine x so that: x, 2x + 7, 10x – 7 will be a geometric progression","[""7, -7\/12"",""7, -5\/6"",""7, -14\/5"",""7, -7\/6""]",3
"If one third of the air in a tank is removed by each stroke of an air pump, what fractional part of the total air is removed in 6 strokes?","[""0.7122"",""0.9122"",""0.6122"",""0.8122""]",2
"A product has a current selling of P 325.00. If its selling price is expected to decline at the rate of 10% per annum because of obsolescence, what will be its selling price four years hence?","[""P 213.23"",""P 202.75"",""P 302.75"",""P 156.00""]",0
"The number 28, x + 2, 112 form a geometric progression. What is the 10th term?","[""14336"",""13463"",""16433"",""16344""]",0
"The sum of the first 10 terms of a geometric progression 2, 4, 8… is","[""1023"",""2046"",""225"",""1596""]",1
"If the first term of a geometric progression is 9 and the common ratio is -2/3, find the fifth term","[""8\/5"",""16\/9"",""15\/7"",""13\/4""]",1
"The seventh term is 56 and the twelfth term is -1792 of a geometric progression. Find the common ratio and the first term. Assume the ratios are equal.","[""-2, 5\/8"",""-1, 5\/8"",""-1, 7\/8"",""-2, 7\/8""]",3
"A person has 2 parents, 4 grandparents, 8 great grandparents and so on. How many ancestors during the 15 generations preceding his own, assuming no duplication?","[""131070"",""65534"",""32768"",""16383""]",2
"In the PBA three-point shootout contest, the committee decided to give a prize in the following manner; A prize of P 1 for the first basket made, P 2 for the second, P 4 for the third, P 8 for the fourth and so on. If the contestant wants to win a prize no less than a million pesos, what is the minimum number of baskets to be converted?","[""20"",""19"",""18"",""21""]",0
"In a benefit show, a number of wealthy men agreed that the first one to arrive would pay 10 centavos to enter and each later arrive would pay twice as much as the preceding man. The total amount collected from all of them was P 104,857.50. How many wealthy men paid?","[""18"",""19"",""20"",""21""]",2
"A man mailed 10 chain letters to ten of his friends with a request to continue by sending a similar letter to each of their ten friends. If this continue for 6 sets of letters and if all responded, how much will the Phil. Postal office earn if minimum postage costs P 4 per letter?","[""P 6,000,000"",""P 60,000"",""P 2,222,220"",""P 4,444,440""]",3
"Determine the sum of the infinite series s = 1/3 + 1/9 + 1/27 +…+ (1/3)^n","[""4\/5"",""3\/4"",""2\/3"",""1\/2""]",3
"Under favorable condition, a single cell bacteria divided into two about every 20 minutes. If the same rate of division is maintained for 10 hours, how many organisms is produced from a single cell?","[""1,073,741"",""1,730,740"",""1,073,741,823"",""1,037,417""]",2
"A rubber ball is made to fall from a height of 50 feet and is observed to rebound 2/3 of the distance it falls. How far will the ball travel before coming to rest if the ball continues to fall in this manner?","[""100 feet"",""125 feet"",""150 feet"",""175 feet""]",2
"What is the fraction in lowest term equivalent to 0.133133133?","[""133\/666"",""133\/777"",""133\/888"",""133\/999""]",3
"Find the sum of the infinite geometric progression 6, -2, 2/3…","[""9\/2"",""5\/2"",""7\/2"",""11\/2""]",0
"Find the sum of 1, -1/5, 1/25…","[""5\/6"",""2\/3"",""0.84"",""0.72""]",0
"If equal spheres are piled in the form of a complete pyramid with an equilateral triangles as base, find the total number of spheres in the pile if each side of the base contains 4 spheres.","[""15"",""20"",""18"",""21""]",1
"Find the 6th term of the sequence 55, 40, 28, 19, 13….","[""10"",""9"",""8"",""11""]",0
"In the series 1, 1, 1/2, 1/6, 1/24… determine the 6th term","[""1\/80"",""1\/74"",""1\/100"",""1\/120""]",3
"Find the 1987th digit in the decimal equivalent to 1785/9999 starting from the decimal point","[""8"",""1"",""7"",""5""]",0
"In a class of 40 students, 27 like Calculus and 25 like Chemistry. How many like both Calculus and Chemistry?","[""10"",""11"",""12"",""13""]",2
"A club of 40 executives, 33 like to smoke Marlboro and 20 like to smoke Philip Morris. How many like both?","[""10"",""11"",""12"",""13""]",3
"A survey of 100 persons revealed that 72 of them had each at restaurant P and that 52 of them had eaten at restaurant Q. which of the following could not be the number of persons in the surveyed group who had eaten at both P and Q?","[""20"",""22"",""24"",""26""]",2
"The probability for the ECE board examinees from a certain school to pass the subject Mathematics is 3/7 and for the subject Communications is 5/7. If none of the examinees fails both subject and there are 4 examinees who pass both subjects, find the number of examinees from the school who took the examinations.","[""20"",""25"",""30"",""28""]",3
"In a commercial survey involving 1000 persons on brand preference, 120 were found to prefer brand x only, 200 prefer brand y only, 150 prefer brand z only, 370 prefer either brand x or y but not z, 450 prefer brand y or z but not x and 370 prefer either z or x but not y. How many persons have no brand preference, satisfied with any of the three brands?","[""280"",""230"",""180"",""130""]",0
"A toothpaste firm claims that in a survey of 54 people, they were using either Colgate, Hapee of Close-up brand. The following statistics were found: 6 people used all three brands, 5 used only Hapee and Close-up, 18 used Hapee or Close-up, 2 used Hapee, 2 used only Hapee and Colgate, 1 used Close-up and Colgate, and 20 used only Colgate. Is the survey worth paying for?","[""Neither yes or no"",""Yes"",""No"",""Either yes or no""]",2
"How many four-letter words beginning and ending with a vowel without any letter repeated can be formed from the word “personnel”?","[""40"",""480"",""20"",""312""]",0
"Five different mathematics books, 4 different electronics books and 2 different communications books are to be placed in a shelf with the books of the same subject together. Find the number of ways in which the books can be placed.","[""292"",""5760"",""34560"",""12870""]",2
"The number of ways can 3 nurses and 4 engineers be seated on a bench with the nurses seated together is","[""144"",""258"",""720"",""450""]",2
"If 15 people won prizes in the state lottery (assuming that there are no ties), how many ways can these 15 people win first, second, third, fourth and fifth prizes?","[""4,845"",""116,260"",""360,360"",""3,003""]",2
"How many 4 digit numbers can be formed without repeating any digits from the following digits: 1, 2, 3, 4 and 6?","[""120"",""130"",""140"",""150""]",0
"How many permutations are there if the letters PNRCSE are taken six at a time?","[""1440"",""480"",""720"",""360""]",2
"In how many ways can 6 distinct books be arranged in a bookshelf?","[""720"",""120"",""360"",""180""]",0
"What is the number of permutations of the letters in the word BANANA?","[""36"",""60"",""52"",""42""]",1
"A PSME unit has 10 ME’s, 8 PME’s and 6 CPM’s. If a committee of 3 members, one from each group is to be formed, how many such committees can be formed?","[""2,024"",""12,144"",""480"",""360""]",2
"In how many ways can a PSME Chapter with 15 directors choose a President, a Vice-President, a Secretary, a Treasurer and an Auditor, if no member can hold more than one position?","[""360,360"",""32,760"",""3,003"",""3,603,600""]",0
"Four different colored flags can be hung in a row to make coded signal. How many signals can be made if a signal consists of the display of one or more flags?","[""64"",""66"",""68"",""62""]",0
"In how many ways can 4 boys and 4 girls be seated alternately in a row of 8 seats?","[""1152"",""2304"",""576"",""2204""]",2
"There are four balls of four different colors. Two balls are taken at a time and arranged in a definite order. For example if a white and red balls are taken, one definite arrangement is white first, red second, and another arrangement is red first, white second. How many such arrangements are possible?","[""24"",""6"",""12"",""36""]",2
"How many different ways can 5 boys and 5 girls form a circle with boys and girls alternate?","[""28,800"",""2,880"",""5,600"",""14,400""]",1
"There are four balls of different colors. Two balls at a time are taken and arranged any way. How many such combinations are possible?","[""36"",""3"",""6"",""12""]",2
"How many 6-number combinations can be generated from the numbers from 1 to 42 inclusive, without repetition and with no regards to the order of the numbers?","[""850,668"",""5,245,786"",""188,848,296"",""31,474,716""]",1
"Find the total number of combinations of three letters J, R, T taken 1, 2, 3 at a time","[""7"",""8"",""9"",""10""]",0
