question,choices,answer
"An instrument that uses interference in the measurement of light wavelengths.","[""Constructive interference"",""Michelson interferometer"",""Destructive interference"",""Newton\u2019s ring""]",1
"The spreading of light into the region behind an obstacle.","[""interference"",""diffraction"",""destructive interference"",""Newton\u2019s ring""]",1
"The process by which the vibrations of a wave motion are confined to a definite pattern.","[""polarization"",""Malu\u2019s law"",""angle of polarization"",""Newton\u2019s ring""]",0
"Angle at which light reflected from a substance is almost completely planed polarized.","[""polarization"",""Malu\u2019s law"",""angle of polarization"",""angular displacement""]",2
"Instrument for measuring optical rotation.","[""polarization"",""Malu\u2019s law"",""polarimeters"",""light meter""]",2
"A branch of physics that deals with the properties of electricity at rest.","[""electrical"",""electrostatics"",""electrification"",""magnetism""]",1
"The process of rubbing two materials together and then separating them to produce charge on the materials.","[""energy convention"",""electrostatics"",""electrification"",""magnetism""]",2
"Bodies of similar charges repel and bodies of unlike charges attract.","[""first law of electrostatics"",""second law of electrostatics"",""third law of electrostatics"",""fourth law of electrostatics""]",0
"What charges will be produce if you rub glass rod with silk.","[""positive charge"",""negative charge"",""neutral"",""none of these""]",0
"What charges will be produce if you rub rubber rod with fur.","[""positive charge"",""negative charge"",""neutral"",""none of these""]",1
"The rubbing of an objects does not create energy but merely changes the electrical neutrality of the substance in contact.","[""first law of electrostatics"",""second law of electrostatics"",""law of conservation of charge"",""Newton\u2019s law""]",2
"Small, tightly packed, positively charged mass that consist of protons and neutrons.","[""electrons"",""neutrons"",""nucleus"",""free electron""]",2
"Negatively charged particles.","[""electrons"",""neutrons"",""nucleus"",""free electron""]",0
"Positive charges particles in the nucleus.","[""neutrons"",""proton"",""insulator"",""free electron""]",1
"Particles that carry no charges.","[""neutrons"",""proton"",""insulator"",""free electron""]",0
"Removed from an atom or atoms due to the influence of nearby atoms.","[""neutrons"",""proton"",""insulator"",""free electron""]",3
"A substance with very few free electrons.","[""neutrons"",""proton"",""insulator"",""semiconductor""]",2
"Materials that are ordinarily insulators but which become conductors when under particular conditions.","[""neutrons"",""proton"",""insulator"",""semiconductor""]",3
"A device for studying electrostatic phenomena. Consist of very light gold leaf, or other thin metal foil, hanged from a contact on a flat metal plate which ends in a ball at the upper end.","[""electroscope"",""leaf electroscope"",""force scope"",""gold scope""]",1
"A point charged that is repelled by a force of one dyne when place one cm. from an equal charged.","[""statcoulomb"",""coulomb"",""partlycoulomb"",""none of these""]",0
"The charged transferred through any cross section of a conductor in one second by a constant current of one ampere.","[""statcoulomb"",""coulomb"",""partlycoulomb"",""none of these""]",1
"A region in which a charge will be subjected to a force","[""electric field"",""electric field intensity"",""magnetic field"",""magnetic field intensity""]",0
"A line so drawn in an electric field such that a tangent to it at any point gives the direction of the electric field at that point.","[""electric field line"",""electric field intensity"",""line of force"",""tangent line""]",2
"A 46.07 N light hangs from two cables at angles 54.9° and 61.4° with respect to the ceiling. What is the tension in the first cable?","[""24.6 N"",""25 N"",""23.9 N"",""26.4 N""]",0
"A light hangs from two cables. One cable has a tension of 28.75 N and is at an angle of 58.1° with respect to the ceiling. What is the tension in the other cable if it makes an angle of 9.4° with respect to the ceiling?","[""15.9 N"",""16.1 N"",""15.4 N"",""14.9 N""]",2
"A 8.3 kg mass and a 17.1 kg mass are tied to a light string and hung over a frictionless pulley. What is their acceleration?","[""33.95 m\/s<sup>2<\/sup>"",""4.395 m\/s<sup>2<\/sup>"",""4 m\/s<sup>2<\/sup>"",""3.395 m\/s<sup>2<\/sup>""]",3
"An unknown mass and a 9.9 kg mass are tied to a light string and hung over a frictionless pulley. If the tension in the string is 14.5 N, what is the unknown mass?","[""1 kg"",""0.8 kg"",""1.8 kg"",""0.5 kg""]",1
"A lady pulls a cart with a force of 1837 N. Neglecting friction, if the cart changes from resting to a speed of 1.3 m/s in a distance of0.03289 m, what is the total mass of the cart?","[""71.5 kg"",""75.1 kg"",""70.5 kg"",""17.5 kg""]",0
"A 3.66 lb. book is resting on a 19.41 lb. table. What is the normal force from the floor on each table leg?","[""5 lbs."",""5.7675 lbs."",""4.9 lbs."",""6.7675 lbs.""]",1
"A box sits on a ramp inclined at 21.7° to horizontal. If the normal force on the box from the ramp is 20.94 N, what is the mass of the box?","[""3.2 kg"",""2.9 kg"",""2.3 kg"",""3.9 kg""]",2
"A 7.9 kg box sits on a ramp. If the normal force on the box from the ramp is 41.82 N, what is the angle the ramp makes with the (horizontal) ground?","[""75.3\u00b0"",""57.3\u00b0"",""57.5\u00b0"",""75.5\u00b0""]",2
"A man sees a 44.5 kg cart about to bump into a wall at 1.7 m/s. If the cart is 0.04203 m from the wall when he grabs it, how much force must he apply to stop it before it hits?","[""1530 N"",""1350 N"",""1250 N"",""1520 N""]",0
"What is the minimum force required to start a 4.2 kg box moving across the floor if the coefficient of static friction between the box and the floor is 0.6?","[""23.761 N"",""25.469 N"",""24.696 N"",""26.496 N""]",2
"What is the kinetic energy of a 70 kg man running along at 6.36 m/s?","[""1315 J"",""1515 J"",""1215 J"",""1415 J""]",3
"What is the speed of a 53.6 kg woman running with a kinetic energy of 1617 J?","[""7.77 m\/s"",""7.57 m\/s"",""7.67 m\/s"",""7.87 m\/s""]",0
"What is the gravitational potential energy of a149.1 kg man at a height of h = 74.21 m above the ground? (consider h = 0 to be the reference where Ug = 0)","[""100,000 J"",""107,300 J"",""108,400 J"",""110,580 J""]",2
"What is the height where a 121.2 kg woman would have a gravitational potential energy of 10610 J? (consider h = 0 to be the reference where the Ug = 0)","[""9.54 m"",""7.57 m\/s"",""8.94 m"",""7.87 m\/s""]",2
"What is the change in gravitational potential energy for a 68.9 kg man walking up stairs from a height of 63.07 m to 107.69 m?","[""-30133 J"",""301230 J"",""30320 J"",""30130 J""]",3
"What is the change in gravitational potential energy for a 132.5 kg woman walking down a hill from a height of 102.86 m to 70.38 m?","[""-4123 J"",""-42175 J"",""-5 J"",""4321 J""]",1
"How much work is done by gravity when a 82.3 kg. diver jumps from a height of 5.23 m into the water?","[""4321 J"",""4218 J"",""4871 J"",""4334 J""]",1
"How much work must be done to move a 34.6 kg box 3.66 m across the floor if the coefficient of kinetic friction between the box and the floor is 0.3.","[""372.3 J"",""-321.9 J"",""-372.3 J"",""3.234 J""]",0
"What is the coefficient of kinetic friction between a 16 kg box and the floor if it takes 140.4 J of work to move it a distance of 3.2 m?","[""0.28"",""-0.25"",""0.281"",""0.21""]",0
"What is the length of a 73.7 m wide rectangular lab if its mass is 1.01 kg and the moment of intertia about an axis through the center and perpendicular to the large flat face if its mass is 713.6 kg*m<sup>2</sup>?","[""55.2 m"",""53.5 m"",""52.5 m"",""54.5 m""]",0
"What is the mass of a hollow cylinder of radius3.38 m if it has a moment of inertia of 33.930468 kg*m<sup>2</sup> about the central axis or rotation?","[""3.07 kg"",""2.50 kg"",""2.97 kg"",""1.95 kg""]",2
"A 0.324 kg ball is stuck 0.54 m from the center of a disk spinning at 5.55 rad/s. What is its angular momentum?","[""0.5243 J*s"",""0.6321 J*s"",""1.021 J*s"",""1.1524 J*s""]",0
"A 40.2 kg child is sitting on the edge of a 165.3 kg merry-go-round of radius 2.1 m while it is spinning at a rate of 3.229 rpm. If the child moves to the center, how fast will it be spinning? (Hint: use conservation of angular momentum)","[""4.5 rpm,"",""4.4 rpm"",""4.2 rpm"",""4.8 rpm""]",3
"An empty metal can rolling down a hill gets to the bottom with a speed of 1.06 m/s. What would have been the speed if the can was full? (Assume the ends of the hollow can don’t significantly affect its moment of inertia and the walls are so thin that the full can may be considered as a solid cylinder of the same radius)","[""1.333 m\/s"",""1.423 m\/s"",""1.223 m\/s"",""1.323 m\/s""]",2
"A light hangs from two cables. One cable has a tension of 23.83 lb. and is at an angle of 26.2° with respect to the ceiling. What is the weight of the lamp if the other cable makes an angle of 48.7° with respect to the ceiling?","[""34.86 lb."",""33.9 lb."",""35.8 lb."",""36 lb.""]",0
"A light hangs from two cables. One cable has a tension of 25.55 N and is at an angle of 7.5° with respect to the ceiling. What is the tension in the other cable if it makes an angle of 20.2° with respect to the ceiling?","[""28 N"",""26 N"",""27 N"",""29 N""]",2
"A man is pulling a cart (total 26.7 kg) with a force of 1612 N. Neglecting friction, how much time does it take to get the cart from rest up to 1.5 m/s?","[""0.04583 s"",""0.01252 s"",""0.03567 s"",""0.02484 s""]",3
"A lady is pulling a cart (total 55.7 kg) with a force of 395 N. Neglecting friction, what is the acceleration of the cart?","[""7.1 m\/s<sup>2<\/sup>"",""7.092 m\/s<sup>2<\/sup>"",""7.091 m\/s<sup>2<\/sup>"",""7.093 m\/s<sup>2<\/sup>""]",2
"A lady pulls a cart with a force of 1454 N. Neglecting friction, if the cart changes from resting to a speed of 1.7 m/s in a distance of 0.02872 m, what is the total mass of the cart?","[""28.90 kg"",""28.91 kg"",""27.90 kg"",""29.00 kg""]",0
"A man sees a 44.5 kg cart about to bump into a wall at 1.7 m/s. If the cart is 0.04203 m from the wall when he grabs it, how much force must he apply to stop it before it hits?","[""1530 N"",""1730 N"",""1630 N"",""1830 N""]",0
"A 5.4 kg mass and a 6.2 kg mass are tied to a light string and hung over a frictionless pulley. What is the tension in the string?","[""56.57 N"",""55.569 N"",""57.1 N"",""56.569 N""]",3
"A 4.6 kg mass and an 8.5 kg mass are tied to a light string and hung over a frictionless pulley. What is their acceleration?","[""2.92 m\/s<sup>2<\/sup>"",""2.916 m\/s<sup>2<\/sup>"",""2.917 m\/s<sup>2<\/sup>"",""3 m\/s<sup>2<\/sup>""]",2
"An unknown mass and a 13.2 kg mass are tied to a light string and hung over a frictionless pulley. If the tension in the string is 61.3114 N, what is the unknown mass?","[""4.12 kg"",""4.1 kg"",""4.0 kg"",""4.2 kg""]",1
"A 3.1 lb. book is resting on a 73.76 lb. table. What is the normal force of the book on the table?","[""-3.2 lbs."",""-3.1 lbs."",""3.2 lbs."",""3.1 lbs.""]",1
"A 5.2 kg box sits on a ramp inclined at 42.4° to horizontal. What is the normal force on the box from the ramp?","[""37.64 N"",""37.53 N"",""37.54 N"",""37.63 N""]",3
"A 6.7 kg box sits on a ramp inclined at 37.4° to horizontal. What is the normal force on the ramp from the box?","[""52.17 N"",""52.16 N"",""-52.16 N"",""-52.17 N""]",2
"A box sits on a ramp inclined at 21.7° to horizontal. If the normal force on the box from the ramp is 20.94 N, what is the mass of the box?","[""2.3 kg"",""2.4 kg"",""2.2 kg"",""2.1 kg""]",0
"A 7.9 kg box sits on a ramp. If the normal force on the box from the ramp is 41.82 N, what is the angle the ramp makes with the (horizontal) ground?","[""57.3\u00b0"",""56.3\u00b0"",""57.4\u00b0"",""55.3\u00b0""]",0
"What is the minimum force required to start a 11.5 kg box moving across the floor if the coefficient of static friction between the box and the floor is 0.64?","[""72.13 N"",""72.1 N"",""72.13 N"",""72.128 N""]",3
"What is the mass of a box which requires a minimum pushing force of 74.088 N to start moving across a floor with a coefficient of static friction between the box and the floor of 0.6?","[""12.2 kg"",""12.6 kg"",""13 kg"",""12.5 kg""]",1
"If a minimum force of 79.4682 N is required to push on a 15.9 kg box to begin moving it across the floor, what is the coefficient of static friction between the box and the floor?","[""0.51"",""0.52"",""0.53"",""0.54""]",0
"A box is sliding down a ramp with an acceleration of 1.621 m/s2. If the ramp is at an angle of 25.1° relative to the ground, what is the coefficient of kinetic friction between the box and the ramp?","[""0.2857"",""0.3000"",""0.2856"",""0.2867""]",0
"What is the kinetic energy of a 70 kg man running along at 6.36 m/s?","[""1416 J"",""1417 J"",""1415 J"",""1418 J""]",2
"What is the change in gravitational potential energy for a 68.9 kg man walking up stairs from a height of 63.07 m to 107.69 m?","[""30130 J"",""30132 J"",""30131 J"",""30133 J""]",0
"What is the mass of a diver whose gravitational potential energy changes by -160,500 J when diving into water from a height of 130.61 m?","[""125.2 kg"",""125.3 kg"",""125.5 kg"",""125.4 kg""]",3
"How much work is done by gravity when a 82.3 kg diver jumps from a height of 5.23 m into the water?","[""4220 J"",""4218 J"",""4229 J"",""4219 J""]",1
"What height above the water does a 133.9 kg diver jumps need to jump from for gravity to do 6062 J of work on him/her?","[""4.61 m"",""4.60 m"",""4.62 m"",""4.63 m""]",2
"What is the mass of a diver if gravity does 8100 J of work on him/her when jumping into the water from a height of 6.55 m? What is the mass of a diver if gravity does 8100 J of work on him/her when jumping into the water from a height of 6.55 m?","[""126.2 kg"",""126.1 kg"",""126.4 kg"",""126.3 kg""]",0
"How much work must be done to move a 34.6 kg box 3.66 m across the floor if the coefficient of kinetic friction between the box and the floor is 0.3?","[""372.2 J"",""372.3 J"",""372.4 J"",""372.5 J""]",1
"What is the wavelength in air under standard conditions of a compressional wave whose frequency is 250 per second? Assume that the bulk modulus for air is 1.40 Mdyne/cm<sup>2</sup> and the density of air is 1.29 g/L.","[""132 cm"",""231 cm"",""123 cm"",""321 cm""]",0
"What tension would be required to create a standing wave with four segments in a string 100 cm long weighing 0.50 g. If it is attached to a vibrator with a frequency of 100 Hz?","[""0.125 Mdyne"",""0.521 Mdyne"",""0.152 dyne"",""0.251 dyne""]",0
"What is the velocity of a wave along a chord having a linear mass of 4 g/cm if the chord is stretched to have a tension of 90 Kdyne?","[""105 cm\/s"",""150 cm\/s"",""501 cm\/s"",""510 cm\/s""]",1
"A sonar device on a submarine sends out a signal and receives an echo 5 seconds later. Assuming the speed of sound in water to be 1452 m/s, how far away is the object that is reflecting the signal?","[""3526 m"",""4215 m"",""3625 m"",""3512 m""]",2
"What note is sounded by a siren having a disk with 16 holes and making 20 r/s?","[""320 Hz"",""220 Hz"",""302 Hz"",""230 Hz""]",0
"If one sound is 5.0 dB higher than another, what is the ratio of their intensities?","[""3.16"",""31.6"",""2.55"",""35.1""]",0
"Two sounds have intensities of 0.5 and 10 W/m² respectively. How many decibels is one louder than the other?","[""1.3 dB"",""13 dB"",""3.1 dB"",""31 dB""]",1
"Two sound waves have intensities of 100 and 400 ∝W/cm<sup>2</sup>, respectively. How much louder is one than the other?","[""0.6 dB"",""6 dB"",""4 dB"",""7 dB""]",1
"If an unshaded electric lamp is 6 m above a table and is lowered to 3 m, how much has its luminance been increase?","[""1"",""2"",""3"",""4""]",3
"A lamp produces a certain luminance on a screen situated 85 cm from it. On placing a glass plate between the lamp and the screen, the lamp must be moved 5 cm closer to the screen to produced same illuminance as before. What percent of the light is stopped by the glass?","[""11%"",""12%"",""13 %"",""14%""]",0
"If a lamp provides an illuminance of 8.0 mc on a book is moved 1.5 times as far away , will the new illumination then be sufficient for comfortable reading?","[""2.5 mc"",""3.6 mc"",""3 mc"",""4 mc""]",1
"If the light of a full moon is found to produce the same illuminance as a 1.0 cd source does at a distance of 4.0 ft., what is the effective luminous intensity of the moon? (The mean distance of the moon is 239,000 mi.)","[""1.0 x 10 cd"",""2.0 x 10 cd"",""3.0 x 10 cd"",""4.0 x 10 cd""]",0
"An unknown lamped placed 6m from a photometer screen provides the same illumination as an 80 cd lamp placed 4 m from that same screen. What is the candle power of the unknown lamp?","[""180 cd"",""200 cd"",""280 cd"",""100 cd""]",0
"A standard 48 – cd lamp is placed 30cm from a photometer screen and produces the same illumination as a 60 -cd lamped placed some distance away. How far away is the 60 -cd lamp from the screen?","[""33.54 cm"",""23.54 cm"",""33.43 cm"",""25.43 cm""]",0
"Two point sources of light are placed 4.0m apart on a photometer. If one is a standard of 50 cd and they produced equal illuminance at a point 2.5m from the standard source, what is the intensity of the second source?","[""18 cd"",""19 cd"",""20 cd"",""17 cd""]",0
"A point source of light of 10 cd is enclosed at the middle of a hollow sphere having a radius of 4 m. If an opening of 10 m2 exist in the sphere, what is the luminous flux through the opening?","[""625 m"",""62.5 m"",""6.25 m"",""0.625 m""]",2
"Find the candle power of a point source of light that provides 20 mc of illumination on a surface 4 m away.","[""320 cd"",""32.0 cd"",""3.20 cd"",""217 cd""]",0
"What is the vertical length of the smallest plane mirror in which a man 2 m tall can just see his full height from the top of his head to his feet?","[""1 m"",""2 m"",""3 m"",""4 m""]",0
"A person backing a car up sees in the rearview mirror a person walking toward him at 5 km/hr. If the car is moving backward at 10km/hr., how fast does the person as viewed from the mirror approached the car.","[""10 km\/h"",""20 km \/h"",""50 km\/h"",""30 km\/h""]",3
"The distance of comfortable distinct vision is about 25 cm for the average person. Where should a person hold a plane mirror in order to see himself conveniently?","[""12.5 cm"",""125 cm"",""20 cm"",""10 cm""]",0
"An object is placed 20 cm in front of a concave mirror of radius 60 cm. Where is the image?","[""12 cm"",""25 cm"",""60 cm"",""100 cm""]",2
"In what position in front of a spherical mirror should an object be placed to produce a real image which is magnified three times if the radius of curvature of the mirror is 18 cm?","[""12 cm"",""9 cm"",""7 cm"",""10 cm""]",0
"A dentist holds a concave mirror of radius of curvature 6.0 cm at a distance 2.0 cm from a filling in a tooth. What is the magnification of the filling?","[""2"",""4"",""5"",""3""]",3
"In what position should an object be placed in front of a concave mirror having a focal length of 20 cm so that an erect image which is twice as large as the object is formed?","[""12 cm"",""9 cm"",""7 cm"",""10 cm""]",3
"The angle of incidence of a ray of light at the surface of water is 40°and the observe angle of refraction is 29°. Compute the index of refraction.","[""13.25"",""1.325"",""1.25"",""132.5 cm""]",1
"The velocity of light in a liquid is 0.80 as fast as it is in air. What is the index of refraction of the liquid?","[""13.25"",""1.325"",""1.25"",""132.5""]",2
"A ray of light strikes a water surface at an angle. The angle of refraction in the water is measured to be 22°. What must be the angle of incidence of the light ray have been?","[""30\u00b0"",""25\u00b0"",""35\u00b0"",""40\u00b0""]",0
"What is the mass of a box which requires 3518 J of work to be pulled 9.36 m across a floor with a coefficient of kinetic friction between the box and the floor of 0.4?","[""96 kg"",""95.8 kg"",""95.7 kg"",""95.9 kg""]",3
"How far must you pull a 10.9 kg box across the floor to do 123.3 J of work if the coefficient of kinetic friction between the box and the floor is 0.15?","[""7.5 m"",""7.6 m"",""7.7 m"",""7.8 m""]",2
"How much work must be done to move a 3.8 kg chair 6.1 m across the floor at constant velocity if the coefficient of kinetic friction between the chair and the floor is 0.64 and you are pushing at an angle of 30.2° relative to the floor?","[""231.5 J"",""231.6 J"",""231.7 J"",""231.8 J""]",1
"If you do 231.9 J of work to move a 19.8 kg chair 3.35 m across the floor at constant velocity, and you are pushing at an angle of 17.9° relative to the floor, what is the coefficient of kinetic friction between the floor and the chair?","[""0.30"",""0.31"",""0.32"",""0.33""]",2
"A 80.4 kg diver jumps from a height of 2.64 m with an initial speed of 1.25 m/s. What is his speed entering the water?","[""7.301 m\/s"",""7.302 m\/s"",""7.303 m\/s"",""7.304 m\/s""]",0
"How much does a 30 lbm weigh on the moon? Gravitational acceleration in the moon is 5.47 ft/s<sup>2</sup> and in earth is 32.2 ft/s<sup>2</sup>.","[""2.0 lbf"",""3.2 lbf"",""3.4 lbf"",""5.096 lb""]",3
"The mass of air in a room 3 m x 5 m x 20 m is known to be 350 kg. Find its density.","[""1.167"",""1.176"",""1.617"",""1.716""]",0
"An iron block weighs 5 N and has a volume of 200 cubic centimeters. What is the density of the block?","[""988 kg\/m<sup>3<\/sup>"",""1255 kg\/m<sup>3<\/sup>"",""2550 kg\/m<sup>3<\/sup>"",""800 kg\/m<sup>3<\/sup>""]",2
"100 g of water is mixed to 150 g of alcohol (ρ = 790 kg/m<sup>3</sup>). Calculate the specific volume of the solution, assuming that it is mixed completely.","[""0.82 cm<sup>3<\/sup>\/g"",""0.88 cm<sup>3<\/sup>\/g"",""0.63 cm<sup>3<\/sup>\/g"",""1.20 cm<sup>3<\/sup>\/g""]",3
"100 g of water is mixed to 150 g of alcohol (ρ = 790 kg/m<sup>3</sup>). Calculate the specific gravity of the total mixture.","[""1.862"",""0.963"",""0.286"",""0.862""]",3
"The specific gravity of mercury relative to water is 13.55. What is the specific weight of mercury? The specific weight of water is 62.4 lbf/ft<sup>3</sup>.","[""102.3 kN\/m<sup>3<\/sup>"",""132.9 kN\/m<sup>3<\/sup>"",""150.9 kN\/m<sup>3<\/sup>"",""82.2 kN\/m<sup>3<\/sup>""]",1
"A 16 gram mass is moving at 30 cm/sec while a 4 gram mass is moving in an opposite direction at 50 cm/sec. They collide head on and stick together. Their velocity after collision is","[""0.14 m\/s"",""0.21 m\/s"",""0.07 m\/s"",""0.28 m\/s""]",0
"A 60 ton rail car moving at 1 mile/hr is instantaneously coupled to a stationary 40 ton rail car. What is the speed of the coupled cars?","[""0.88 mph"",""1 mph"",""0.6 mph"",""0.4 mph""]",2
"A 10 g block slides with a velocity of 20 cm/s on a smooth level surface and makes a collision with a 30 g block moving in the opposite direction with a velocity of 10 cm/s. If the collision is perfectly elastic, what is the velocity of the 30 g block after the collision?","[""15 cm\/s"",""10 cm\/s"",""25 cm\/s"",""5 cm\/s""]",3
"A 60 ton rail car moving at 1 mile/hr is coupled to a second stationary rail car. If the velocity of the two cars after coupling is 1ft/s (in the original direction of motion) and the coupling is completed in 0.5 second, what is the average impulsive force on the 60 ton rail car?","[""50 lbf"",""3500 lbf"",""1200 lbf"",""60 lbf""]",1
"What momentum does a 40 lbm projectile possess if the projectile is moving at 420 mph?","[""24,640 lbf-sec"",""16,860 lbf-sec"",""765 lbf-sec"",""523.6 lbf-sec""]",2
"A 10-kg block is raised vertically 3 meters. What is the change in potential energy? Answer in SI units closest to:","[""320 J"",""350 kg-m<sup>2<\/sup>\/s<sup>2<\/sup>"",""294 J"",""350 N-m""]",2
"An aircraft engine develops a forward thrust of 15,000 N. If the gross mass of the aircraft is 100 tons, what horsepower does the engine develop if it is flying at 1000 kph?","[""150,000"",""5585"",""5400"",""3108""]",1
"If a 10 kg piece of copper falls 100 m, how much heat might be produced?","[""3.81 kCal"",""32 BTU"",""2300 Cal"",""9.41 kJ""]",2
"A rocket is moving through a vacuum. It changes its velocity from 9020 ft/sec to 5100 ft/sec in 48 seconds. How much power is required to accomplish this if the rocket’s mass is 13,000 slugs?","[""1.63 x 10<sup>7<\/sup> hp"",""3.16 x 10<sup>7<\/sup> hp"",""3.61 x 10<sup>7<\/sup> hp"",""1.36 x 10<sup>7<\/sup> hp""]",3
"A force of 200 lbf acts on a block at an angle of 28° with respect to the horizontal. The block is pushed 2 feet horizontally. What is the work done by this force?","[""320 J"",""480 J"",""540 J"",""215 J""]",1
"What average force is necessary to stop a .45 caliber bullet of mass of 15 grams and speed of 300 m/s as it penetrates a block to a distance of 5 cm?","[""12.5 kN"",""13.0 kN"",""13.5 kN"",""12.0 kN""]",2
"What is the water pressure if manometer is 0.6 m Hg? Mercury is 13.6 times heavier than water.","[""27.4 kPa"",""47.2 kPa"",""79.97 kPa"",""72.4 kPa""]",2
"A mercury barometer at the base of Mt. Makiling reads 654 mm and at the same time another barometer at the top of the mountain reads 480 mm. Assuming specific weight of air to be constant at 12 N/m<sup>3</sup>, what is the approximate height of Mt. Makiling?","[""1,934.5 m"",""3,508.4 m"",""4, 168.2 m"",""2,674.7 m""]",0
"Assuming the barometer reads 760 mm Hg, what is the absolute pressure for 900 mm Hg gauge?","[""74.213 kPa"",""221.24 kPa"",""48 kPa"",""358 kPa""]",1
"A barometer reads 760 mm Hg and a pressure gage attached to a tank reads 850 cm of oil (sp.gr. 0.80). What is the absolute pressure in the tank in kPa?","[""168.1 kPa"",""186.1 kPa"",""118.6 kPa"",""161.8 kPa""]",0
"A sealed tank contains oxygen at 27°C at a pressure of 2 atm. If the temperature increases to 100°C, what will be the pressure inside the tank?","[""4.92 atm"",""4.29 atm"",""2.49 atm"",""9.24 atm""]",2
"A volume of 400 cc of air is measured at a pressure of 740 mm Hg abs and a temperature of 18°C. What will be the volume at 760 mm Hg and 0°C?","[""376 cc"",""326 cc"",""356 cc"",""366 cc""]",3
"The pressure of the nitrogen gas thermometer is 76 cm at 0°C. What is the temperature of a liquid in which the bulb of the thermometer is immersed when the pressure is seen to be 87.7 cm?","[""34\u00b0C"",""45\u00b0C"",""60\u00b0C"",""90\u00b0C""]",0
"A transportation company specializes in the shipment of pressurized gaseous materials. An order is received for 100 liters of a particular gas at STP (32°F and 1 atm). What minimum volume tank is necessary to transport the gas at 80°F and a maximum pressure of 8 atm?","[""16 liters"",""14 liters"",""10 liters"",""12 liters""]",1
"A 20 liter sample of gas exerts a pressure of 1 atm at 25°C. If t is expanded into a 40 liter vessel that is held at 100°C, what will be its final pressure?","[""0.50 atm"",""1.0 atm"",""0.315 atm"",""0.63 atm""]",3
"A 10 lbm object is acted upon by a 4.4 lbf force. What acceleration in ft/s<sup>2</sup> does the object possess?","[""12.4"",""10.1"",""14.2"",""13.0""]",2
"A 50 kN truck traveling with a speed of 50 kph hits a lamp post and is brought to rest in 0.1 s. What is the average force of the truck?","[""-408 kN"",""-508 kN"",""-608 kN"",""-708 kN""]",3
"A tennis ball moving horizontally to the left at 40 m/s hits a racket and rebounds horizontally to the right at 30 m/s. If the mass of the ball is 100 grams, find the impulse of the force (in kg-m/s) exerted on the ball by the racket.]","[""1"",""-1"",""7"",""12""]",2
"Two steel balls of masses 500 kg and 50 kg, respectively are placed with their centers 0.5 m apart. The two balls attract with a force of","[""6.67 x 10<sup>-10<\/sup> N"",""6.67 x 10<sup>-7<\/sup> N"",""6.67 x 10<sup>-8<\/sup> N"",""6.67 x 10<sup>-3<\/sup> N""]",2
"A 50 g mass hangs at the end of the spring. When 20 grams more are added to the end of the spring, it stretches 7 cm more. Fine the spring constant.","[""2.8"",""2.9"",""4.3"",""2.5""]",0
"Determine the submerged depth of a cube of steel 0.3 m on each side floating in mercury. The specific gravities of steel and mercury are 7.8 and 13.6 respectively.","[""0.155 m"",""0.165 m"",""0.134 m"",""0.172 m""]",3
"A block of wood floats in water with 5 cm projecting above the water surface. When placed in glycerine of specific gravity of 1.35, the block projects 7.5 cm above the liquid. Determine its specific gravity.","[""0.514"",""0.704"",""0.836"",""0.658""]",3
"A solid cube material is 0.75 cm on each side. If it floats in oil of density 800 kg/m<sup>3</sup> with one-third of the block out of the oil, what is the density of the material of the cube?","[""533 kg\/m<sup>3<\/sup>"",""523 kg\/m<sup>3<\/sup>"",""513 kg\/m<sup>3<\/sup>"",""543 kg\/m<sup>3<\/sup>""]",0
"A hollow cylinder 1 m in diameter and 2 m high weighs 2825 N. How many kN of lead weighing 110 kN/m<sup>3</sup> must be fastened to the outside bottom of the cylinder to make it float with 1.5 m submerged in water?","[""8.5 kN"",""6.5 kN"",""1.5 kN"",""9.5 kN""]",0
"How long must a current of 5 amperes pass through a 10-ohm resistor until a charge of 1200 coulombs passes through?","[""3 min"",""1 min"",""4 min"",""2 min""]",2
"What is the power required to transfer 97,000 coulombs of charge through a potential rise of 50 volts in one hour?","[""0.5 kW"",""1.3 kW"",""0.9 kW"",""2.8 kW""]",1
"How much oil at 200°C must be added to 5 grams of the same oil at 20°C to heat it to 70°C?","[""12.39 grams"",""29.12 grams"",""19.23 grams"",""23.91 grams""]",2
"The temperatures of three different liquids are maintained at 15°C, 20°C and 25 °C respectively. When equal masses of the first two liquids are mixed, the final temperature is 18°C and when equal masses of the last two are mixed, the final temperature is 24°C. What temperature will be achieved by mixing equal masses of the first and last liquid?","[""15.87\u00b0C"",""10.30\u00b0C"",""8.65\u00b0C"",""23.57\u00b0C""]",3
"Three forces, 20 N, 30 N, and 40 N are in equilibrium. Find the largest angle(in degrees) they make with each other.","[""104.48"",""105.58"",""106.69"",""107.96""]",0
"Two forces of 20 units and 30 units act at right angle. What is the magnitude of the resultant force?","[""36"",""42"",""40"",""44""]",0
"What is the magnitude of the resultant force of the two forces 200 N at 20 degrees and 400 N at 144 degrees?","[""332.5N"",""323.5N"",""313.5N"",""233.5N""]",0
"A load of 100 lb. is hung from the middle of the rope, which is stretched between two rigid walls 30 ft. apart. Due to the load, the rope sags 4 feet in the middle. Determine the tension in the rope.","[""165 lbs."",""173 lbs."",""194 lbs."",""149 lbs.""]",2
