question,choices,answer
"If the inertia is 90 lb. ft<sup>2</sup> and the speed of the driven shaft is to be increased from 0 to 2500 rpm in 5 seconds, shaft material is of SAE 4140 with yield strength of 110000 lbs./in<sup>2</sup>, find the clutch starting torque in in. lb ft.","[""159"",""128"",""146"",""191""]",2
"The rigidity of polymer can be increased by","[""fumace melting"",""normalizing"",""crystallization"",""shot opening""]",2
"The difference between cast steel and cast iron","[""cast steel has usually less than 1 %"",""while cast iron has 2% or 3.6% carbon range"",""cast iron has lower strength more brittle and has lower ductility than cast steel"",""all of these""]",2
"It is a general practice to use the following allowable stresses 4000 psi for main transmitting shaft and 8500 psi for small short shafts and counter shaft for line shaft carrying pulley it is ______ psi.","[""7800"",""7000"",""6000"",""6500""]",2
"How many 5/16 inch holes can be punch in one motion in a steel plate made of SAE 1010 steel 7/16 inch thick using a force of 55 tons. The ultimate strength for shear is 50 ksi and use 2 factor of safety","[""5.8"",""3.7"",""5"",""6.5""]",2
"Drilling machine cannot do","[""reaming"",""spot facing"",""lapping"",""broaching""]",1
"Material charges in foundry melting operation are composed of","[""limestone, foundry coke and silica sand"",""steel scrap alloys and charcoal\/foundry coke"",""iron ore, quartz and charcoal"",""scrap wood alloys and limestone""]",0
"________is a work-supporting device which is bolted to the saddle of the lathe machine. It travels with the cutting tool it is a prevention of the springing away of the workpiece from cutting tools","[""rubber-flex collets"",""tool post"",""follower rest"",""carriage stop""]",2
"Almost always the soldering materials are a combination of the following alloys","[""all of these"",""lead &amp; tin"",""tin &amp; antimony"",""lead &amp; antimony""]",1
"The most popular of all soldering materials in use has composition of.","[""45\/55% tin &amp; lead"",""50\/50% tin &amp; lead"",""all of these"",""60\/40% tin &amp; lead""]",1
"The relative strength of a butt welding could be safety assumed as____% efficiency.","[""95"",""98"",""90"",""92""]",2
"Which of the following raw materials are used in the foundry molding operation?","[""silica sand, bentonite, flour\/paste water"",""silica sand paste,graphite electrode"",""silica sand and paste"",""silica sand, linseed oil, flour""]",0
"The following are parts of a micrometer caliper except for","[""thimble"",""head screw"",""spindle"",""anvil""]",1
"To avoid brittleness of weld or the residual stress in the welding it is normally stress relieved of___","[""normalizing"",""tempering"",""flame hardening"",""annealing""]",1
"Steel with certain % of carbon maximum can readily be welded by all process and the resulting strength of the portion welded is as strong as the base material","[""0.15% C max"",""0.35 % C max"",""0.25 % C max"",""0.30%C max""]",3
"A kilowatt is equal to _________","[""8851.2 in-lb\/sec."",""1140 joule\/sec."",""57 BTU\/min"",""44.200 ft. \u2013lb.\/min.""]",2
"Molybdenum-chromium-nickel steel designation","[""SAE48xx"",""SAE43xx"",""SAE56xx"",""SAE46xx""]",1
"Single forces which produces the same effect upon a mass replacing two or more forces acting together is called","[""vector"",""resultant"",""component of forces"",""resolution""]",1
"Permissible variation of the manufactured/machined dimension is called ___________","[""intolerance fits"",""deviation"",""allowance"",""tolerance""]",3
"Peculiar strength of the metal to resist being crushed","[""shear strength"",""ultimate strength"",""compressive strength"",""elastic limit""]",2
"What pressure is required for punching a hole 2” dia thru ¼” steel plates?","[""40 tons"",""50 tons"",""45 tons"",""35 tons""]",0
"What is the working strength of a 2” bolt which is screwed up tightly in a packed joint when the allowable working stress is 12,000 psi","[""20.4 ksi"",""22.4 ksi"",""23.4 ksi"",""18 ksi""]",0
"Determine the bursting steam pressure of a steel shell with diameter of 10 inches and made of ¼ thick steel plate. The joint efficiency is at 70% and the tensile strength is 60 ksi","[""4200 psi"",""10.5 ksi"",""42.8 ksi"",""8500 psi""]",0
"Commonly used by steel melter as deoxidizer because of its easy availability and cheap price","[""silicon"",""aluminum"",""zinc"",""manganese""]",1
"Curve formed by the path of a point on a straight line as it rolls along a convex base curve. The base curve is usually a circle and generally used as the profile of gear tooth.","[""axial plane"",""involute"",""arc or recess"",""arc of action""]",1
"Resultant of two or more component forces is called___________","[""composition of forces"",""resultant"",""component"",""collinear of forces""]",0
"A material having a high electrical resistance and should not be used for conductor of electric current","[""alloyed magnesium"",""silicon base alloy"",""nickel"",""zinc""]",2
"A radian is equal to_________","[""57.020\u00b0"",""57.296\u00b0"",""57.706\u00b0"",""57.190\u00b0""]",1
"It improves red hardness of steel","[""silicon"",""lead"",""cobalt"",""manganese""]",2
"Designated pipe color used in communication","[""silver gray"",""aluminum gray"",""bare"",""white""]",3
"The design stress and factor of safety are related in the following manner","[""design stress = ultimate stress\/ factor of safety"",""ultimate stress = factor of safety \/ design stress plus concentration factor"",""factor of safety = design stress \/ ultimate stress"",""design stress = factor of safety \/ times stress concentration factor""]",0
"Not adaptable to welding due to low tensile strength and poor ductility etc","[""copper parts"",""cast iron materials"",""aluminum parts"",""bronze parts""]",2
"Bearing surface that completely surrounds the journal is also called _______","[""offset bearing"",""full bearing"",""centrally loaded bearing"",""babbit bearing""]",1
"The purpose of lubrication is as mentioned except","[""to lighten the load"",""prevent corrosion\/oxidation"",""prevent adhesion"",""cool the moving elements""]",0
"Tools usually used in wood pattern making in foundry shop.","[""saws and chisels"",""band saw"",""knives and drills"",""drill machine""]",0
"________is a plane perpendicular to the axial plane and to the pitch plane in gears the parallel axes; and the plane of rotating coincide","[""tangent plane"",""straight plane"",""transverse"",""reference plane""]",2
"A 36 tooth pinion with a turning speed of 300 rpm drives 120 tooth gear of 14 ½ degrees involute full depth pressure angle. What would be the speed of the driven gear?","[""1000 rpm"",""100 rpm"",""90 rpm"",""140 rpm""]",2
"Several force which can be combined is called.","[""resultants"",""composition of forces"",""components"",""collinear forces""]",2
"The surface along the fillet curves or between the fillets radius of the two adjacent tooth or a gear","[""bottom land"",""flank"",""fillet"",""top land""]",0
"The lack of backlash in a spur gear design/operation may result to __________","[""overloading"",""jamming"",""overheating"",""all of these""]",3
"The distance from a point on a screw thread to a corresponding point on the next thread measure along the axis","[""flank"",""lead"",""crest"",""pitch""]",3
"As recommended the center to center distance between sprockets should not be less than ____ times the bigger sprocket","[""2.216"",""1 3\/4"",""1 1\/2"",""2.59""]",2
"Machine shop instrument for checking the flatness of plane surfaces to 10ths of thousandths of a centimeter","[""blade type micrometer"",""dial caliper"",""planimeter"",""micrometer""]",2
"Molybdenum steel standard designation SAE ___________","[""88xx"",""48xx"",""40xx"",""46xx""]",2
"Determine the minimum mean diameter of a taper pin for use to fix a lever to a shaft if it is transmit a max torque of 700 in-lbs. The shaft diameter is 2 inches and the material allowable stress is 15000 psi. Use factor of safety of 2.","[""7.0 mm"",""7.2 mm"",""5.2 mm"",""6.2 mm""]",3
"Recommended design practice for steel lineshafting to limit the linear deflection to ________ inch/foot of length (maximum)","[""0.020"",""0.010"",""0.012"",""0.15""]",1
"A link has a load factor of 0.8 the surface factor of 0.8 ; the surface factor is 0.92 and the endurance strength is 28000 psi. Compute the alternating stress of the link if it is subjected to a reversing load. Assume a factor of safety of 3.","[""8150"",""10920"",""9,333"",""7260""]",2
"For acceptable ideal range of tightness which may result from the application of specific combination of allowances and tolerances.","[""allowance limit"",""tolerance limit"",""interference"",""Fit""]",3
"Determine the safe wall thickness of a 30 inches steel tank with internal pressure of 7.82 MPa. The yield stress of material is at 275.48 MPa. The factor of safety to use is 2.0.","[""\u00be inch"",""232.6 cm"",""21.6 mm"",""5\/8 inch""]",2
"The recommended center distance of sprockets should not be less than _________ times the diameter of bigger sprocket","[""1.75"",""2"",""1 \u00bd"",""2 \u00bc""]",2
"An occupant moves toward the center of a merry go around at 6 meters/sec. If the merry go round rotates at 6 rev./min. Compute the acceleration component of the occupant normal to the radius","[""6.79"",""8.29"",""7.54"",""6.11""]",2
"The absolute viscosity of the fluid divided by its density expressed in same term of units is also called _________","[""centistokes"",""kinematic viscosity"",""Petroffs equation"",""light petroleum oil""]",1
"Find the tooth thickness on the tooth circle of a 20 degree full depth in volute tooth having a diametral pitch of 3, circular pitch of 1.0472 and whole depth of tooth at 0.60.","[""10.7 mm"",""13.2 mm"",""10.1 mm"",""7.9 mm""]",1
"It is required that pipes bigger than ________ mm. should not be screwed but flanged","[""76.2"",""63.5"",""2 \u00bc inch"",""68.5""]",1
"An eyebolt is lifting a block weighing 350 lbs. The eyebolt is of SAE C 1040 material with S<sub>u</sub> = 67 ksi and S<sub>2</sub> = 55 ksi what is the stress area (in inches square) of the bolt if it is under the unified coarse series thread?","[""1341"",""0.1134"",""0991"",""1043""]",1
"Formed by the intersection of the adjacent flanks of adjacent threads when extended is called.","[""crest apex"",""all of these"",""sharp root"",""sharp crest""]",2
"In designing the spoke or wheel arm of a flywheel it is ideal to consider that the cross-sectional area of the spoke at rim side should not be less than ________of the cross area at the hub side","[""80%"",""2\/3"",""90%"",""3\/8""]",1
"Find the number of active coils of a No. 8 wire Helical Spring with index of 6, steady load with spring rate of 42.5 lb/in . Maximum allowable stress is 60 ksi","[""25"",""28"",""29"",""22""]",0
"The cutting up to 70% is best for drilling extremely hard metals and for soft materials ______degrees may be applied","[""60"",""45"",""40"",""48""]",2
"_________is the process necessary to reduce the brittleness in alloy steel","[""martempering"",""carburizing"",""normalizing"",""tempering""]",3
"The total machinery weight plus the foundation weight should be well distributed in the corresponding soil area which is enough to cause a bearing stress within the safe bearing capacity of the soil with a factor of safety of _________.","[""4.5"",""3"",""4.2"",""5.0""]",3
"The total weight of 2 steel plates size ¾” x 3’ x 20 ft. is","[""1838 lbs."",""1698 lbs."",""3676 lbs."",""1848 lbs.""]",0
"Steel springs are made of high carbon steel heat treated and/or cold worked to a high elastic limit to get good elastic deflection. In general the carbon content is at _________.","[""0.40% or more"",""0.65% or more"",""0.5% or more"",""0.66% or more""]",2
"In a chain drive design for large speed reduction it is preferable to use a double reduction or compound type of transmission instead of single two sprockets transmission. Drives should type be so designed that the angle between two tight chain strand does not exceed _____ degrees.","[""45"",""60"",""55"",""90""]",0
"Method of finishing/shaping a machine part of exceptionally high carbon or high chromium steel parts (orveryhard material)","[""using oxygen lanching"",""using abrasive grinding"",""machining using carbine insert"",""machining using high speed tool steel""]",1
"Alloy steel used in manufacturing bolts studs tubings subjected to torsional stresses","[""AISI 3141"",""AISI 2330"",""AISI4830"",""AISI 4310""]",1
"Which of the following is not a viscoelastic material?","[""Teflon"",""plastic"",""metal"",""all of these""]",2
"A resulting force that replace two or more forces acting together","[""vector"",""couple"",""resultant"",""equilibrant""]",2
"Stress relieving is also_________ for the purpose of reducing the internal stresses of steel material/metal","[""tempering"",""normalizing"",""all of these"",""annealing""]",0
"Matensite (stainless steel) contains 4 to 26% Cr. And a maximum of ______% nickel","[""2.5"",""3.25"",""3.5"",""2.0""]",0
"Compute the deflection of a 18 coils helical soring having a load of 100 kgs. The modulus of elasticity in shear of spring is 96.62 GPa, OD of 9 256 cm and with diameter of 9 525 mm. The spring is square and ground ends.","[""9 mm"",""101 mm"",""112 mm"",""14 mm""]",1
"A flanged bolt coupling has ten (10) steel 25.4 mm diameter bolts evenly tighten around a 415 mm bolt circle. Determine the torque capacity of the connection if the allowable shearing stress in the bolt is 50 MN/m<sup>2</sup>","[""59.95 KN-m"",""52.6 KN-m"",""46.15 KN-m"",""43.8 KN-m""]",1
"The material that can cut/wear hardest substance subjected to:","[""carbide"",""abrasive"",""tungsten"",""vanadium""]",1
"A ridge of uniform section in the form of a helix cut around the circumference of a cylinder and advancing along the axis","[""thread roots"",""helix thread"",""screw threads"",""chamfers""]",2
"Cast iron flywheels are commonly designed with factor of safety of","[""10 to 13"",""10 to 12"",""10 to 14"",""8 to 13""]",0
"Class of material exhibiting decreased electrical conductivity with increasing temperature","[""aluminum"",""p-type semiconductors"",""metals"",""n-type semiconductors""]",2
"The welding made along the edges of two parallel plates is called ______","[""groove joint"",""fillet joint"",""edge joint"",""corner joint""]",2
"Not part and in fact should not be used in the steel melting process","[""coke"",""silicon"",""zinc"",""aluminum""]",0
"Rule of thumb in calculating the Equipment foundation mass should be ____ times the weight of the machinery it is supposed to support","[""3-5"",""3-6"",""3-9"",""2-4""]",0
"The strength of non-ferrous alloys is at maximum at room temperature while that of ferrous metal has a maximum strength at_______ °F","[""400"",""1200"",""450"",""350""]",0
"A 76.2 mm diameter shafting of SAE 1040 grade cold rolled, having a yield point of 50 ksi and with a ¾ x ¾ x 5 inches key. Compute the minimum yield point in the key in order to transmit the torque of the shaft. The factor of safety to used is 2 and Sys = 0.5Sy.","[""39.120 Ksi"",""42.130 Ksi"",""279.20 Ksi"",""47.120 Ksi""]",3
"The ratio of stress acting on an elastic substance to the decrease in volume per unit volume","[""bulk modulus"",""modules of resilience"",""elastic limit"",""modules of elasticity""]",0
"The normal helix angles in helical gear is recommended in the range of ______degrees.","[""less than 18"",""20 to 35"",""15 to 25"",""20 to 30""]",2
"Type of bolt commonly used in the construction that is threaded in both ends","[""stud bolt"",""acne threaded bolts"",""hex bolt"",""square threaded bolts""]",0
"It is rigid piece which serves to transmit force from a piece another piece or to cause/ control motion","[""follower"",""crank"",""cam motion"",""link""]",3
"A 20 kgs. cast iron piece rest on a plain horizontal aluminum surface. To move the object it needs a force of 7 lbs. The density of AI is 0.098 lb/in<sup>3</sup> and iron is 0.260 lb/in<sup>3</sup>","[""0.172"",""0.186"",""1.601"",""0.160""]",3
"Iron based alloy containing 9-16% chromium","[""Mn Hadfield steel"",""chrome-moly steel"",""stainless steel C"",""high chrome steel""]",2
"It is ideal for maximum quietness in sprockets drive operation to choose _____ or more teeth","[""24"",""18"",""27"",""21""]",2
"All associated with standard material specification except","[""American Iron and Steel Institute"",""Society of Automotive Engineers"",""Southeast Asia Iron and Steel Institute"",""American Society for Testing Materials""]",2
"For stable equipment foundation the total combined engine driven equipment and foundation center of gravity must be kept below the foundation’s too that usually about ______ times the usual total combined weight of the machinery it is supposed to support.","[""A 3 to 4"",""3 to 7"",""2 to 4"",""3 to 5""]",3
"A triple thread worm has a pitch diameter of 3 inches. The wheel has 25 teeth and a pitch diameter of 5 inches. Material for both the worm and the wheel is of phosphor bronze. Compute the helix angle (Tan α)","[""0.20"",""0.30"",""0.40"",""14""]",0
"A cylinder tank with 10” inside diameter contains oxygen gas at 2500 psi. Calculate the required wall thickness in (mm) under stress of 28 000 psi","[""11.34 mm"",""10.24 mm"",""12.44 mm"",""10.54 mm""]",0
"The process of peening the joint portion immediately after the welding greatly improves the fusion structures avoids possible cracking, avoids possible distortion etc. Peening can also _______ process at the same time","[""tempering"",""martampering"",""normalizing"",""annealing""]",0
"The distance between rivet center nearest each other in adjacent rows is called ______","[""pitch"",""back pitch"",""margin"",""diagonal pitch""]",3
"A major alloy in tool steel","[""Cr"",""Fen"",""Cobalt"",""Mn""]",0
"A rule of thumb the speed limit of flywheel rim speed should be 6000 fpm for cast iron material and for cast steel flywheel rim at _______ meters/min","[""3050"",""4500"",""7000"",""10000""]",3
"Should two equal and opposite collinear forces is added to the forces already in equilibrium, which of the following statement is true?","[""Unbalanced moment is maintained"",""Equilibrium is maintained"",""Equilibrium is disturbed"",""it creates an unbalanced situation""]",1
"A pair of gear with gear ratio of 3 and 60 gear teeth of 14 ½ degree full depth tooth. The diametral pitch is 10. Compute the tooth thickness on the pitch circle","[""0.570 inch"",""0.352 inch"",""0.157 inch"",""0.142 inch""]",2
"__________ addition imparts resistance to atmospheric corrosion in steel etc.","[""aluminum bronze"",""manganese"",""copper"",""bronze""]",2
"The width of a tooth space exceeds the thickness of each of the engaging tooth on the pitch circle ________","[""allowance"",""bottom land"",""top land"",""backlash""]",3
"Distance measured perpendicular to the axis between the crest of the thread and the root of its mating thread in a thread assembly of screws","[""tolerance class"",""crest truncation"",""crest clearance"",""tolerance limit""]",2
"Percentage of cut on the return stroke of hacksaw blade is________","[""21"",""3 %"",""1 %"",""0 %""]",3
"__________ is also called strain hardening","[""work hardening"",""quenching"",""annealing"",""normalizing""]",0
"Imaginary formed by the intersection of the flanks of a thread when extended is called _______","[""Sharp Crest"",""Sharp root"",""Root apex"",""All of these""]",3
"Compute the maximum deflection of a 20 coils helical spring having a load of 75 kgs. The spring is a square/ground ends with modulus of elasticity in shear of 79.84 GPa outside diameter of 101.6 mm wire diameter of a 9525 mm","[""140.7 mm"",""112.7 mm"",""15.17 mm"",""126.7 mm""]",3
"_______ forces means when their lines of action can be extended to meet to one point","[""concurrent"",""centroids"",""collinear"",""resultants""]",0
"The welded joints permit placing the added metal exactly where needed and produce an integral structure which can develop _____% efficiency on any thickness of section specially for mild steel materials","[""95%"",""85%"",""100%"",""90%""]",2
"A keyed sprocket deliver a torque of 778 8 Nm thru the shaft of 54 mm OD . The key thickness is 1. 5875 cm and the width is 1.11 cm compute the length of the same key. The permissible stress value of 60 MPa for shear and 90 MPa for tension","[""39.12 cm"",""4.82 cm"",""52.22 cm"",""4.32 cm""]",3
"Compute the cutting speed in fpm of a workpiece with 2 inches diameter and running at 100 rpm?","[""72"",""102"",""62"",""52""]",3
"One horsepower is equal to _____________","[""556 ft.lb\/sec"",""748 Nm\/sec"",""746 joules\/sec"",""42.4 BTU\/min.""]",2
"Compute the diameter of a solid shaft transmitting 75 Hp at 1800 rpm. The nature of the load and the type of service is such that the allowable Ss based on pure torsion is 6000 psi","[""1 7\/8\u201d"",""2 1\/16\u201d"",""1 5\/16\u201d"",""3 1\/8\u201d""]",2
"Compute the safe wall thickness of a 76.2 cm diameter steel tank. The tank is subjected to 7.33 MPa pressure and the steel material has yield stress of 215.4 MPa. The factor of safety to use is 3","[""1 \u00bd inches"",""3.89 cm"",""4.09 cm"",""3.69 cm""]",1
"A foot rule has how many 1/8”?","[""96"",""48"",""120"",""108""]",0
"An elevator weighing 2000 lbs. is moving vertically upward with an acceleration of 3 ft./sec<sup>2</sup>. A man standing in said elevator weighs 180 lbs. Compute the tension in the supporting cable under this condition","[""2180 lbs."",""2191 lbs."",""1820 lbs."",""2366 lbs.""]",3
"A watt is equivalent to _________","[""42.4 BTU\/min."",""1 Nm\/sec"",""44.20 ft.lb\/min."",""all of these""]",1
"50% of ½ is","[""1\/100"",""0.25"",""25"",""001""]",1
"The capsule orbits of the earth 180 km above the surface. In what velocity in m/s necessary for a circular orbit condenser the earth radius at 6400-km and at 9.2 m/sec<sup>2</sup>?","[""8864"",""7016"",""7780"",""8058""]",2
"A small countershaft is 1 1/2 inch in diameter and has an allowable stress of 8500 psi. Find the horsepower delivered by the shaft at a speed of 125.7 rad/sec.","[""720"",""1.4"",""13.31"",""14.72""]",2
"A wheel accelerates from rest with a = 5 radian/sec-sec. Compute how many revolutions made in 4 seconds?","[""5.71 rev"",""6.36 rev"",""7.00 rev"",""20.00 rev""]",1
"The shaft is subjected to a steady load of 36,000 in lb. at a shear stress of 10,000 psi. Compute the diameter of the said shaft in inches","[""1 7\/8"",""2 \u00bc"",""3"",""2 \u00be""]",2
"What minimum distance can a truck side on a horizontal asphalt road if it is travelling 25 m/s? The coefficient of sliding friction between asphalt and rubber tire is at 0.6. the weight of the truck is 8500 kg.","[""44.9"",""58.5"",""53.2"",""63.8""]",2
"A Keyed gears deliver a torque of 912.4 Nm thru its shaft of 63.5 mm outside diameter. If the key has thickness of 15.875 mm and width of 11.1125 find the length of the key. Assume the permissible stress values of 61.2 MPa for shear and tension at 99.8 MPa.","[""47.42 mm"",""39.72 mm"",""42.22 mm"",""46.92 mm""]",2
"A band brake is to absorb 5 Hp at 200 rpm. The maximum pressure of the lining and drum is 120 psi. the angle of wrap is 3.6 radians the width of the band is 3 inches and f = 0 15. Find the forces at the tight side. The diameter of the drum is at 8 inches","[""2680 lbs."",""2880 lbs."",""3880 lbs."",""2980 lbs.""]",1
"A liquid full bucket is to be rotated in the vertical plane. What minimum angular velocity in radian/sec is needed to keep the liquid no spilling out if the rotating arm is 1.2 meters","[""2.26"",""25.6"",""3.10"",""2.86""]",3
"Compute the speed a satellite must have to orbit the earth at an elevation of 100 km. Earth’s radius is at 6400 km. Assume no change of gravity with the elevation","[""6320 m\/s"",""7120 m\/s"",""8740 m\/s<sup>2<\/sup>"",""7920 m\/s""]",3
"A 16 ft. steel lineshaft has no bending action except its own weight. What power in Hp can the shaft deliver at a speed of 200 rpm. Consider that the torsional deflection will not exceed 0.008/ft. of length","[""13.2"",""15.8"",""24.4"",""14.6""]",3
"The torsional deformation of a SAE 1040 steel shaft is to 0.8° in a length of ½ meter. The shear stress is 69 Mpa. Compute the diameter of the shaft in millimeter. Steel modulus of elasticity is 79,300 Mpa or N/mm<sup>2</sup>","[""51"",""50"",""75"",""62""]",3
"Compute how many 3/8 inch diameter set screws required to transmit 3 Hp at a shaft speed of 1000 rpm. The shaft diameter is 1 inch","[""1 \u00bd"",""2"",""3"",""1""]",1
"A pair of gear/pinion of 42 tooth and 18 tooth with a diametral pitch of 0.7874 teeth/cm and the addendum is 0.8/p and dedendum 1/p. The gear pressure angle of 20°. Compute the center distance of the pair of gears in meters","[""0.5026 m"",""0.3426 m"",""0.3516 m"",""0.4013 m""]",3
"Determine the width of a 6 ply rubber belt required for a ventilating fan running at 150 rpm driven from a 12 inch pulley on a 70 Hp at 800 rpm. The center distance between pulley is 12 ft. and the rated belt tension is 78.0 lb/in width","[""12\u201d"",""8\u201d"",""10\u201d"",""15\u201d""]",0
"Compute for the torsional deflection in degrees of a 110 mm diameter, 1.4 m long shaft subjected to a twisting moment of 3 x 10<sup>6</sup> N-mm. The torsional modulus of elasticity is 83000 N/mm<sup>2</sup>","[""0.27"",""0.31"",""0.20"",""0.24""]",2
"Find the torsional moment (in Newton-mm ) developed when the shaft delivers 20 kw at 200 rpm","[""0.85 x 10<sup>6<\/sup>"",""1.0 x 10<sup>6<\/sup>"",""1.20 x 10<sup>6<\/sup>"",""2.10 x 10<sup>6<\/sup>""]",1
"Determine the load in kN on a 25 mm diameter 1200 mm long steel shaft if its maximum elongation exceeds 1 mm","[""83"",""125"",""103"",""93""]",0
"Find the thickness of a metal needed in the semi-spherical end of a cylinder vessel 0.70 meter in diameter subjected to an internal pressure of 2.7 N/mm<sup>2</sup>. the material is mild carbon steel and tensile stress is 69 N/mm<sup>2</sup>.","[""5.2 mm"",""6.02"",""7.53 mm"",""6.84 mm""]",3
"A 102 mm diameter shaft is driven at 3000 rpm by a 300 Hp prime mover. The shaft drives a 121.9 cm diameter chain sprocket having 85% output efficiency. Compute the torque in in-lb developed in the shaft","[""5,6000"",""7,100"",""8,150"",""6,300""]",3
"Compute for the induced/compressive stress, in kPa, of a steel solid shafting of 50 mm diameter and 800 mm in length that is subjected to an increase of temperature by 80 degrees C","[""181,816"",""242,816"",""218,182"",""196,560""]",3
"A mass weighing 56 lbs. rests on a horizontal surface. The force needed to move along the surface is 20 lbs. determine the coefficient of friction","[""0.0"",""0.112"",""0.36"",""0.28""]",2
"Determine the time in seconds, to saw a rectangular magnesium bar 5 in. wide and 2 in. thick if the length of cut is 5 in. The power hacksaw does 120 strokes/min and the feed/stroke is 0.127 mm","[""189"",""500"",""99"",""20""]",1
"A car travels with an initial velocity of 10 m/sec or 36 km/hr. If it is decelerating at rate of 3 m/sec-sec, how far in meters does it travel before stopping?","[""17"",""21"",""19"",""15""]",0
"Compute for the twisting moment in in-lb developed when the shaft delivers 20 Hp at 1200 rpm","[""1166"",""915"",""1050"",""945""]",2
"In an Oxy-Acetylene manual welding method to weld a 3 ½ ft. long seam in a 0.375” thick steel plate at a consumption rate of 9 ft<sup>3</sup>/ft for oxygen and 7 ft<sup>3</sup>/ft for acetylene. Compute for the total combined gas consumption in ft<sup>3</sup>","[""48"",""24.5"",""56"",""31.5""]",2
"A cylinder tank with 10 inches inside diameter contains oxygen gas at 2500 psi. Calculate the required wall thickness in millimeter under stress of 28000 psi","[""10.54"",""11.34"",""10.24"",""12.24""]",1
"Compute for the load in kN on a 3 cm diameter, 100 cm long steel rod if its maximum elongation exceed 0.12 cm","[""178"",""196"",""148"",""287""]",0
"A baseball is thrown straight upward with a velocity of 20 m/s. Compute for the time elapsed for the baseball to return. Assume for a zero drag.","[""1.84"",""2.2"",""2.50"",""2.04""]",3
"Compute for the polar section modulus of an SAE 1060 shafting having a diameter of 3 inches. Use a factor of safety of 2 and design stress at 8000 psi","[""4.7"",""6.1"",""4.2"",""5.3""]",3
"Find the torsional deflection, in degrees of a solid steel shaft 110 mm OD 1.4 m long subjected to 3.1 x 10<sup>6</sup> N-mm. The torsional modulus of elasticity is 80,000 N/mm-mm","[""0.22"",""0.195"",""0.28"",""0.24""]",0
"A short shaft transmits 200 hp at 300 rpm. Determine the diameter of the shaft in inches.","[""5"",""2"",""4"",""3""]",3
"Forces not on the same plane are called","[""Component"",""Resolution"",""Non-coplanar"",""Composition of forces""]",2
"The distance between the center of oscillation and the point of suspension is called ____","[""center of percussion"",""center of gravity"",""radius of oscillation"",""Fix axis""]",2
"If the velocity is variable and regularly/constantly increasing the rate of change is called ____","[""Moment"",""Motion"",""Constant work"",""Acceleration""]",3
"______is a kinematic chain in which one link is considered fixed for the purpose of analysis but motion is possible in other links","[""Sprocket chain"",""Belting"",""Mechanism"",""Frame""]",3
"__________ is one of the rigid members/bodies joined together to form a kinematic chain","[""Coplanar"",""Link"",""Frame"",""All of these""]",1
"The resultant of a pair of equal forces but opposite in direction is called ______","[""Non-concurrent"",""Concurrent"",""Resultant"",""Couple""]",3
"The helical and herringbone gear teeth cut after heat treatment should have a hardness in the range of 210/300 BHN. The pinion gear teeth hardness, on the other hand ideally/normally should be at ______ BHN","[""250\/320"",""350\/380"",""400"",""340\/350""]",3
"As a rule the center to center distance between sprocket should not be less than ____ times the diameter of the bigger sprocket and not less than 30 times the pitch nor more than about 50 times to pitch","[""2.5"",""2"",""3"",""1.5""]",3
"A single forces which produces the same effect upon a mass as two or several forces acting together is called ______.","[""components"",""resultant"",""composition of forces"",""resolution of forces""]",1
"All forces in the same plane are called ______","[""Parallel"",""Coplanar"",""Couple"",""Resultant""]",1
"The forces of attraction between two bodies is directly proportional to the product of their masses and inversely proportional to distance square between their centers. This law is ________","[""Law of motion"",""Law of gravitation"",""Newton\u2019s law"",""Hook\u2019s law""]",1
"Gears are manufactured usually in the following processes: milling, generating, shaving, grinding and _____ which is also used.","[""Blanking"",""Heat treatment"",""Molding"",""Dinking""]",0
"Any object thrown upward will return to earth with the magnitude of the terminal velocity equal to","[""50% of the initial velocity"",""80% of the initially velocity"",""About 90% of the initial velocity"",""the initial velocity""]",3
"Flat belt that is too tight will induce strain on the bearing and belt ________.","[""result to uneconomical operation"",""suffer\/shafter"",""life will be shortened"",""will be sheared\/cut""]",2
"The resulting cross-sectional area of the tensile test specimen divided by the specimen original area is called ________.","[""% elongation"",""impact test"",""charpy test"",""izod test""]",0
"SAE 51xxx belongs to the________ steel family","[""chromium"",""Carbon"",""Manganese"",""Nickel""]",0
"In itself, it is a lubricant and usually one of the important elements in casting non-ferrous metals like bronze, for example","[""Antimony"",""Lead"",""Zinc"",""Babbit""]",1
"Gasket material which should avoid hot liquid/steam application.","[""Asbestos fiber"",""Rubberized"",""Wool"",""Nylon fiber""]",1
"The same material properties all over/direction and at any particular point in a structural member is _____.","[""Isentropic"",""Homogenous"",""Isotropic"",""All of these""]",2
"Arc produced by two tungsten electrodes into which a jet of hydrogen is directed","[""Hydrogen lancing"",""All of these"",""Electro-beam welding"",""Atomic hydrogen welding""]",3
"What is the carbon content range of SAE 4140 chrome-Moly steel after heat treatment?","[""0.30\/0.45"",""0.38\/0.45"",""0.30\/0.50"",""0.38\/0.43""]",3
"Actual torque ratio of a gear set divided by its gear ratio","[""clearance"",""contact ratio"",""efficiency"",""approach ratio""]",2
"A low coefficient of expansion, corrosion resistant weak in strength and used for non-ferrous application as an alloying element","[""Aluminum"",""copper oxide"",""copper"",""aluminum oxide""]",0
"For better mounting of bearing it is preferred to heat the inner ring the range of 200°F and ___ but never more than ______°F as overheating might reduce the ring hardness","[""280"",""250"",""300"",""320""]",1
