question,choices,answer
"A floppy disk contains","[""Circular tracks only"",""Sectors only"",""Both circular tracks and sectors"",""None of the above""]",2
"The capacity of 3.5-inch floppy disk is","[""1.40 MB"",""1.44 GB"",""1.40 GB"",""1.44 MB""]",3
"The contribution of Konrad Zuse was long ignored because","[""He made the computers secretly"",""his computers were very complicated, and it took time for the people to recognize its power"",""of political reasons. He was German."",""All of the above""]",2
"Any method for controlling access to or use of memory is known","[""Memory map"",""Memory protection"",""Memory management"",""Memory instruction""]",1
"In what respect computers are superior to human beings?","[""Diligence"",""Intelligence"",""Both of above"",""None of above""]",0
"Com in Latin is","[""intensifying prefix"",""intensifying suffix"",""a term that means to reckon"",""None of above""]",0
"The system unit of a personal computer typically contains all of the following except:","[""Microprocessor"",""Disk controller"",""Serial interface"",""Modem""]",3
"Which of the following is related to fifth generation computers?","[""Knowledge information processing system"",""Very large-scale integration (VLSI)"",""Both of above"",""Only b""]",0
"The process of starting a or restarting a computer system by loading instructions from a secondary storage device into the computer memory is called","[""Duping"",""Booting"",""Padding"",""CPS""]",1
"MSI stands for","[""Medium Scale Integrated Circuits"",""Medium System Integrated Circuits"",""Medium Scale Intelligent Circuit"",""Medium System Intelligent Circuit""]",0
"A Pixel is _________","[""A computer program that draws picture"",""A picture stored in secondary memory"",""The smallest resolvable part of a picture"",""None of these""]",2
"A/n _____ Device is any device that provides information, which is sent to the CPU","[""Input"",""Output"",""CPU"",""Memory""]",0
"What was the nick name of the computer used by the Americans in 1952 for their H-bomb project?","[""ENIAC"",""EDSAC"",""MANIAC"",""UNIVAC""]",2
"Which is the type of memory for information that does not change on your computer?","[""RAM"",""ROM"",""ERAM"",""RW \/ RAM""]",1
"LSI, VLSI &amp; ULSI chips were used in which generation?","[""First"",""Second"",""Third"",""Fourth""]",3
"Which of the following is the largest manufacturer of Hard Disk Drives?","[""IBM"",""Seagate"",""Microsoft"",""3M""]",1
"Networking such as LAN, MAN started from","[""First generation"",""Second generation"",""Third generation"",""Fourth generation""]",3
"Which characteristic of computer distinguishes it from electronic calculators?","[""Accuracy"",""Storage"",""Versatility"",""Automatic""]",2
"Which of the following registers is used to keep track of address of the memory location where the next instruction is located?","[""Memory address register"",""Memory data register"",""Instruction register"",""Program counter""]",3
"Which of the following is not the classification of computers based on application?","[""Electronic Computers"",""Analog Computers"",""Digital Computers"",""Hybrid Computers""]",0
"Which of the following is not a type of Software","[""System Software"",""Application Software"",""Utility Software"",""Entertainment Software""]",3
"Who invented the high-level language C?","[""Dennis M. Ritchie"",""Niklaus Writh"",""Seymour Papert"",""Donald Kunth""]",0
"Primary memory stores","[""Data alone"",""Programs alone"",""Results alone"",""All of these""]",3
"After copying the content how many times can you paste?","[""1"",""16"",""32"",""Many""]",3
"WAN stands for","[""Wap Area Network"",""Wide Area Network"",""Wide Array Net"",""Wireless Area Network""]",1
"An error in computer data is called","[""Chip"",""Bug"",""CPU"",""Storage device""]",1
"The instructions for starting the computer are house on","[""Random access memory"",""CD-ROM"",""Read only memory chip"",""All of above""]",2
"1 nibble equals to","[""1 bits"",""2 bits"",""4 bits"",""8 bits""]",2
"Perforated paper used as input of output media is known as","[""paper tapes"",""magnetic tape"",""punched papers tape"",""card punch""]",0
"The secondary storage devices can only store data, but they cannot perform","[""Arithmetic Operation"",""Logic operation"",""Fetch operations"",""Either of the above""]",3
"Which American computer company is called Big Blue?","[""Microsoft"",""Compaq Corp"",""IBM"",""Tandy Svenson""]",2
"It was in 2028 BS the _________ was brought in to calculate census data.","[""IBM 1400"",""IBM 1401"",""ICL 2950"",""None of above""]",1
"Who is the inventor of ABC Computer?","[""John v. Atanasoff"",""Clifford Berry"",""Both of above"",""None of above""]",2
"Which of the following is the largest unit?","[""data"",""field"",""record"",""database file""]",3
"Find out who is not the inventor of transistors among following names","[""John Burdeen"",""William Shockley"",""Walter Brattain"",""Lee de Forest""]",3
"Which of the following is not true for a magnetic disk?","[""It is expensive relative to magnetic tape"",""It provides only sequential access to stored data"",""Users can easily update records by writing over the old data"",""All of above""]",1
"A disadvantage of the laser printer is","[""It is quieter than an impact printer"",""It is very slow"",""The output is of a lower quality"",""None of the above""]",3
"The most commonly used standard data code to represent alphabetical, numerical and punctuation characters used in electronic data processing system is called","[""ASCII"",""EBCDIC"",""BCD"",""All of above""]",0
"Which access method is used to access cassette tape?","[""Direct"",""Sequential"",""Both of the above"",""None of the above""]",1
"A Compiler is ____","[""a combination of computer hardware"",""a program which translates from one high-level language to another"",""a program which translates from one high-level to a machine level language"",""None of these""]",2
"Which unit holds data temporarily?","[""Input unit"",""Secondary storage unit"",""Output Unit"",""Primary Memory Unit""]",3
"The computer size was very large in","[""First Generation"",""Second Generation"",""Third Generation"",""Fourth Generation""]",0
"A name or number used to identify storage location devices?","[""A byte"",""A record"",""An address"",""All of above""]",2
"Which of the following is not computer language?","[""High level language"",""Medium level language"",""Low level language"",""All of the above""]",1
"Reading data is performed in magnetic disk by","[""Read\/write leads"",""Sectors"",""Track"",""Lower surface""]",0
"IBM 7000 digital computer","[""Belongs to second generation"",""Uses VLSI"",""Employs semiconductor memory"",""Has modular constructions""]",3
"Computers built before the First Generation of computers were:","[""Mechanical"",""Electro-mechanical"",""Electrical"",""None of these""]",1
"Which of the following is a way to access secondary memory?","[""Random access memory"",""Action method"",""Transfer method"",""Density method""]",0
"What is System Analysis?","[""The design of the screen the user will see and use to enter or display data"",""System analysis defines the format and type of data the program will use"",""System Analysis involves creating formal model of the problem to be solved"",""None of the above""]",2
"Which of the following devices have a limitation that we can only store information to it but cannot erase or modify it?","[""Floppy Disk"",""Hard Disk"",""Tape Drive"",""CDROM""]",3
"Which is an item of storage medium in the form of circular plate?","[""Disk"",""CPU"",""Printer"",""ALU""]",0
"Daisy wheel printer is a type of","[""Matrix printer"",""Impact printer"",""Laser printer"",""Manual printer""]",1
"A number system that has eight different symbols to represent any quantity is known as","[""Binary"",""Octal"",""Decimal"",""Hexadecimal""]",1
"The two basic types of record access methods are:","[""Sequential and random"",""Sequential and indexed"",""Direct and immediate"",""Online and real time""]",0
"Artificial Intelligence is associated with which generation?","[""First Generation"",""Second Generation"",""Fifth Generation"",""Sixth Generation""]",2
"One of a class of storage device devices that can access storage locations in any order is","[""DTE"",""DASD"",""DDE"",""DDE""]",1
"The actual execution of instructions happens in","[""ALU"",""CU"",""Memory"",""None of above""]",0
"Floppy disks are available in","[""Single side single density"",""Single side double density"",""Both of above"",""None of above""]",2
"Which of the following is not electro-mechanical computer?","[""Z3"",""ABC"",""mark I"",""ENIAC""]",3
"Which of the following is a programming language?","[""Lotus"",""Pascal"",""MS-Excel"",""Netscape""]",1
"Which converts the user data into machine readable form?","[""input unit, output unit, control unit"",""central processing unit"",""output unit"",""decoder unit""]",0
"In what respect human beings are superior to computers?","[""Diligence"",""Intelligence"",""Slavery"",""Reliability""]",1
"As compared to the secondary memory, the primary memory of a computer is","[""Large"",""Cheap"",""Fast"",""Slow""]",2
"The language that the computer can understand and execute is called","[""Machine language"",""Application software"",""System program"",""All of above""]",0
"How was the generation of computer classified?","[""by the device used in memory &amp; processor"",""by the speed of computer"",""by the model of the computer"",""by the accuracy of computer""]",0
"Which of the following is not a feature of first-generation computers","[""They used vacuum tubes or valves as main electronic component"",""They consumed lots of electricity and produced excessive heat"",""They used machine language and assembly language to program the machine"",""None of above""]",2
"CAD stands for","[""Computer aided design"",""Computer algorithm for design"",""Computer application in design"",""All of the above""]",0
"Which of the following memories has the shortest access times?","[""Cache memory"",""Magnetic bubble memory"",""Magnetic core memory"",""RAM""]",0
"A small or intelligent device is so called because it contains within it a","[""Computer"",""Microcomputer"",""Programmable"",""Sensor""]",3
"Which of the following is not a primary storage device?","[""Magnetic tape"",""Magnetic disk"",""Optical disk"",""All of above""]",3
"Who invented Analytical engine?","[""Blaise Pascal"",""George Bool"",""Charles Babbage"",""Dr. Herman Hollerith""]",2
"Model 5100 was ______ in 1957.","[""The first PC built by IBM"",""The first PC built by Apple"",""The first PC built by Motorola"",""The first PC built by Intel""]",0
"VGA is","[""Video Graphics Array"",""Visual Graphics Array"",""Volatile Graphics Array"",""Video Graphics Adapter""]",0
"A kind of scanner MICR is the short form of","[""Magnetic Ink Character Reader"",""Magnetic Ink Code Reader"",""Magnetic Ink Cases Reader"",""None""]",0
"Which of the following is not a class based on size?","[""Mainframe Computer"",""Micro Computer"",""Minicomputer"",""Digital Computer""]",3
"Which 8-bit chip was used in many of today’s TRS-80 computers?","[""Z-8000"",""Motorola 6809"",""Z-8808"",""Z-80""]",3
"Which of the following disk is fixed disk?","[""Hard Disks"",""Flash Disks"",""Blu-Ray Disks"",""DVDs""]",0
"Which of the following professions has not been affected by personal computers?","[""Medical"",""Clerical and law"",""Accounting"",""None of the above""]",3
"The word Abacus is derived from Abax, a word from","[""Latin language"",""Greek Language"",""Sanskrit language"",""Ancient Egypt""]",0
"In latest generation computers, the instructions are executed","[""Parallel only"",""Sequentially only"",""Both sequentially and parallel"",""All of above""]",2
"Which of the following memory medium is not used as main memory system?","[""Magnetic core"",""Semiconductor"",""Magnetic tape"",""Both a and b""]",2
"An online backing storage system capable of storing larger quantities of data is","[""CPU"",""Memory"",""Mass storage"",""Secondary storage""]",2
"A kind of serial dot-matrix printer that forms characters with magnetically charged ink sprayed dots is called","[""Laser printer"",""Ink-jet printer"",""Drum printer"",""Chan printer""]",1
"Which of the following does not affect the resolution of a video display image?","[""Bandwidth"",""Raster scan rage"",""Vertical and horizontal lines of resolution"",""Screen size""]",3
"Which of the following printing devices an output composed of a series of data?","[""Wire matrix printer"",""Band printer"",""Wang image printer"",""Both a and c""]",3
"Which of the following is an example of fifth generation computer?","[""PIM\/m"",""ICL 2950"",""IBM 1401"",""None of above""]",0
"Magnetic disks are the most popular medium for","[""Direct access"",""Sequential access"",""Both of above"",""None of above""]",2
"Which of the following is not a third-generation computer?","[""IBM 360"",""IBM 1401"",""PDP-8"",""HP2115""]",1
"The number of records contained within a block of data on magnetic tape is defined by the","[""Block definition"",""Record contain clause"",""Blocking factor"",""Record per block""]",2
"Mark I is also known as","[""American Sequence Controlled Calculator"",""Automatic Sequence Calculating Controller"",""American Sequence Controlled Computer"",""Automatic Sequence Controlled Calculator""]",3
"Which of the following registers is loaded with the contents of the memory location pointed by the PC?","[""Memory address registers"",""Memory data registers"",""Instruction register"",""Program counter""]",2
"Which of the following are the cheapest memory devices in terms of Cost/Bit?","[""Semiconductor memories"",""Magnetic Disks"",""Compact Disks"",""Magnetic Tapes""]",2
"MIS is designed to provide information needed for effective decision making by?","[""Consumers"",""Workers"",""Foremen"",""Managers""]",3
"Which is valid statement","[""1 KB = 1024 Bytes"",""1 MB = 1024 Bytes"",""1 KB = 1000 Bytes"",""1 MB = 1000 Bytes""]",0
"Latency time is","[""Time to spin the needed data under head"",""Time to spin the needed data under track"",""Time to spin data under sector"",""All of above""]",0
"the first general purpose computer was","[""mark1"",""eniac"",""ibn 132"",""apple ii""]",1
"the two types of RAM are","[""volatile and non-volatile"",""erasable and programmable"",""static and dynamic"",""none of the above""]",2
"which of the following loses its contents when the computer is turned off?","[""ram"",""rom"",""prom"",""none of the above""]",0
"which is the memory chip that is programmed during the manufacturing process","[""rom"",""ram"",""prom"",""eeprom""]",0
"the two types of auxiliary storage devices are","[""random and sequential access"",""mdia and midi"",""vga and svga"",""none of the above""]",0
"which of the following is a sequential access drive?","[""hard disk"",""floppy disk"",""magnetic tape"",""all of the above""]",2
"WORM stands for","[""write -on- reusable media"",""write once read many"",""write on random media"",""none of the above""]",1
"which of the following is the slowest in accessing data?","[""zip disk"",""hard disk"",""magnetic tape"",""floppy disk""]",2
"which is the reusable optical disk?","[""CD-ROMs"",""cd-r"",""worm"",""cd-rw""]",3
"which of the following is not a sequential-access device?","[""cd-rom"",""dat"",""8-mm helical scan"",""magnetic tape""]",0
"the mouse which needs a special mouse pad is","[""mechanical"",""optical"",""optomechanical"",""none of the above""]",1
"which is the technology that is used as a direct entry method in banks?","[""ocr"",""omr"",""micr"",""mcr""]",2
"Which is the technology used in the evaluation of aptitude test","[""ocr"",""omr"",""micr"",""mcr""]",1
"an input device used widely on supermarkets","[""keyboard"",""mouse"",""trackball"",""bar code reader""]",3
"Touch sensitive pad used as a pointing device in portable computers?","[""touch pad"",""mouse pad"",""touch screen"",""none of the above""]",0
"Display technique that enables a monitor to provide more resolution inexpensively","[""tuning"",""refreshing"",""interlacing"",""none of the above""]",2
"_____ is a program created in human-readable format","[""source code"",""object code"",""binary code"",""none of the above""]",0
"Which of the following is a basic feature of a word processor?","[""insert text"",""print"",""word wrap"",""all of the above""]",3
"which of the following is an advanced feature of word processor","[""font specification"",""search and replace"",""print"",""none of the above""]",0
"which of the following is represented by a series of 1s and 0s?","[""machine level language"",""high level language"",""assembly language"",""none of the above""]",0
"text-based browser","[""internet explorer"",""safari"",""lynx"",""none of the above""]",2
"www is the brainchild of","[""Tim Berners lee"",""Remington rand"",""jack Kilby"",""none of the above""]",0
"requirements of dial up connection","[""modem"",""telephone connection"",""account with internet access provider"",""all of the above""]",3
"An equipment that allows single phone connection for both ADSL and voice calls","[""splitter"",""modem"",""multiplexer"",""none of the above""]",0
"Which one of the following is not an internet protocol?","[""TCP\/IP"",""FTP"",""gopher"",""ISP""]",3
"On a PC, how much memory is available to application software?","[""1024 KB"",""760 KB"",""640 KB"",""560 KB""]",2
"In a computer _____ is capable to store single binary bit.","[""Capacitor"",""Flip flop"",""Register"",""Inductor""]",1
"What does DMA stand for?","[""Distinct Memory Access"",""Direct Memory Access"",""Direct Module Access"",""Direct Memory Allocation""]",1
"Who invented Integrated Circuits?","[""Jack Kilby"",""Robert Noyce"",""Both of above"",""None of above""]",3
"Operating system, editors, and debuggers comes under?","[""System Software"",""Application Software"",""Utilities"",""None of the above""]",0
"One computer that is not considered a portable is","[""Minicomputer"",""Laptop computer"",""Notebook computer"",""All of above""]",0
"Which of the following is not an electronic computer?","[""ENIAC"",""ABC"",""UNIVAC"",""EDVAC""]",1
"What is the name of the display feature that highlights are of the screen which requires operator attention?","[""Pixel"",""Reverse video"",""Touch screen"",""Cursor""]",1
"Which is the largest computer?","[""Mainframe Computer"",""Minicomputers"",""Micro Computers"",""Super Computers""]",0
"Which of the following are the best units of data on an external storage device?","[""Bits"",""Bytes"",""Hertz"",""Clock cycles""]",1
"The personal computer industry was started by","[""IBM"",""Apple"",""Compaq"",""HCL""]",0
"What is meant by a dedicated computer?","[""Which is used by one person only"",""Which is assigned one and only one task"",""Which uses one kind of software"",""Which is meant for application software""]",1
"Which programming languages are classified as low-level languages?","[""Basic, COBOL, FORTRAN"",""Prolog 2, Expert Systems"",""Knowledge based Systems"",""Assembly Languages""]",3
"What was the main disadvantage of vacuum tubes?","[""They were larger in size"",""They consumed a lot of electricity"",""They produced heat and often burned out"",""The operation cost was high""]",2
"Registers, which are partially visible to users and used to hold conditional, are known as","[""PC"",""Memory address registers"",""General purpose register"",""Flags""]",2
"Which is not a computer of first generation?","[""ENIAC"",""UNIVAC"",""IBM 360"",""IBM 1401""]",3
"Registers which are partially visible to users and used to hold conditional codes (bits set by the CPU hardware as the result of operations), are known as","[""PC"",""Flags"",""Memory Address Registers"",""General Purpose Registers""]",1
"Who invented vacuum tubes?","[""John Bardeen"",""William Shockley"",""Lee de Forest"",""All of above""]",2
"An approach that permits the computer to work on several programs instead of one is","[""On-line thesaurus"",""Multiprogramming"",""Over lapped processing"",""Outline processor""]",1
"Who suggested Stored Program Concept","[""John Mauchly"",""J.P. Eckert"",""John Neumann"",""Joseph Jacquard""]",2
"The central processing unit (CPU) consists of","[""Input, output and processing"",""Control unit, primary storage, and secondary storage"",""Control unit, arithmetic-logic unit and primary storage"",""Control unit, processing, and primary storage""]",2
"The notable features like keyboards, monitors, GUI were developed in","[""First generation"",""Second generation"",""Third generation"",""Fourth generation""]",2
"UNIVAC is","[""Universal Automatic Computer"",""Universal Array Computer"",""Unique Automatic Computer"",""Unvalued Automatic Computer""]",0
"Which is the highest form?","[""Data"",""Information"",""Knowledge"",""All of above""]",2
"FORTRAN is a programming language. What does FORTRAN stand for?","[""File Translation"",""Format Translation"",""Formula Translation"",""Floppy Translation""]",2
"Which of the following memories needs refreshing?","[""SRAM"",""DRAM"",""ROM"",""All of above""]",1
"Can you tell what passes into and out from the computer via its ports?","[""Data"",""Bytes"",""Graphics"",""Pictures""]",0
"An output device that uses words or messages recorded on a magnetic medium to produce audio response is","[""Magnetic tape"",""Voice response unit"",""Voice recognition unit"",""Voice band""]",1
"Which of the items below are considered removable storage media?","[""Removable hard disk cartridges"",""(Magneto-optical) disk"",""Flexible disks cartridges"",""All of the above""]",3
"Which of the following is not purely output device?","[""Screen"",""Printer"",""Speaker"",""Plotter""]",0
"Who developed a mechanical device in the 17th century that could add, subtract, multiple, divide and find square roots?","[""Napier"",""Babbage"",""Pascal"",""Leibniz""]",3
"The first Macintosh computer was from","[""First generation"",""Second generation"",""Third generation"",""Fourth generation""]",3
"Which of the following is not a form of data?","[""numbers and characters"",""images"",""sound"",""none of above""]",3
"Which is not a computer classification?","[""mainframe"",""maxframe"",""mini"",""notebook""]",1
"The control unit of a microprocessor","[""Stores data in the memory"",""Accepts input data from keyboard"",""Performs arithmetic\/logic function"",""None of above""]",3
"Which of the following is internal memory?","[""Disks"",""Pen Drives"",""RAM"",""CDs""]",2
"Which operation is not performed by computer","[""Inputting"",""Processing"",""Controlling"",""Understanding""]",3
"Floppy disks which are made from flexible plastic material are also called?","[""Hard disks"",""High-density disks"",""Diskettes"",""Templates""]",2
"The magnetic storage chip used to provide non-volatile direct access storage of data and that have no moving parts are known as","[""Magnetic core memory"",""Magnetic tape memory"",""Magnetic disk memory"",""Magnetic bubble memory""]",3
"A collection of related instructions organized for a common purpose is referred to as","[""File"",""Database"",""Program"",""None of above""]",2
"Plotter accuracy is measured in terms of repeatability and","[""Buffer size"",""Resolution"",""Vertical dimensions"",""Intelligence""]",1
"Computer instructions written with the use of English words instead of binary machine code is called","[""Mnemonics"",""Symbolic code"",""Gray codes"",""Opcode""]",1
"Which language is directly understood by the computer without translation program?","[""Machine language"",""Assembly language"",""High level language"",""None of above""]",0
"On which aspect the analog computers are better than digital?","[""Speed"",""Accuracy"",""Reliability"",""Automatic""]",1
"Which of the following processors use RISC technology?","[""486dx"",""Power PC"",""486sx"",""6340""]",1
"Which of the following machine was not invented by Charles Babbage?","[""Tabulating Machine"",""Analytical Engine"",""Difference Engine"",""Both C and D""]",0
"How many numbers could ENIAC store in its internal memory","[""100"",""20"",""80"",""40""]",1
"The subject of cybernetics deals with the science of","[""Genetics"",""Control and communication"",""Molecular biology"",""Biochemistry""]",1
"Why ABC is considered electro-mechanical computer?","[""Because it was invented before electronic computers were developed"",""Because there are wheels, drums, bars to rotate and move to produce result"",""Because they use the flow of electrons in different component"",""None of above""]",1
"What is an interpreter?","[""An interpreter does the conversion line by line as the program is run"",""An interpreter is the representation of the system being designed"",""An interpreter is a general-purpose language providing very efficient execution"",""None of the above""]",1
"Which is a semiconductor memory?","[""Dynamic"",""Static"",""Bubble"",""Both a &amp; b""]",3
"RJ45 UTP cable has ________ Cables.","[""2 pair"",""3 pair"",""4 pair"",""5 pair""]",2
"Which of the following is not a valid size of a Floppy Disk?","[""8"",""5 \u00bc"",""3 \u00bd"",""5 \u00bd""]",3
"The earliest calculating devices are","[""Abacus"",""Clock"",""Difference Engine"",""None of these""]",0
"Word length of a Personal Computer is ___","[""4 bits"",""8 bits"",""16 bits"",""64 bits""]",1
"What was the first computer to perform all calculation using electronics rather than wheels, ratchets, or mechanical switches?","[""Mark I"",""ABC"",""Z3"",""None of above""]",1
"A directly accessible appointment calendar is feature of a ____ resident package","[""CPU"",""Memory"",""Buffer"",""ALU""]",1
"Which unit converts computer data into human readable form?","[""Input unit"",""Output unit"",""ALU"",""Control Unit""]",1
"The full form of ALU is","[""Arithmetic Logic Unit"",""Array Logic Unit"",""Application Logic Unit"",""None of above""]",0
"What produces useful information out of data?","[""Computer"",""Processing"",""Programming"",""none of above""]",1
"Which of the following device was not invented by Babbage?","[""Pascaline"",""Difference Engine"",""Analytical Engine"",""None of above""]",0
"A digital computer did not score over an analog computer in terms of","[""Speed"",""Accuracy"",""Reliability"",""Cost""]",1
"Which number system is usually followed in a typical 32-bit computer?","[""Binary"",""Decimal"",""Hexadecimal"",""Octal""]",0
"A computer has very low failure rate because it uses electronic components. It produces very consistent results. This is highlighted by which of the feature of computer?","[""Accuracy"",""Reliability"",""Versatility"",""Automatic""]",1
"A paper printout of a document is known as","[""Softcopy output"",""Hardcopy output"",""Permanent Output"",""All of above""]",1
"Which electronic component was made from semiconductor material?","[""Vacuum tubes"",""Transistors"",""ICs"",""All of above""]",2
"The act of retrieving existing data from memory is called","[""Read-out"",""Read from"",""Read"",""All of above""]",3
"Which part of the computer is used for calculating and comparing?","[""Disk unit"",""Control unit"",""ALU"",""Modem""]",2
"ABC is a","[""Special purpose computer"",""General purpose computer"",""All Purpose Computer"",""None of above""]",0
"The computer code for the interchange of information between terminals is","[""ASCII"",""BCD"",""EBCDIC"",""All of above""]",0
"When was the X window system born?","[""1984"",""1989"",""1988"",""1990""]",0
"What is the first stage in software development?","[""Specification and design"",""Testing"",""System Analysis"",""Maintenance""]",2
"Which of the following is valid statement?","[""Data in itself is useless unless it is processed"",""The data that is processed is called a program"",""The data which is not yet processed is information"",""Information is processed by computer to generate data.""]",0
"Which of the following is not electro-mechanical computer?","[""Mark I"",""ABC"",""Zuse"",""UNIVAC""]",3
"The term ‘computer’ is derived from","[""Greek language"",""Sanskrit language"",""Latin language"",""German language""]",2
"Which statement is valid about magnetic tape?","[""It is a plastic ribbon"",""It is coated on both sides with iron oxide"",""It can be erased and reused"",""All of above""]",3
"Which of the following is first generation computer?","[""EDSAC"",""IBM 1401"",""CDC 1604"",""ICL 2950""]",0
"A hard copy would be prepared on a","[""Line printer"",""Dot matrix Printer"",""Typewriter terminal"",""All of the above""]",3
"The term GIGO is related to which characteristics of computers?","[""Speed"",""Automatic"",""Accuracy"",""Reliability""]",2
"Which of the following programming language were used in first generation computers?","[""Machine language"",""Assembly language"",""Both of above"",""None of above""]",0
"To locate a data item for storage is","[""Field"",""Feed"",""Database"",""Fetch""]",3
"Who used punched cards practically for the first time in the history of computers?","[""Charles Babbage"",""Dr. Herman Hollerith"",""Howard Aikin"",""Joseph Jacquard""]",1
"Hard disk is coated in both sides with","[""Magnetic metallic oxide"",""Optical metallic oxide"",""Carbon layer"",""All of the above""]",0
"Which of the following term means to reckon?","[""putare"",""com"",""computa"",""computar""]",0
"An input /output device at which data enters or leaves a computer system is","[""Keyboard"",""Terminal"",""Printer"",""Plotter""]",1
"Which of the following is first generation of computer","[""EDSAC"",""IBM-1401"",""CDC-1604"",""ICL-2900""]",0
"A name or number used to identify a storage location is called","[""A byte"",""A record"",""An address"",""All of above""]",2
"Computer professionals working in a computer center are","[""Software"",""Firmware"",""Hardware"",""Humanware""]",3
"The first general purpose electronic computer in the world was","[""UNIVAC"",""EDVAC"",""ENIAC"",""All of above""]",2
"The contents of information are stored in","[""Memory data register"",""Memory address register"",""Memory arithmetic registers"",""Memory access register""]",0
"Which of the following is correct full form of BCD?","[""Binary Coded Decimal"",""Bit Coded Decimal"",""Binary Coded Digit"",""Bit Coded Digit""]",0
"Which was the world’s first microcomputer that used Intel 80386 microprocessor chip?","[""IBM PS\/2"",""HP-9830"",""DeskPro-386"",""IBM-360""]",2
"The qualitative or quantitative attribute of a variable or set of variables is termed as","[""data"",""information"",""both of above"",""none of above""]",0
"Main storage is also called","[""Accumulator"",""Control Unit"",""Register Unit"",""Memory""]",3
"Which of the following are (is) considered to be video component?","[""Resolution"",""Color depth"",""Refresh rate"",""All of the alcove""]",3
"For what Antikythera was used?","[""For counting"",""For Calculating tax collection"",""For calculating astronomical positions"",""For calculating firing weapons""]",2
"Memory unit is one part of","[""Input device"",""Control unit"",""Output device"",""Central Processing Unit""]",3
"Microprocessors can be used to make","[""Computer"",""Digital systems"",""Calculators"",""All of the above""]",3
"Which of the following is NOT an internal digital IC fault?","[""Open signal lines"",""Shorted signal lines"",""Faulty power supply"",""Poor solder connections""]",3
"What will be the state of Q and Q’ after a flip-flop has been reset?","[""Q = 0, Q\u2019 = 1"",""Q = 1, Q\u2019 = 0"",""Q = 0, Q\u2019 = 0"",""Q = 1, Q\u2019 = 1""]",0
"This type of fault has the same effect as an internal short between IC pins.","[""Open signal lines"",""Shorted signal lines"",""Broken wire"",""Poor solder connections""]",1
"Which of the following does not describe a flip-flop circuit?","[""Latch"",""Memory"",""Bistable multivibrator"",""ROM""]",3
"What is the normal resting state of the SET and CLEAR inputs in a NAND gate latch?","[""SET = CLEAR = 1"",""SET = 0, CLEAR = 1"",""SET = 1, CLEAR = 0"",""SET = CLEAR = 0""]",0
"Add the hex numbers 58 and 24.","[""7C"",""7D"",""C7"",""2C""]",0
"Add 3AF to 23C","[""BE5"",""5EB"",""A3B"",""101A""]",1
"All arithmetic operations take place in the _______ of a computer","[""CPU"",""ALU"",""Microprocessor"",""ROM""]",1
"How many inputs does a full adder have?","[""2"",""4"",""8"",""3""]",3
"How many outputs does a full adder have?","[""1"",""2"",""4"",""8""]",1
"How many inputs does a half adder have?","[""1"",""2"",""3"",""4""]",1
"What are the three basic parts of a BCD adder circuit?","[""Two 4-bit adders and connection logic"",""Two connection logic and one 4-bit adder"",""Two full adders and one AND gate"",""One connection logic and 4 full adders""]",0
"What is the principal register of an arithmetic logic unit?","[""Controller"",""Buffer"",""Actuator"",""Accumulator""]",3
"A computer programming language in which groups of 1s and 0s are used to represent instructions. It is also the only language a computer actually understood.","[""Application software"",""Machine language"",""High \u2013 level language"",""Programming language""]",1
"A digital circuit that produces an output code depending on which of its inputs is activated.","[""Decoder"",""Encoder"",""Multiplexer"",""Demultiplexer""]",1
"An IC that contains a large number of interconnected logic functions wherein the user can program the IC for a specific function by selectively breaking the appropriate interconnections.","[""RAM"",""ROM"",""PLD"",""PLC""]",2
"Class of programmable logic devices wherein its AND array is programmable while its OR array is hard-wired.","[""PAL"",""PLA"",""PLD"",""PROM""]",0
"Class of programmable logic devices wherein both its AND and its OR arrays are programmable.","[""Field Programmable Logic Array"",""Programmable Logic Controller"",""Programmable Logic Circuit"",""Programmable Array Logic""]",0
"A result which is obtained when one is added to the least significant bit position of a binary number in the 1’s complement.","[""Spike"",""2\u2019s complement form"",""Complement"",""Signed binary numbers""]",1
"A digital circuit that oscillates between two unstable output states.","[""Monostable multivibrator"",""Astable multivibrator"",""Bistable multivibrator"",""Flip-flop""]",1
"An electrical connection common to all segments of an LCD.","[""Dual slope"",""Bootstrap"",""Backplane"",""Cascade""]",2
"A binary counter that counts from 0000 to 1001 before it recycles.","[""Buffer"",""BCD counter"",""Ring counter"",""Ripple counter""]",1
"A shift register in which the output of the last flip-flop is connected to the input of the first flip-flop.","[""Ring counter"",""Ripple counter"",""Parallel counter"",""BCD counter""]",0
"A term synonymous with CLEAR in computer systems.","[""Reset"",""Set"",""Toggle"",""Load""]",0
"That part of a computer instruction that defines what type of operation the computer is to execute on specified data.","[""Machine language"",""Mnemonic"",""Assembly language"",""Op code""]",3
"An abbreviation that represents the op code of a computer instruction.","[""ASCII"",""Mnemonic"",""Octets"",""Instruction""]",1
"A property whereby the output of a digital-to-analog converter either increases or stays the same as the input is increased.","[""Volatility"",""Immunity"",""Monotonicity"",""Parity""]",2
"Class of mass memory devices that use a laser beam to write and read onto a specified coated disk.","[""Mass storage"",""RAM"",""Optical disk memory"",""Non-volatile memory""]",2
"A term used to describe the logic function created when open-collector outputs are tied together.","[""Wired-OR"",""Wired-AND"",""Totem-pole"",""Tristate""]",1
