question,choices,answer
"What is the minimum frequency at which a crystal will oscillate?","[""seventh harmonic"",""third harmonic"",""fundamental"",""second harmonic""]",2
"Calculate the fr of a lead-lag network if R1 = R2 = 6.8 kΩ, and C1 = C2 = 0.05 µF.","[""468 Hz"",""4.68 kHz"",""46.8 kHz"",""468 kHz""]",0
"A certain oscillator has a tap on the inductor in the tank circuit. This oscillator is probably","[""a Colpitts oscillator."",""a Clapp oscillator."",""a crystal oscillator."",""a Hartley oscillator.""]",3
"An op-amp integrator has a square-wave input. The output should be","[""a sine wave."",""a triangle wave."",""a square wave."",""pure dc.""]",1
"A circuit that can change the frequency of oscillation with an application of a dc voltage is sometimes called","[""a voltage-controlled oscillator."",""a crystal oscillator."",""a Hartley oscillator."",""an astable multivibrator.""]",0
"Sinusoidal oscillators operate with _____ feedback.","[""positive"",""negative"",""either of the two"",""neither of the two""]",0
"One condition for positive feedback is that the phase shift around the feedback loop must be _____°.","[""0"",""90"",""180"",""45""]",0
"The start-up gain of an oscillator must be _____ one.","[""equal to"",""less than"",""greater than"",""none of the above""]",2
"For frequencies up to 1 MHz, the _____ is the most widely used type of sinusoidal RC oscillator.","[""Wien-bridge"",""phase-shift"",""twin-T"",""none of the above""]",0
"The lead-lag circuit in the Wien-bridge oscillator has a resonant frequency at which the attenuation is","[""1\/2."",""1\/4."",""1\/3."",""1\/5.""]",2
"The attenuation of the three-section RC feedback phase-shift oscillator is","[""1\/9."",""1\/30."",""1\/3."",""1\/29.""]",3
"The twin-T oscillator produces a _____ response.","[""low-pass"",""high-pass"",""band-pass"",""band-stop""]",3
"The feedback signal in a(n) _____ oscillator is derived from a capacitive voltage divider in the LC circuit.","[""Hartley"",""Armstrong"",""Colpitts"",""none of the above""]",2
"The feedback signal in a(n) _____ oscillator is derived from an inductive voltage divider in the LC circuit.","[""Hartley"",""Armstrong"",""Colpitts"",""none of the above""]",0
"Quiescent power is the power dissipation of a transistor","[""with no signal input."",""with no load."",""under full load."",""along the dc load line.""]",0
"A class B amplifier operates in the linear region for","[""slightly more than 180\u00b0 of the input cycle."",""360\u00b0 of the input cycle."",""slightly less than 180\u00b0 of the input cycle."",""much less than 180\u00b0 of the input cycle.""]",2
"In a class AB amplifier, if the VBE drops are not matched to the diode drops or if the diodes are not in thermal equilibrium with the transistors, this can result in","[""a current mirror."",""diode separation."",""crossover distortion."",""thermal runaway.""]",3
"Which amplifier is commonly used as a frequency multiplier?","[""class A"",""class B"",""class C"",""all of the above""]",2
"The least efficient amplifier among all classes is","[""class B."",""class A."",""class AB."",""class C.""]",0
"A class A amplifier has a voltage gain of 30 and a current gain of 25. What is the power gain?","[""30"",""25"",""1.2"",""750""]",3
"You have an application for a power amplifier to operate on FM radio frequencies. The most likely choice would be a ______ amplifier.","[""class A"",""class B"",""class C"",""class AB""]",2
"A class A amplifier with RC = 3.3 kΩ and RE = 1.2 kΩ has a VCC = 20 V. Find IC<sub>(sat)</sub>.","[""4.4 mA"",""6.1 mA"",""16.7 mA"",""20 mA""]",0
"A class C amplifier has a tank circuit in the output. The amplifier is conducting only 28°. The output voltage is","[""0 V."",""a dc value equal to VCC."",""a sine wave."",""a square wave with a frequency determined by the tank.""]",2
"In practice, the efficiency of a capacitively coupled class A amplifier is about _____%.","[""25"",""40"",""70"",""10""]",3
"The Q-point is at cutoff for class _____ operation.","[""A"",""B"",""C"",""AB""]",1
"Class _____ amplifiers are normally operated in a push-pull configuration in order to produce an output that is a replica of the input.","[""A"",""B"",""C"",""AB""]",3
"The maximum efficiency of a class B amplifier is _____ percent.","[""50"",""25"",""70"",""79""]",3
"A class _____ amplifier is biased slightly above cutoff and operates in the linear region for slightly more than 180º of the input cycle.","[""A"",""B"",""C"",""AB""]",3
"Which class of amplifier operates in the linear region for only a small part of the input cycle?","[""A"",""B"",""C"",""AB""]",2
"The principal advantage(s) of MOSFETs over BJTs is (are)","[""their biasing networks are simpler."",""their drive requirements are simpler."",""they can be connected in parallel for added drive capability."",""all of the above""]",3
"The principal advantage(s) of BJTs over MOSFETs is (are) that","[""voltage drop across the transistor is important."",""they are not as prone to ESD."",""both of the above"",""none of the above""]",2
"The class _____ amplifier is biased below cutoff.","[""A"",""AB"",""B"",""C""]",2
"The normal operating region for a zener diode is the","[""forward-bias region."",""reverse-bias region."",""zero-crossing region."",""reverse-breakdown region.""]",3
"Schottky diodes are also known as","[""PIN diodes."",""hot carrier diodes."",""step-recovery diodes."",""tunnel diodes.""]",1
"A laser diode normally emits","[""coherent light."",""monochromatic light."",""coherent and monochromatic light."",""neither coherent nor monochromatic light.""]",2
"An 8.2 V zener has a resistance of 5 Ω. The actual voltage across its terminals when the current is 25 mA is","[""8.2 V."",""125 mV."",""8.325 V."",""8.075 V.""]",2
"A 6.2 V zener is rated at 1 watt. The maximum safe current the zener can carry is","[""1.61 A."",""161 mA."",""16.1 mA."",""1.61 mA.""]",1
"An LED is forward-biased. The diode should be on, but no light is showing. A possible trouble might be","[""the diode is open."",""the series resistor is too small."",""none. The diode should be off if forward-biased."",""the power supply voltage is too high.""]",0
"The Schottky diode is used","[""in high-power circuits."",""in circuits requiring negative resistance."",""in very fast-switching circuits."",""in power supply rectifiers.""]",2
"A tunnel diode is used","[""in high-power circuits."",""in circuits requiring negative resistance."",""in very fast-switching circuits."",""in power supply rectifiers.""]",1
"You have an application for a diode to be used in a tuning circuit. A type of diode to use might be","[""an LED."",""a Schottky diode."",""a Gunn diode."",""a varactor.""]",3
"Zener diodes with breakdown voltages less than 5 V operate predominantly in what type of breakdown?","[""avalanche"",""zener"",""varactor"",""Schottky""]",1
"Zener diodes with breakdown voltages greater than 5 V operate predominantly in what type of breakdown?","[""avalanche"",""zener"",""varactor"",""Schottky""]",0
"What type of diode is commonly used in electronic tuners in TVs?","[""varactor"",""Schottky"",""LED"",""Gunn""]",0
"A varactor is a pn junction diode that always operates in _____-bias and is doped to _____ the inherent capacitance of the depletion region.","[""forward, maximize"",""reverse, maximize"",""reverse, minimize"",""forward, minimize""]",1
"LEDs are made out of","[""silicon."",""germanium."",""gallium."",""silicon and germanium, but not gallium.""]",2
"What diode operates only with majority carriers?","[""laser"",""tunnel"",""Schottky"",""step-recovery""]",2
"What kind of diode is formed by joining a doped semiconductor region with a metal?","[""laser"",""tunnel"",""pin"",""Schottky""]",3
"Which diode employs graded doping?","[""zener"",""LED"",""tunnel"",""step-recovery""]",3
"What diode is used in seven-segment displays?","[""zener"",""LED"",""laser"",""Schottky""]",1
"Back-to-back varactor diodes are used for what reason?","[""over-voltage protection"",""a wider tuning range"",""to eliminate harmonic distortion"",""no reason; only zeners are used in a back-to-back configuration""]",2
"An antilog amplifier has a _________ in series with the input.","[""BJT"",""diode"",""diode or BJT"",""resistor""]",2
"Instrumentation amplifiers are normally used to measure","[""small differential signal voltages."",""signals superimposed on a common-mode voltage often much larger than the signal voltage."",""both of the above"",""none of the above""]",2
"The main difference between the isolation amplifier and an instrumentation amplifier is","[""an instrumentation amplifier has an input stage."",""an instrumentation amplifier has an output stage."",""an instrumentation amplifier has a differential stage."",""the input, output, and power supply stages of an isolation amplifier are all electrically isolated from each other.""]",3
"An OTA has","[""a bias-current input terminal."",""high output impedance."",""no fixed open-loop voltage gain."",""all of the above""]",3
"Transconductance is the ratio of the output","[""current to the input voltage."",""current to the input current."",""voltage to the input voltage."",""voltage to the input current.""]",0
"The log of a number is the","[""base to which the power must be raised to get that number."",""power to which the base must be raised to get that number."",""base of that number."",""power of that number.""]",1
"What part of the characteristic curve of a diode is useful for log amplifiers?","[""the log region above 0.7 V"",""the log region below 0.7 V"",""the log region between 0 V and 0.7 V"",""the log region below the zener voltage""]",2
"In logarithmic signal compression,","[""large and small voltages are compressed equally."",""large voltages are compressed more than small voltages."",""large voltages are compressed less than smaller voltages."",""none of the above""]",1
"A constant-current source delivers a load current that","[""remains constant when the load resistance changes."",""varies with load resistance."",""varies inversely with load resistance."",""varies inversely with input voltage.""]",0
"A current-to-voltage converter produces a","[""A constant output voltage for a variable input current."",""variable output voltage for a constant input current."",""proportional output voltage for a variable input current."",""proportional output current for a variable input voltage.""]",2
"The OTA has a _____ input impedance and a _____ CMRR.","[""high, low"",""low, high"",""high, high"",""low, low""]",2
"A(n) _____ amplifier is a differential voltage-gain device that amplifies the difference between the voltages existing at its two input terminals.","[""instrumentation"",""isolation"",""operational transconductance"",""log""]",0
"The main purpose of an instrumentation amplifier is to amplify _____ signals that are riding on _____ common-mode voltages.","[""small, small"",""small, large"",""large, small"",""large, large""]",1
"What is a key characteristic of an instrumentation amplifier?","[""high CMRR"",""high output offset"",""high output impedance"",""none of the above""]",0
"A basic _____ amplifier is formed by three op-amps and seven resistors.","[""instrumentation"",""isolation"",""log"",""antilog""]",0
"The voltage gain of a basic instrumentation amplifier is set by a(n)","[""diode."",""capacitor."",""resistor."",""inductor.""]",2
"A(n) _____ amplifier provides “a barrier” between the input and output for the protection of human life or sensitive equipment.","[""instrumentation"",""isolation"",""operational transconductance"",""voltage-to-current""]",1
"What is (are) the principal area(s) of application for isolation amplifiers?","[""medical"",""power plant"",""automation"",""all of the above""]",3
"The operational transconductance amplifier (OTA) is primarily a _____ -to- _____ amplifier.","[""current, voltage"",""voltage, current"",""current, resistance"",""resistance, current""]",1
"A log amplifier has _____ in the feedback loop.","[""a diode"",""a BJT"",""a resistor"",""either a diode or a BJT""]",3
"The process known as signal compression is used with a(n) ____ amplifier.","[""log"",""antilog"",""instrumentation"",""isolation""]",0
"You have a need to use a device to trigger an SCR. A good one to use might be","[""an SCS."",""a UJT."",""a 4-layer diode."",""a PUT.""]",1
"Which of the following devices might best be used to control an electric motor?","[""an SCS"",""a PUT"",""an SCR"",""a diac""]",2
"An SCR acts to control the speed of an electric motor by ______ the ______ of the pulse delivered to the motor.","[""varying, width"",""increasing, amplitude"",""decreasing, gate width"",""none of these""]",0
"You need to design a relaxation oscillator circuit. The most likely device to use might be","[""an SCR."",""a UJT."",""a triac."",""a 4-layer diode.""]",1
"You need a very efficient thyristor to control the speed of an AC fan motor. A good device to use would be","[""a 4-layer diode."",""a PUT."",""a triac."",""a BJT.""]",2
"You have the schematic diagram of several types of circuits. Which of these circuits most likely uses a triac?","[""an oscillator"",""an ac motor control"",""a programmable oscillator"",""an amplifier""]",1
"You have a light-dimmer circuit using an SCR. In testing the circuit, you find that IG = 0 mA and the light is still on. You conclude that the trouble might be one of the following:","[""the SCR is open."",""the switch is faulty."",""the gate circuit is shorted."",""this is normal; nothing is wrong.""]",3
"Your boss has asked you to recommend a thyristor that will enable you to turn it on with a pulse and also turn it off with a pulse. Which of the following should you recommend?","[""an SCR"",""an SCS"",""a PUT"",""a triac""]",1
"How many semiconductor layers are thyristors constructed with?","[""2"",""3"",""4"",""5""]",2
"The SCR can be triggered on by a pulse at the","[""gate."",""anode."",""cathode."",""none of the above""]",0
"An application of a(n) _____ is in a lighting system for power interruptions.","[""SCR"",""SCS"",""diac"",""triac""]",0
"The _____ can conduct current in either direction and is turned on when a breakover voltage is exceeded.","[""SCR"",""diac"",""SCS"",""triac""]",1
"The _____ is like a diac with a gate terminal.","[""triac"",""SCR"",""SCS"",""none of the above""]",0
"The silicon-controlled switch (SCS) is similar in construction to the","[""triac."",""diac."",""SCR."",""4-layer diode.""]",2
"The ______ can be externally programmed to turn on at a desired anode-to-gate voltage level.","[""UJT"",""PUT"",""SCR"",""SCS""]",1
"Emitter bias requires","[""only a positive supply voltage."",""only a negative supply voltage."",""no supply voltage."",""both positive and negative supply voltages.""]",3
"Clipping is the result of","[""the input signal being too large."",""the transistor being driven into saturation."",""the transistor being driven into cutoff."",""all of the above""]",3
"Changes in βDC result in changes in","[""IC."",""VCE."",""the Q-point."",""all of the above""]",3
"The input resistance at the base of a voltage-divider biased transistor can be neglected","[""at all times."",""only if the base current is much smaller than the current through R2 (the lower bias resistor)."",""at no time."",""only if the base current is much larger than the current through R2 (the lower bias resistor).""]",3
"What is the Q-point for a fixed-bias transistor with IB = 75 µA, βDC = 100, VCC = 20 V, and RC = 1.5 kΩ?","[""VC = 0 V"",""VC = 20 V"",""VC = 8.75 V"",""VC = 11.25 V""]",2
"Ideally, for linear operation, a transistor should be biased so that the Q-point is","[""near saturation."",""near cutoff."",""where IC is maximum."",""halfway between cutoff and saturation.""]",3
"The most stable biasing technique used is the","[""voltage-divider bias."",""base bias."",""emitter bias."",""collector bias.""]",0
"At saturation the value of VCE is nearly _____, and IC = _____.","[""zero, zero"",""VCC, IC(sat)"",""zero, I(sat)"",""VCC, zero""]",2
"The linear (active) operating region of a transistor lies along the load line below _____ and above _____.","[""cutoff, saturation"",""saturation, cutoff"",""cutoff, cutoff"",""saturation, saturation""]",1
"What is the most common bias circuit?","[""base"",""collector"",""emitter"",""voltage-divider""]",3
"What is the dc input resistance at the base of a BJT?","[""\u03b2DCRC"",""\u03b2dc \u2022 (RC || RE)"",""\u03b2DC \u2022 re\u2032"",""\u03b2DCRE""]",3
"Which transistor bias circuit provides good Q-point stability with a single-polarity supply voltage?","[""base bias"",""collector-feedback bias"",""voltage-divider bias"",""emitter bias""]",2
"Which transistor bias circuit arrangement has poor stability because its Q-point varies widely with βDC?","[""base bias"",""collector-feedback bias"",""voltage-divider bias"",""emitter bias""]",0
"Which transistor bias circuit arrangement provides good Q-point stability, but requires both positive and negative supply voltages?","[""base bias"",""collector-feedback bias"",""voltage-divider bias"",""emitter bias""]",3
"Which transistor bias circuit arrangement provides good stability using negative feedback from collector to base?","[""base bias"",""collector-feedback bias"",""voltage-divider bias"",""emitter bias""]",1
"What type of regulator offers inherent short-circuit protection?","[""shunt regulators"",""series regulators"",""three-terminal regulators"",""switching regulators""]",0
"In a series regulator, what is the purpose of fold-back limiting?","[""to provide more current in the case of a short circuit"",""to limit output voltage if input voltage goes too high"",""to bypass the pass-transistor, if the pass-transistor should fail"",""to provide current up to a maximum, but drop current to a lower value when the output becomes shorted, to prevent overheating of the device""]",3
"A switching regulator that is configured as a voltage-inverter produces what type of output?","[""an ac output with opposite phase to the input ac"",""a dc output that is the negative of the dc input voltage"",""an output that is a higher voltage than the input voltage"",""an ac output from a dc input voltage""]",1
"A voltage regulator has a no-load output of 18 V and a full-load output of 17.3 V. The percent load regulation is","[""0.25%."",""96.1%."",""4.05%."",""1.04%.""]",2
"A voltage regulator with a no-load output dc voltage of 12 V is connected to a load with a resistance of 10 Ω. If the load resistance decreases to 7.5 Ω, the load voltage will decrease to 10.9 V. The load current will be _____, and the percent load regulation is _____.","[""1.45 A, 90.8%"",""1.45 A, 10.09%"",""1.2 A, 90.8%"",""1.2 A, 10.09%""]",1
"Voltage regulators keep a constant _____ output voltage when the input or load varies within limits.","[""dc"",""ac"",""ripple"",""none of the above""]",0
"_____ regulation can be defined as the percentage change in the output voltage for a given change in the input voltage.","[""Line"",""Load"",""any of the above"",""none of the above""]",0
"_____ regulation can be defined as the percentage change in the output voltage for a given change in load current.","[""Line"",""Load"",""any of the above"",""none of the above""]",1
"In a series linear regulator, the control element is a(n) _____ in series with the load.","[""inductor"",""capacitor"",""transistor"",""none of the above""]",2
"In a shunt linear regulator, the control element is a(n) _____ in parallel with the load.","[""inductor"",""capacitor"",""transistor"",""none of the above""]",2
"The _____ regulator is less efficient than the _____ type, but offers inherent short-circuit protection.","[""series, shunt"",""shunt, series"",""any of the above"",""none of the above""]",1
"Switching regulators are more efficient than linear regulators and are particularly useful in _____-voltage, _____-current applications.","[""high, high"",""low, high"",""high, low"",""none of the above""]",1
"Switching regulator efficiencies can be greater than _____ percent.","[""60"",""70"",""80"",""90""]",3
"How many terminals does a 7800 series IC regulator have?","[""2"",""3"",""4"",""none of the above""]",1
