question,choices,answer
"________ is a type of transmission impairment in which the signal loses strength due to the resistance of the transmission medium.","[""Distortion"",""Attenuation"",""Noise"",""Decibel""]",1
"A sine wave in the ______ domain can be represented by one single spike in the _____ domain.","[""time; phase"",""frequency; time"",""time; frequency"",""phase; time""]",2
"If the bandwidth of a signal is 5 KHz and the lowest frequency is 52 KHz, what is the highest frequency?","[""5 KHz"",""47 KHz"",""57 KHz"",""10 KHz""]",2
"In a time-domain plot, the horizontal axis is a measure of ________.","[""phase"",""signal amplitude"",""frequency"",""time""]",3
"_______ data are continuous and take continuous values.","[""digital"",""analog"",""(a) or (b)"",""none of the above""]",1
"Frequency and period are ______.","[""proportional to each other"",""inverse of each other"",""the same"",""none of the above""]",1
"When propagation speed is multiplied by propagation time, we get the ________.","[""wavelength of the signal"",""throughput"",""distance a signal or bit has traveled"",""distortion factor""]",2
"A _________ sine wave is not useful in data communications; we need to send a _______ signal.","[""single-frequency; composite"",""composite; single-frequency This is the correct answer."",""single-frequency; double-frequency"",""none of the above""]",0
"The _________ product defines the number of bits that can fill the link.","[""delay-amplitude"",""frequency-amplitude"",""bandwidth-period"",""bandwidth-delay""]",3
"_______ signals can have only a limited number of values.","[""Digital"",""Analog"",""(a) or (b)"",""None of the above""]",0
"Before data can be transmitted, they must be transformed to ________.","[""periodic signals"",""electromagnetic signals"",""aperiodic signals"",""low-frequency sine waves""]",1
"Data can be ________.","[""digital"",""analog"",""(a) or (b)"",""none of the above""]",2
"________ is a type of transmission impairment in which the signal loses strength due to the different propagation speeds of each frequency that makes up the signal.","[""Noise"",""Distortion"",""Attenuation"",""Decibel""]",1
"Signals can be ________.","[""digital"",""analog"",""either (a) or (b)"",""neither (a) nor (b)""]",2
"A sine wave is ________.","[""periodic and discrete"",""aperiodic and discrete"",""periodic and continuous"",""aperiodic and continuous""]",2
"_______ data have discrete states and take discrete values.","[""Analog"",""Digital"",""(a) or (b)"",""None of the above""]",1
"For a ______ channel, we need to use the Shannon capacity to find the maximum bit rate.","[""noiseless"",""noisy"",""low-pass"",""bandpass""]",1
"What is the bandwidth of a signal that ranges from 1 MHz to 4 MHz?","[""1 KHz"",""3 MHz"",""4 MHz"",""none of the above""]",1
"_____ signals can have an infinite number of values in a range.","[""Analog"",""Digital"",""(a) or (b)"",""None of the above""]",0
"A(n)_________ signal is a composite analog signal with an infinite bandwidth.","[""digital"",""analog"",""either (a) or (b)"",""neither (a) nor (b)""]",0
"A periodic signal completes one cycle in 0.001 s. What is the frequency?","[""1 Hz"",""100 Hz"",""1 KHz"",""1 MHz""]",2
"The _____ of a composite signal is the difference between the highest and the lowest frequencies contained in that signal.","[""period"",""bandwidth"",""frequency"",""amplitude""]",1
"________ is a type of transmission impairment in which an outside source such as crosstalk corrupts a signal.","[""Noise"",""Distortion"",""Attenuation"",""Decibel""]",0
"_______ describes the position of the waveform relative to time 0.","[""Amplitude"",""Phase"",""Frequency"",""Voltage""]",1
"Given two sine waves A and B, if the frequency of A is twice that of B, then the period of B is ________ that of A.","[""one-half"",""twice"",""the same as"",""indeterminate from""]",1
"As frequency increases, the period ________.","[""increases"",""decreases"",""doubles"",""remains the same""]",1
"If the available channel is a ______ channel, we cannot send a digital signal directly to the channel.","[""low-pass"",""low rate"",""bandpass"",""high rate""]",2
"For a ______ channel, the Nyquist bit rate formula defines the theoretical maximum bit rate.","[""low-pass"",""bandpass"",""noisy"",""noiseless""]",3
"In a frequency-domain plot, the horizontal axis measures the ________.","[""phase"",""frequency"",""slope"",""peak amplitude""]",1
"If the frequency spectrum of a signal has a bandwidth of 500 Hz with the highest frequency at 600 Hz, what should be the sampling rate, according to the Nyquist theorem?","[""200 samples\/s"",""500 samples\/s"",""1000 samples\/s"",""1200 samples\/s""]",3
"In asynchronous transmission, the gap time between bytes is _______.","[""variable"",""fixed"",""zero"",""a function of the data rate""]",0
"______ substitutes eight consecutive zeros with 000VB0VB.","[""B4B8"",""B8ZS"",""HDB3"",""none of the above""]",1
"The most common technique to change an analog signal to digital data is called __________.","[""sampling"",""PAL"",""PCM"",""none of the above""]",2
"The minimum bandwidth of Manchester and differential Manchester is ______ that of NRZ.","[""the same as"",""twice"",""thrice"",""none of the above""]",1
"The signal rate is sometimes called the ____ rate.","[""bit"",""baud"",""signal"",""none of the above""]",1
"Unipolar, bipolar, and polar encoding are types of _______ encoding.","[""line"",""block"",""NRZ"",""Manchester""]",0
"________ is normally referred to as mB/nB coding; it replaces each m-bit group with an n-bit group.","[""Line coding"",""Block coding"",""Scrambling"",""None of the above""]",1
"In ______ schemes, the voltages are on the both sides of the time axis. For example, the voltage level for 0 can be positive and the voltage level for 1 can be negative.","[""unipolar"",""bipolar"",""polar"",""all of the above""]",2
"The ________ rate defines the number of data elements sent in 1s; the ______ rate is the number of signal elements sent in 1s.","[""signal; data"",""data; signal"",""baud; bit"",""none of the above""]",1
"The idea of RZ and the idea of NRZ-L are combined into the ________ scheme.","[""Manchester"",""differential Manchester"",""both (a) and (b)"",""neither (a) nor (b)""]",0
"________ provides synchronization without increasing the number of bits.","[""Line coding"",""Block coding"",""Scrambling"",""None of the above""]",2
"The Nyquist theorem specifies the minimum sampling rate to be_______.","[""equal to the lowest frequency of a signal"",""equal to the highest frequency of a signal"",""twice the bandwidth of a signal"",""twice the highest frequency of a signal""]",3
"PCM is an example of _______ conversion.","[""analog-to-analog"",""analog-to-digital"",""digital-to-digital"",""digital-to-analog""]",1
"There are three sampling methods: __________.","[""ideal, natural, and flat-top"",""ideal, sampled, and flat-top"",""quantized, sampled, and ideal"",""none of the above""]",0
"In _______encoding, we use three levels: positive, zero, and negative.","[""unipolar"",""polar"",""bipolar"",""none of the above""]",2
"Block coding can help in _______ at the receiver.","[""Synchronization"",""Error detection"",""Attenuation"",""(a) and (b)""]",3
"In Manchester and differential Manchester encoding, the transition at the middle of the bit is used for __________.","[""bit transfer"",""synchronization"",""baud transfer"",""none of the above""]",1
"_______ encoding has a transition at the beginning of each 0 bit.","[""Differential Manchester"",""Manchester"",""RZ"",""All the above""]",0
"In ______, the change or lack of change in the level of the voltage determines the value of the bit.","[""NRZ-L"",""NRZ-I"",""both (a) and (b)"",""neither (a) nor (b)""]",1
"In ___________ there is always a transition at the middle of the bit, but the bit values are determined at the beginning of the bit. If the next bit is 0, there is a transition; if the next bit is 1, there is none.","[""Manchester"",""differential Manchester"",""both (a) and (b)"",""neither (a) nor (b)""]",1
"In _______ encoding, the duration of the bit is divided into two halves. The voltage remains at one level during the first half and moves to the other level in the second half. The transition at the middle of the bit provides synchronization.","[""Manchester"",""differential Manchester"",""both (a) and (b)"",""neither (a) nor (b)""]",2
"The ________ mode provides synchronization for the entire stream of bits must. In other words, it guarantees that the data arrive at a fixed rate.","[""isochronous"",""synchronous"",""asynchronous"",""none of the above""]",0
"The idea of RZ and the idea of NRZ-I are combined into the ________ scheme.","[""Manchester"",""differential Manchester"",""both (a) and (b)"",""neither (a) nor (b)""]",1
"In decoding a digital signal, the receiver calculates a running average of the received signal power, called the _______.","[""base"",""line"",""baseline"",""none of the above""]",2
"In _________ transmission, we send bits one after another without start or stop bits or gaps. It is the responsibility of the receiver to group the bits.","[""synchronous"",""asynchronous"",""isochronous"",""none of the above""]",0
"______ finds the value of the signal amplitude for each sample; ____ finds the change from the previous sample.","[""DM; CM"",""DM; PCM"",""PCM; DM"",""none of the above""]",2
"______ substitutes four consecutive zeros with 000V or B00V.","[""HDB3"",""B4B8"",""B8ZSf"",""none of the above""]",0
"The ______ scheme uses three levels (+V, 0, and -V) and three transition rules to move between the levels.","[""4B5B"",""MLT-3"",""2B1Q"",""none of the above""]",1
"While there is (are) only _____ way(s) to send parallel data, there is (are) _____ subclass(es) of serial transmission.","[""one; two"",""one; three"",""two; three"",""none of the above""]",1
"Which quantization level results in a more faithful reproduction of the signal?","[""2"",""8"",""16"",""32""]",3
"A _________ digital signal includes timing information in the data being transmitted.","[""self-synchronizing"",""self-transmitted"",""self-modulated"",""none of the above""]",0
"In _______ transmission, bits are transmitted over a single wire, one at a time.","[""asynchronous serial"",""synchronous serial"",""parallel"",""(a) and (b)""]",3
"The first step in PCM is ________.","[""quantization"",""sampling"",""modulation"",""none of the above""]",1
"_______ encoding has a transition at the middle of each bit.","[""Manchester"",""Differential Manchester"",""RZ"",""All the above""]",3
"In ______ transmission, we send 1 start bit (0) at the beginning and 1 or more stop bits (1s) at the end of each byte.","[""synchronous"",""asynchronous"",""isochronous"",""none of the above""]",1
"In _______ transmission, bits are transmitted simultaneously, each across its own wire.","[""Asynchronous serial"",""Synchronous serial"",""Parallel"",""(a) and (b)""]",2
"Which encoding method uses alternating positive and negative values for 1s?","[""AMI"",""RZ"",""NRZ-I"",""Manchester""]",0
"The data rate is sometimes called the ___ rate.","[""bit"",""baud"",""signal"",""none of the above""]",0
"_______ provides redundancy to ensure synchronization and inherent error detection.","[""Line coding"",""Block coding"",""Scrambling"",""None of the above""]",1
"In _______ transmission, a start bit and a stop bit frame a character byte.","[""synchronous serial"",""asynchronous serial"",""parallel"",""(a) and (b)""]",1
"Two common scrambling techniques are ________.","[""B8ZS and HDB3"",""AMI and NRZ"",""NRZ and RZ"",""Manchester and differential Manchester""]",0
"___________ conversion involves three techniques: line coding, block coding, and scrambling.","[""Analog-to-analog"",""Analog-to-digital"",""Digital-to-analog"",""Digital-to-digital""]",3
"The _____ scheme uses data patterns of size 2 and encodes the 2-bit patterns as one signal element belonging to a four-level signal.","[""MLT-3"",""4B5B"",""2B1Q"",""none of the above""]",2
"In _____, the level of the voltage determines the value of the bit.","[""NRZ-I"",""NRZ-L"",""both (a) and (b)"",""neither (a) nor (b)""]",1
"________ is the process of converting digital data to a digital signal.","[""Line coding"",""Block coding"",""Scrambling"",""None of the above""]",0
"In a _____ scheme, all the signal levels are on one side of the time axis, either above or below.","[""unipolar"",""polar"",""bipolar"",""all of the above""]",0
"A ________ server loads all information from the primary server.","[""primary"",""secondary"",""zone"",""none of the above""]",1
"The first level in the generic domains section allows ______ possible labels.","[""10"",""12"",""16"",""none of the above""]",3
"If a label is not terminated by a null string, it is called a __________.","[""PQDN"",""FQDN"",""SQDN"",""none of the above""]",0
"What a server is responsible for or has authority over is called a _________.","[""domain"",""label"",""zone"",""none of the above""]",2
"DNS can use the services of ________ using the well-known port 53.","[""UDP"",""TCP"",""either (a) or (b)"",""none of the above""]",2
"In the domain name chal.atc.fhda.edu, _______ is the most specific label.","[""chal"",""atc"",""fhda"",""none of the above""]",0
"The root of the DNS tree is _______.","[""a string of characters"",""a string of 63 characters"",""an empty string"",""none of the above""]",2
"When the secondary downloads information from the primary, it is called ______ transfer.","[""domain"",""zone"",""label"",""none of the above""]",1
"A _______ is a server whose zone consists of the whole tree.","[""domain server"",""zone server"",""root server"",""none of the above""]",2
"A pointer query involves the _______ domain.","[""inverse"",""reverse"",""root"",""none of the above""]",0
"Each node in the tree has a _______, which is a string with a maximum of ___ characters.","[""label; 127"",""name; 255"",""label; 63"",""none of the above""]",2
"To have a hierarchical name space, a ______________ was designed.","[""domain space"",""domain name"",""domain name space"",""none of the above""]",2
"The _______ domains define registered hosts according to their generic behavior.","[""generic"",""country"",""inverse"",""none of the above""]",0
"In a _________name space, each name is made of several parts.","[""flat"",""hierarchical"",""organized"",""none of the above""]",1
"In a _______ name space, a name is assigned to an address. A name in this space is a sequence of characters without structure.","[""flat"",""hierarchical"",""organized"",""Connection-Oriented""]",0
"The _________ domain is used to map an address to a name.","[""generic"",""country"",""inverse"",""none of the above""]",2
"The ____________ domain section uses two-character country abbreviations.","[""generic"",""country"",""inverse"",""Bandwidth""]",1
"A _________ is a subtree of the domain name space.","[""label"",""name"",""domain"",""none of the above""]",2
"In the DNS, the names are defined in ___________ structure.","[""a linear list"",""an inverted-tree"",""a graph"",""none of the above""]",1
"If a label is terminated by a null string, it is called a __________.","[""PQDN"",""FQDN"",""SQDN"",""none of the above""]",1
"In the Internet, the domain name space (tree) is divided into _______ different sections:","[""three"",""two"",""four"",""none of the above""]",0
"In __________ resolution, the server returns the IP address of the server that it thinks can resolve the query.","[""iterative"",""recursive"",""straight"",""none of the above""]",0
"In the domain name chal.atc.fhda.edu, _______ is the least specific label.","[""chal"",""atc"",""edu"",""none of the above""]",2
"A host with the domain name pit.arc.nasa.gov. is on the _______ level of the DNS hierarchical tree. (The root is level one.)","[""third"",""fourth"",""fifth"",""none of the above""]",2
"In __________ resolution, the resolver expects the server to supply the final answer.","[""iterative"",""recursive"",""straight"",""none of the above""]",1
"A ________ server loads all information from the disk file.","[""primary"",""secondary"",""zone"",""none of the above""]",0
"The checksum of 1111 and 1111 is _________.","[""0000"",""1111"",""1110"",""0111""]",0
"In modulo-11 arithmetic, we use only the integers in the range ______, inclusive.","[""1 to 10"",""0 to 10"",""1 to 11"",""none of the above""]",1
"In cyclic redundancy checking, the divisor is _______ the CRC.","[""one bit less than"",""one bit more than"",""The same size as"",""none of the above""]",1
"The ________ between two words is the number of differences between corresponding bits.","[""Hamming rule"",""Hamming code"",""Hamming distance"",""none of the above""]",2
"The _______ of a polynomial is the highest power in the polynomial.","[""range"",""power"",""degree"",""none of the above""]",2
"In modulo-2 arithmetic, __________ give the same results.","[""addition and subtraction"",""addition and multiplication"",""addition and division"",""none of the above""]",0
"In cyclic redundancy checking, what is the CRC?","[""The quotient"",""The dividend"",""The divisor"",""The remainder""]",3
"Which error detection method consists of just one redundant bit per data unit?","[""CRC"",""Checksum"",""Simple parity check"",""Two-dimensional parity check""]",2
"In _____ coding, we divide our message into blocks, each of k bits, called ___.","[""block; blockwords"",""block; datawords"",""linear; datawords"",""none of the above""]",1
"A _____ error means that two or more bits in the data unit have changed.","[""burst"",""double-bit"",""single-bit"",""none of the above""]",0
"Adding 1 and 1 in modulo-2 arithmetic results in _________.","[""0"",""1"",""2"",""none of the above""]",0
"In ________ error correction, the receiver corrects errors without requesting retransmission.","[""onward"",""forward"",""backward"",""none of the above""]",1
"If the Hamming distance between a dataword and the corresponding codeword is three, there are _____ bits in error.","[""5"",""4"",""3"",""none of the above""]",2
"A simple parity-check code can detect __________ errors.","[""an odd-number of"",""an even-number of"",""two"",""no errors""]",0
"The Hamming distance between equal codewords is _________.","[""0"",""1"",""n"",""none of the above""]",0
"In a linear block code, the _______ of any two valid codewords creates another valid codeword.","[""ANDing"",""XORing"",""ORing"",""none of the above""]",1
"In ________ error correction, the receiver asks the sender to send the data again.","[""forward"",""backward"",""retransmission"",""none of the above""]",2
"We can divide coding schemes into two broad categories: ________ and ______coding.","[""linear; nonlinear"",""block; convolution"",""block; linear"",""none of the above""]",1
"In modulo-2 arithmetic, we use only ______.","[""1 and 2"",""0 and 1"",""0 and 2"",""none of the above""]",1
"To guarantee correction of up to 5 errors in all cases, the minimum Hamming distance in a block code must be ________.","[""11"",""6"",""5"",""none of the above""]",0
"The _____of errors is more difficult than the ______.","[""detection; correction"",""correction; detection"",""creation; correction"",""creation; detection""]",1
"In block coding, if k = 2 and n = 3, we have _______ invalid codewords.","[""4"",""8"",""2"",""none of the above""]",0
"The checksum of 0000 and 0000 is __________.","[""0000"",""1111"",""0111"",""1110""]",1
"In one’s complement arithmetic, if positive 7 is 0111, then negative 7 is ________.","[""1101"",""1000"",""1111"",""none of the above""]",1
"In block coding, if n = 5, the maximum Hamming distance between two codewords is ________.","[""5"",""3"",""2"",""none of the above""]",0
"Which error detection method uses one’s complement arithmetic?","[""Checksum"",""CRC"",""Simple parity check"",""Two-dimensional parity check""]",0
"The divisor in a cyclic code is normally called the _________.","[""redundancy"",""degree"",""generator"",""none of the above""]",2
"In modulo-2 arithmetic, we use the ______ operation for both addition and subtraction.","[""OR"",""XOR"",""AND"",""none of the above""]",1
"We add r redundant bits to each block to make the length n = k + r. The resulting n-bit blocks are called _________.","[""codewords"",""datawords"",""blockwords"",""none of the above""]",0
"To guarantee the detection of up to 5 errors in all cases, the minimum Hamming distance in a block code must be _______.","[""11"",""5"",""6"",""none of the above""]",2
"A generator that contains a factor of ____ can detect all odd-numbered errors.","[""x"",""1"",""x + 1"",""none of the above""]",2
"_______codes are special linear block codes with one extra property. If a codeword is rotated, the result is another codeword.","[""Convolution"",""Cyclic"",""Non-linear"",""none of the above""]",1
"The Hamming distance between 100 and 001 is ________.","[""0"",""1"",""2"",""none of the above""]",2
"______ refers to the physical or logical arrangement of a network.","[""Topology"",""Mode of operation"",""Data flow"",""None of the above""]",0
"A ______ is a data communication system spanning states, countries, or the whole world.","[""MAN"",""WAN"",""LAN"",""none of the above""]",1
"A _______ connection provides a dedicated link between two devices.","[""primary"",""multipoint"",""point-to-point"",""secondary""]",2
"Which topology requires a multipoint connection?","[""Bus"",""Star"",""Mesh"",""Ring""]",0
"A ________ is a set of rules that governs data communication.","[""protocol"",""forum"",""standard"",""none of the above""]",0
"In a ______ connection, two and only two devices are connected by a dedicated link.","[""multipoint"",""point-to-point"",""(a) and (b)"",""none of the above""]",1
"The information to be communicated in a data communications system is the _______.","[""Medium"",""Protocol"",""Message"",""Transmission""]",2
"________ defines how a particular pattern to be interpreted, and what action is to be taken based on that interpretation.","[""Syntax"",""Semantics"",""Timing"",""None of the above""]",1
"Frequency of failure and network recovery time after a failure are measures of the _______of a network.","[""Performance"",""Security"",""Reliability"",""Feasibility""]",2
"A television broadcast is an example of _______ transmission.","[""half-duplex"",""simplex"",""full-duplex"",""automatic""]",1
"Data flow between two devices can occur in a _______ way.","[""simplex"",""half-duplex"",""full-duplex"",""all of the above""]",3
"_______ are special-interest groups that quickly test, evaluate, and standardize new technologies.","[""Standards organizations"",""Regulatory agencies"",""Forums"",""All of the above""]",2
"Which agency developed standards for physical connection interfaces and electronic signaling specifications?","[""ISO"",""ITU-T"",""ANSI"",""EIA""]",3
"A _______ is a data communication system within a building, plant, or campus, or between nearby buildings.","[""LAN"",""MAN"",""WAN"",""none of the above""]",0
"_______ refers to two characteristics: when data should be sent and how fast it can be sent.","[""Semantics"",""Timing"",""Syntax"",""none of the above""]",1
"This was the first network.","[""CSNET"",""NSFNET"",""ARPANET"",""ANSNET""]",2
"Devices may be arranged in a ______ topology.","[""mesh"",""ring"",""bus"",""all of the above""]",3
"_______ is the protocol suite for the current Internet.","[""UNIX"",""NCP"",""TCP\/IP"",""ACM""]",2
"________ is a collection of many separate networks.","[""A WAN"",""An internet"",""A LAN"",""None of the above""]",1
"In a ________ connection, three or more devices share a link.","[""point-to-point"",""multipoint"",""(a) and (b)"",""none of the above""]",1
"Which organization has authority over interstate and international commerce in the communications field?","[""FCC"",""IEEE"",""ITU-T"",""ISOC""]",0
"In the original ARPANET, _______ were directly connected together.","[""routers"",""host computers"",""networks"",""IMPs""]",3
"Communication between a computer and a keyboard involves ______________ transmission.","[""simplex"",""half-duplex"",""full-duplex"",""automatic""]",0
"Which topology requires a central controller or hub?","[""Mesh"",""Bus"",""Star"",""Ring""]",2
"The _______ is the physical path over which a message travels.","[""Protocol"",""Signal"",""Medium"",""All the above""]",2
"In a _______ connection, more than two devices can share a single link.","[""multipoint"",""point-to-point"",""primary"",""secondary""]",0
"_______ refers to the structure or format of the data, meaning the order in which they are presented.","[""Semantics"",""Syntax"",""Timing"",""All of the above""]",1
"An unauthorized user is a network _______ issue.","[""Security"",""Reliability"",""Performance"",""All the above""]",0
"________ is an idea or concept that is a precursor to an Internet standard.","[""RCF"",""ID"",""RFC"",""none of the above""]",2
"In _______ transmission, the channel capacity is shared by both communicating devices at all times.","[""simplex"",""half-duplex"",""full-duplex"",""half-simplex""]",2
"When there is more than one source, the _______ identifier defines the mixer.","[""synchronization source"",""contributor"",""timestamp"",""none of the above""]",0
"__________ is the protocol designed to handle real-time traffic on the Internet.","[""TCP"",""UDP"",""RTP"",""none of the above""]",2
"Jitter is introduced in real-time data by the _______________.","[""error caused during transmission"",""delay between packets"",""both a and b"",""none of the above""]",1
"In a real-time video conference, data from the server is _______ to the client sites.","[""unicast"",""multicast"",""broadcast"",""none of the above""]",1
"An RTP packet is encapsulated in _______.","[""a UDP user datagram"",""a TCP segment"",""an IP datagram"",""none of the above""]",3
"A _______ changes the format of a high-bandwidth video signal to a lower quality narrow-bandwidth signal.","[""timestamp"",""sequence number"",""translator"",""none of the above""]",2
"____________ is used to compress video.","[""MPEG"",""JPEG"",""either a or b"",""none of the above""]",0
"Real-time traffic needs the support of ____________.","[""broadcasting"",""multicasting"",""both a and b"",""none of the above""]",1
"_______ are used to number the packets of a real-time transmission.","[""Timestamps"",""Playback buffers"",""Sequence numbers"",""none of the above""]",2
"The third phase of JPEG is ___________.","[""DCT transformation"",""quantization"",""data compression"",""none of the above""]",2
"The second phase of JPEG is ___________.","[""DCT transformation"",""quantization"",""data compression"",""none of the above""]",1
"A __________on each packet is required for real-time traffic.","[""timestamp"",""sequence number"",""both a and b"",""none of the above""]",2
"To prevent _________, we can timestamp the packets and separate the arrival time from the playback time.","[""error"",""jitter"",""either a or b"",""none of the above""]",1
"__________ means combining several streams of traffic into one stream.","[""Translation"",""Mixing"",""both a and b"",""none of the above""]",1
"A real-time video performance lasts 10 min. If there is jitter in the system, the viewer spends _______ minutes watching the performance.","[""less than 10"",""more than 10"",""exactly 10"",""none of the above""]",1
"___________ audio/video refers to the broadcasting of radio and TV programs through the Internet.","[""Interactive"",""Streaming live"",""Streaming stored"",""none of the above""]",1
"__________ means changing the encoding of a payload to a lower quality to match the bandwidth of the receiving network.","[""Translation"",""Mixing"",""both a and b"",""none of the above""]",0
"____________ is used to compress images.","[""MPEG"",""JPEG"",""either a or b"",""none of the above""]",1
"A ________buffer is required for real-time traffic.","[""playback"",""reordering"",""sorting"",""none of the above""]",0
"In ________ encoding, the differences between the samples are encoded instead of encoding all the sampled values.","[""predictive"",""perceptual"",""both a and b"",""none of the above""]",0
"__________ encoding is based on the science of psychoacoustics, which is the study of how people perceive sound.","[""Predictive"",""Perceptual"",""both a and b"",""none of the above""]",1
"_________ audio/video refers to the use of the Internet for interactive audio/video applications.","[""Interactive"",""Streaming live"",""Streaming stored"",""none of the above""]",0
"According to the Nyquist theorem, we need to sample an analog signal ________times the highest frequency.","[""three"",""two"",""four"",""none of the above""]",1
"___________ is an application protocol that establishes, manages, and terminates a multimedia session.","[""RIP"",""SIP"",""DIP"",""none of the above""]",1
"_________ is not suitable for interactive multimedia traffic because it retransmits packets in case of errors.","[""UDP"",""TCP"",""both a and b"",""none of the above""]",1
"RTCP uses an odd-numbered _______ port number that follows the port number selected for RTP.","[""UDP"",""TCP"",""both a and b"",""none of the above""]",0
"We can divide audio and video services into _______ broad categories.","[""three"",""two"",""four"",""none of the above""]",0
"RTP uses a temporary even-numbered _______ port.","[""UDP"",""TCP"",""both a and b"",""none of the above""]",0
"________ audio/video refers to on-demand requests for compressed audio/video files.","[""Streaming live"",""Streaming stored"",""Interactive"",""none of the above""]",1
"___________ is a protocol for controlling the flow and quality of data.","[""RTP"",""RTCP"",""UDP"",""none of the above""]",1
"A _______ adds signals from different sources to create a single signal.","[""timestamp"",""sequence number"",""mixer"",""none of the above""]",2
"A _______ shows the time a packet was produced relative to the first or previous packet.","[""timestamp"",""playback buffer"",""sequence number"",""none of the above""]",0
"The first phase of JPEG is ___________.","[""DCT transformation"",""quantization"",""data compression"",""none of the above""]",0
"In ______, the chance of collision can be reduced if a station senses the medium before trying to use it.","[""CSMA"",""MA"",""CDMA"",""FDMA""]",0
"In the _______ method, the stations in a network are organized in a logical ring.","[""polling"",""token passing"",""reservation"",""none of the above""]",1
"In _______, the sequences are generated using orthogonal codes such the Walsh tables.","[""TDMA"",""CDMA"",""FDMA"",""none of the above""]",1
"__________ augments the CSMA algorithm to detect collision.","[""CSMA\/CD"",""CSMA\/CA"",""either (a) or (b)"",""both (a) and (b)""]",0
"In the _________ method, after the station finds the line idle, it sends its frame immediately. If the line is not idle, it continuously senses the line until it finds it idle.","[""p-persistent"",""nonpersistent"",""1-persistent"",""none of the above""]",2
"In the _____ method, time is divided into intervals. In each interval, a reservation frame precedes the data frames sent in that interval.","[""token passing"",""reservation"",""polling"",""none of the above""]",1
"In the _______ method, each station has a predecessor and a successor.","[""token passing"",""polling"",""reservation"",""none of the above""]",0
"The vulnerable time for CSMA is the ________propagation time.","[""three times"",""two times"",""the same as"",""none of the above""]",2
"In the _________ method, a special packet called a ______ circulates through the ring.","[""polling: poll request"",""token passing: token"",""reservation: control frame"",""none of the above""]",1
"In ________, the available bandwidth is divided into frequency bands.","[""TDMA"",""CDMA"",""FDMA"",""none of the above""]",2
"In ___________ methods, no station is superior to another station and none is assigned the control over another.","[""controlled access"",""random access"",""channelization"",""none of the above""]",1
"In the ________method, a station that has a frame to send senses the line. If the line is idle, it sends immediately. If the line is not idle, it waits a random amount of time and then senses the line again.","[""1-persistent"",""nonpersistent"",""p-persistent"",""none of the above""]",1
"In ______, each station is allocated a band to send its data. In other words, each band is reserved for a specific station, and it belongs to the station all the time.","[""CDMA"",""FDMA"",""TDMA"",""none of the above""]",1
"In the _______method, after the station finds the line idle it sends or refrain from sending based on the outcome of a random number generator. If the line is busy, it tries again.","[""p-persistent"",""nonpersistent"",""1-persistent"",""none of the above""]",0
"To avoid collisions on wireless networks, ________was invented.","[""CSMA\/CD"",""CSMA\/CA"",""either (a) or (b)"",""both (a) and (b)""]",1
"In _____, each station is allocated a time slot during which it can send data. Each station transmits its data in its assigned time slot.","[""TDMA"",""CDMA"",""FDMA"",""none of the above""]",0
"In the _______ method, the primary device controls the link; the secondary devices follow its instructions.","[""token passing"",""reservation"",""polling"",""none of the above""]",2
"In _____, each station transmits its data in its assigned time slot.","[""TDMA"",""CDMA"",""FDMA"",""none of the above""]",0
"We discussed ________ channelization protocols.","[""four"",""three"",""two"",""none of the above""]",1
"In the ______ method, all data exchanges must be made through the primary device even when the ultimate destination is a secondary device.","[""polling"",""token passing"",""reservation"",""none of the above""]",0
"We discussed ______ popular controlled-access methods.","[""four"",""three"",""two"",""none of the above""]",1
"In __________, each station is forced to send only at the beginning of the time slot.","[""pure ALOHA"",""slotted ALOHA"",""both (a) and (b)"",""neither (a) nor (b)""]",1
"In _______ methods, the stations consult one another to find which station has the right to send.","[""channelization"",""random access"",""controlled access"",""none of the above""]",2
"In ________ each station sends a frame whenever it has a frame to send.","[""slotted ALOHA"",""pure ALOHA"",""both (a) and (b)"",""neither (a) nor (b)""]",1
"In ______, the stations use different codes to achieve multiple access.","[""CDMA"",""TDMA"",""FDMA"",""none of the above""]",0
"In _______, collisions are avoided through the use of three strategies: the interframe space, the contention window, and acknowledgments.","[""CSMA\/CD"",""CSMA\/CA"",""either (a) or (b)"",""both (a) and (b)""]",1
"In the ________ method, a station needs to make a reservation before sending data. Time is divided into intervals.","[""token passing"",""polling"",""reservation"",""none of the above""]",2
"In pure ALOHA, the vulnerable time is ______ the frame transmission time.","[""two times"",""three times"",""the same as"",""none of the above""]",0
"The maximum throughput for slotted ALOHA is ________ per cent.","[""36.8"",""18.4"",""12.2"",""none of the above""]",0
"_________ is a multiple-access method in which the available bandwidth of a link is shared in time, frequency, or through code, between different stations.","[""Controlled access"",""Channelization"",""Random access"",""none of the above""]",1
"________ requires that each station first listen to the medium before sending.","[""FDMA"",""CDMA"",""MA"",""CSMA""]",3
"We have categorized access methods into _______ groups.","[""five"",""three"",""four"",""two""]",1
"In _______ methods, a station cannot send unless it has been authorized by other stations.","[""controlled access"",""channelization"",""random access"",""none of the above""]",0
"In slotted ALOHA, the vulnerable time is ______ the frame transmission time.","[""two times"",""three times"",""the same as"",""none of the above""]",2
"In ________, a station monitors the medium after it sends a frame to see if the transmission was successful. If so, the station is finished. If, however, there is a collision, the frame is sent again.","[""CSMA\/CD"",""CSMA\/CA"",""either (a) or (b)"",""both (a) and (b)""]",0
